# Output=[dateStart dateEnd start high low end upperBound lowerBound prediction earning]
091118 091215 8380.0 8393.0 8354.0 8354.0 8373.15085211605 8352.03096606577 0 1224
091118 091216 8380.0 8393.0 8352.0 8352.0 8372.449149797423 8349.096304748033 0 -1476
091215 091314 8354.0 8359.0 8352.0 8352.0 8360.53303858172 8352.557870509188 1 -176
091215 091314 8354.0 8359.0 8352.0 8352.0 8360.488378780094 8351.96616667445 1 -176
091215 091314 8354.0 8359.0 8352.0 8352.0 8360.486343120225 8351.422747788867 1 -176
091215 091314 8354.0 8359.0 8352.0 8352.0 8360.406467803705 8350.957168559931 1 -176
091219 091317 8356.0 8359.0 8352.0 8353.0 8360.027594834864 8350.790586983316 0 -226
091221 091320 8356.0 8368.0 8351.0 8368.0 8362.335608945294 8348.209845600162 -1 524
091223 091322 8356.0 8368.0 8351.0 8352.0 8362.083912632283 8347.916087367717 0 124
091319 091418 8351.0 8370.0 8351.0 8352.0 8365.245075395162 8345.845833695746 0 -126
091404 091504 8354.0 8371.0 8351.0 8358.0 8366.44912278647 8346.641786304439 0 -276
091414 091513 8370.0 8371.0 8317.0 8317.0 8377.460007738078 8327.903628625558 1 -2726
091414 091513 8370.0 8371.0 8317.0 8317.0 8379.875910060433 8322.124089939567 1 -2726
091414 091514 8370.0 8371.0 8317.0 8348.0 8377.673420132289 8322.326579867711 0 -1176
091521 091621 8351.0 8362.0 8316.0 8316.0 8367.464197250198 8326.353984567982 1 -1826
091549 091636 8351.0 8351.0 8316.0 8345.0 8367.336878058031 8326.208576487425 0 -376
091614 091714 8350.0 8359.0 8316.0 8347.0 8352.66661423912 8335.15156757906 0 74
091636 091736 8345.0 8359.0 8340.0 8358.0 8356.190926640911 8337.354527904545 -1 -726
091659 091754 8341.0 8359.0 8340.0 8349.0 8356.313590438525 8337.868227743294 0 -476
091722 091822 8345.0 8358.0 8344.0 8358.0 8357.734263150007 8338.811191395449 -1 -726
091726 091825 8346.0 8358.0 8344.0 8347.0 8357.735653795535 8338.991618931737 0 -126
091757 091857 8348.0 8367.0 8344.0 8352.0 8361.384499317444 8341.160955228012 0 -276
091859 091959 8352.0 8361.0 8338.0 8338.0 8363.94795521019 8336.05204478981 1 -776
091859 091959 8352.0 8361.0 8338.0 8338.0 8364.056953984094 8334.57940965227 0 -776
091951 092049 8356.0 8361.0 8310.0 8341.0 8352.63385366361 8323.002509972754 0 -826
092034 092133 8342.0 8353.0 8310.0 8341.0 8359.175869948776 8320.278675505768 0 -126
092057 092152 8341.0 8353.0 8307.0 8341.0 8361.464897689115 8314.353284129065 0 -76
092242 092330 8344.0 8361.0 8344.0 8349.0 8353.816363454509 8335.638182000035 0 -326
092342 092437 8353.0 8365.0 8350.0 8365.0 8361.80605161406 8345.466675658668 -1 -676
092420 092451 8353.0 8365.0 8350.0 8353.0 8361.793877001739 8345.751577543717 0 -76
092451 092538 8353.0 8365.0 8349.0 8352.0 8363.665079802326 8344.425829288582 0 -26
092538 092636 8352.0 8368.0 8348.0 8348.0 8365.822442401824 8342.541193961812 0 124
092824 092912 8354.0 8371.0 8354.0 8371.0 8369.566003492057 8338.9794510534 -1 -926
092824 092914 8354.0 8371.0 8352.0 8352.0 8369.564757007154 8339.253424811026 0 24
093047 093141 8361.0 8361.0 8328.0 8328.0 8338.18090901817 8326.81909098183 1 -1726
093047 093141 8361.0 8361.0 8328.0 8328.0 8337.48862450179 8326.602284589118 0 -1726
093047 093142 8361.0 8361.0 8323.0 8323.0 8336.837977166631 8323.980204651549 1 -1976
093047 093142 8361.0 8361.0 8323.0 8323.0 8337.167182444247 8322.92372664666 1 -1976
093047 093142 8361.0 8361.0 8323.0 8323.0 8337.366191076002 8321.997445287634 1 -1976
093047 093142 8361.0 8361.0 8323.0 8323.0 8337.462033121441 8321.174330514923 0 -1976
093048 093148 8341.0 8342.0 8323.0 8329.0 8337.550844179777 8317.994610365678 0 524
093139 093237 8331.0 8342.0 8323.0 8342.0 8338.166653491427 8320.742437417664 -1 -626
093139 093238 8331.0 8342.0 8323.0 8324.0 8338.230945072626 8320.223600381918 0 274
093148 093248 8329.0 8342.0 8320.0 8320.0 8338.33474268133 8317.48343913685 0 -526
093515 093613 8330.0 8337.0 8326.0 8337.0 8337.095322199779 8324.450132345677 0 -426
093610 093656 8331.0 8337.0 8304.0 8332.0 8343.34185101576 8317.567239893331 0 -26
093656 093751 8332.0 8357.0 8332.0 8336.0 8355.120806724968 8318.879193275032 0 -276
093751 093846 8336.0 8365.0 8336.0 8345.0 8357.374756845684 8331.352515881588 0 -526
093913 094013 8349.0 8355.0 8342.0 8355.0 8355.31183990934 8341.960887363388 0 -376
094011 094109 8348.0 8358.0 8348.0 8357.0 8358.615869303329 8353.293221605763 0 374
094022 094122 8355.0 8358.0 8349.0 8349.0 8360.220406771781 8350.597775046399 1 -376
094022 094122 8355.0 8358.0 8349.0 8349.0 8360.639931224607 8349.632796048121 1 -376
094022 094122 8355.0 8358.0 8349.0 8349.0 8360.9327969929 8348.794475734372 1 -376
094022 094122 8355.0 8358.0 8349.0 8349.0 8361.131942951619 8348.049875230201 1 -376
094022 094122 8355.0 8358.0 8349.0 8349.0 8361.25651705567 8347.379846580694 1 -376
094022 094122 8355.0 8358.0 8349.0 8349.0 8361.318749977807 8346.772159113101 0 -376
094141 094224 8347.0 8351.0 8347.0 8351.0 8361.356670587931 8345.643329412069 0 124
094426 094524 8350.0 8351.0 8348.0 8348.0 8355.837898184833 8347.434829087895 1 -176
094434 094533 8351.0 8351.0 8345.0 8345.0 8356.392478794887 8346.334793932385 1 -376
094524 094559 8348.0 8348.0 8341.0 8341.0 8357.539848192293 8344.278333625887 1 -426
094524 094600 8348.0 8348.0 8341.0 8343.0 8357.948826571455 8343.142082519453 1 -326
094524 094603 8348.0 8362.0 8341.0 8362.0 8359.8561355165 8342.234773574408 -1 624
094559 094645 8341.0 8362.0 8341.0 8344.0 8360.054808116665 8341.49064642879 0 -226
094727 094808 8348.0 8353.0 8325.0 8325.0 8363.785638308476 8330.487088964252 1 -1226
094727 094808 8348.0 8353.0 8325.0 8325.0 8364.964080880347 8327.035919119653 1 -1226
094727 094810 8348.0 8356.0 8325.0 8356.0 8365.542192237912 8326.912353216632 0 324
095057 095121 8346.0 8355.0 8325.0 8325.0 8370.887959778729 8322.021131130363 1 -1126
095057 095124 8346.0 8356.0 8325.0 8356.0 8370.709327857541 8325.01794486973 0 424
095057 095126 8346.0 8357.0 8325.0 8332.0 8373.327960391216 8329.581130517876 1 -776
095057 095126 8346.0 8357.0 8325.0 8332.0 8373.659968436295 8327.158213381885 0 -776
095139 095234 8361.0 8372.0 8338.0 8343.0 8382.610673835328 8351.752962528308 1 -976
095150 095241 8362.0 8372.0 8338.0 8369.0 8382.610673835328 8351.752962528308 0 274
095310 095408 8371.0 8387.0 8367.0 8369.0 8378.835899122922 8363.89137360435 0 24
095434 095519 8370.0 8375.0 8348.0 8348.0 8385.219078191016 8353.962739990804 1 -1176
095434 095519 8370.0 8375.0 8348.0 8348.0 8386.672140752928 8350.6005865198 1 -1176
095434 095519 8370.0 8375.0 8348.0 8348.0 8387.59582668749 8347.676900585238 1 -1176
095434 095519 8370.0 8375.0 8348.0 8348.0 8388.164741986351 8345.107985286377 1 -1176
095434 095519 8370.0 8375.0 8348.0 8348.0 8388.452191113602 8342.820536159126 0 -1176
095434 095521 8370.0 8379.0 8348.0 8379.0 8368.64192863004 8332.994435006323 -1 -526
095434 095521 8370.0 8379.0 8348.0 8379.0 8373.504078863036 8330.950466591508 -1 -526
095434 095521 8370.0 8379.0 8348.0 8379.0 8377.5494293274 8329.723297945327 -1 -526
095434 095521 8370.0 8379.0 8348.0 8379.0 8381.027807106915 8329.063101983993 -1 -526
095434 095521 8370.0 8379.0 8348.0 8379.0 8384.066975282283 8328.842115626809 0 -526
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.484050483667 8350.334131334514 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.371143244996 8350.537947664096 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095530 8370.0 8379.0 8348.0 8351.0 8351.0 8351.0 1 -1026
095434 095531 8370.0 8379.0 8348.0 8359.0 8354.696418687241 8348.030854040031 -1 -626
095434 095531 8370.0 8379.0 8348.0 8359.0 8356.32694932388 8347.127596130664 -1 474
095434 095531 8370.0 8379.0 8348.0 8359.0 8357.581697771107 8346.600120410712 -1 474
095434 095531 8370.0 8379.0 8348.0 8359.0 8358.625659181265 8346.283431727827 -1 474
095434 095531 8370.0 8379.0 8348.0 8359.0 8359.523305059849 8346.113058576515 0 474
095434 095533 8370.0 8399.0 8348.0 8382.0 8380.832027124108 8342.167972875892 -1 -676
095434 095533 8370.0 8399.0 8348.0 8382.0 8383.455349944023 8342.362831874158 -1 -676
095434 095534 8370.0 8399.0 8348.0 8356.0 8383.460288912795 8342.085165632661 0 624
095554 095647 8385.0 8391.0 8360.0 8360.0 8407.659473950223 8355.067798777049 0 -1326
095816 095908 8386.0 8389.0 8385.0 8386.0 8390.339896266203 8385.751012824705 1 -76
095816 095910 8386.0 8389.0 8385.0 8386.0 8390.171913298593 8386.009904883227 1 -76
095816 095911 8386.0 8389.0 8385.0 8387.0 8390.175522638883 8385.915386452025 1 -26
095826 095924 8389.0 8389.0 8386.0 8386.0 8390.248987175295 8385.660103733797 1 -226
095826 095924 8389.0 8389.0 8386.0 8386.0 8390.297895970727 8385.429376756545 1 -226
095839 095938 8388.0 8388.0 8386.0 8388.0 8390.297895970727 8385.429376756545 0 -76
095854 095946 8388.0 8388.0 8376.0 8381.0 8392.906335455444 8380.911846362736 1 -426
095854 095947 8388.0 8398.0 8376.0 8398.0 8394.85925392996 8379.777109706403 -1 424
095854 095948 8388.0 8398.0 8376.0 8398.0 8396.469683840123 8378.98486161442 -1 -576
095854 095950 8388.0 8398.0 8376.0 8378.0 8396.836582950968 8377.617962503577 1 424
095900 095959 8387.0 8398.0 8376.0 8382.0 8396.723905146375 8377.094276671805 0 -326
095924 100016 8386.0 8398.0 8376.0 8379.0 8396.576126347702 8374.787510015934 0 -426
100032 100124 8379.0 8394.0 8379.0 8382.0 8394.519913293268 8370.843723070368 0 -226
100124 100208 8382.0 8400.0 8382.0 8387.0 8393.911110861764 8377.54343459278 0 -326
100157 100252 8386.0 8401.0 8380.0 8386.0 8395.874431098253 8377.489205265383 0 -76
100414 100512 8388.0 8390.0 8383.0 8383.0 8391.244037541364 8382.846871549544 1 -326
100427 100516 8386.0 8390.0 8380.0 8380.0 8391.847080026788 8381.880192700484 1 -376
100454 100550 8386.0 8390.0 8379.0 8379.0 8392.519548085702 8380.662270096118 1 -426
100454 100550 8386.0 8390.0 8379.0 8379.0 8393.011820108648 8379.715452618624 1 -426
100454 100550 8386.0 8390.0 8379.0 8379.0 8393.368575408416 8378.722333682492 1 -426
100454 100550 8386.0 8390.0 8379.0 8379.0 8393.465109142404 8377.807618130324 1 -426
100454 100550 8386.0 8390.0 8379.0 8379.0 8393.544955029874 8377.000499515581 0 -426
100501 100555 8388.0 8390.0 8375.0 8375.0 8394.211526119854 8374.152110243782 1 -726
100501 100556 8388.0 8390.0 8345.0 8345.0 8401.42921017771 8363.207153458654 1 -2226
100501 100556 8388.0 8390.0 8345.0 8345.0 8404.803138326613 8355.924134400659 1 -2226
100501 100557 8388.0 8390.0 8345.0 8375.0 8404.073358152544 8355.472096392912 0 -726
100759 100836 8378.0 8378.0 8349.0 8349.0 8398.67434898265 8347.50746919917 1 -1526
100759 100837 8378.0 8378.0 8349.0 8378.0 8397.156813879397 8347.93409521151 0 -76
101245 101323 8378.0 8393.0 8378.0 8393.0 8392.562450352623 8386.710276920105 0 -826
101245 101324 8378.0 8395.0 8378.0 8395.0 8394.717281509138 8387.282718490862 0 -926
101245 101327 8378.0 8398.0 8378.0 8394.0 8397.734989227829 8388.35591986308 0 -876
101254 101354 8381.0 8398.0 8367.0 8367.0 8408.465810789261 8375.625098301647 1 -776
101254 101354 8381.0 8398.0 8367.0 8367.0 8410.456244615687 8371.543755384313 1 -776
101254 101354 8381.0 8398.0 8367.0 8367.0 8411.834193721017 8368.074897188075 1 -776
101254 101354 8381.0 8398.0 8367.0 8367.0 8412.589694625527 8364.955759919929 1 -776
101320 101403 8387.0 8398.0 8367.0 8389.0 8412.33698314659 8364.84483503523 0 24
101452 101552 8393.0 8409.0 8362.0 8362.0 8417.982708678333 8366.380927685303 1 -1626
101512 101601 8393.0 8405.0 8362.0 8393.0 8416.707278321024 8370.019994406248 0 -76
102054 102110 8384.0 8400.0 8384.0 8386.0 8393.120394773827 8378.515968862537 0 -176
102054 102147 8384.0 8400.0 8378.0 8378.0 8393.765870279354 8376.597766084282 1 -376
102054 102147 8384.0 8400.0 8378.0 8378.0 8393.954999988637 8375.772272738635 0 -376
102059 102156 8400.0 8400.0 8373.0 8373.0 8395.184246803026 8371.36120774243 1 -1426
102059 102157 8400.0 8400.0 8371.0 8371.0 8395.563367852985 8369.709359419743 1 -1526
102156 102255 8373.0 8375.0 8371.0 8375.0 8395.582762013231 8368.962692532225 0 24
102333 102406 8365.0 8365.0 8365.0 8365.0 8396.673649512792 8364.05362321448 1 -76
102333 102410 8365.0 8384.0 8365.0 8384.0 8396.362291877407 8364.092253577137 0 874
102512 102551 8388.0 8388.0 8346.0 8346.0 8398.660233254854 8355.703403108782 1 -2176
102512 102551 8388.0 8388.0 8346.0 8346.0 8399.949177543349 8350.687186093015 1 -2176
102512 102551 8388.0 8388.0 8346.0 8346.0 8400.62598947187 8346.464919619038 1 -2176
102512 102551 8388.0 8388.0 8346.0 8346.0 8400.792379515986 8342.843984120378 1 -2176
102512 102551 8388.0 8388.0 8346.0 8346.0 8397.509654680753 8341.21761804652 0 -2176
103953 103953 8370.0 8370.0 8370.0 8370.0 8379.775380317638 8361.860983318726 0 -76
104104 104149 8368.0 8368.0 8339.0 8339.0 8389.03828701552 8348.688985711751 1 -1526
104104 104151 8368.0 8368.0 8339.0 8368.0 8388.812178460726 8348.55145790291 0 -76
104349 104439 8377.0 8377.0 8336.0 8336.0 8384.713892352698 8337.013380374574 1 -2126
104349 104446 8377.0 8377.0 8336.0 8359.0 8384.208456489003 8336.791543510997 0 -976
104929 104956 8375.0 8378.0 8351.0 8351.0 8385.711887596468 8358.197203312624 1 -1276
104956 105042 8351.0 8376.0 8351.0 8376.0 8386.033452330721 8358.330184032915 0 1174
105350 105356 8395.0 8395.0 8381.0 8381.0 8393.598216888562 8357.401783111438 0 624
110733 110807 8381.0 8392.0 8381.0 8392.0 8390.424889248976 8369.484201660116 -1 -626
110733 110807 8381.0 8392.0 8381.0 8392.0 8392.12950732753 8369.234129036106 -1 -626
110733 110810 8381.0 8392.0 8381.0 8392.0 8393.541010803361 8369.36808010573 0 -626
111500 111551 8391.0 8391.0 8351.0 8351.0 8403.009776466317 8356.717496260955 1 -2076
111551 111623 8351.0 8377.0 8351.0 8377.0 8402.852225355518 8356.511411008118 0 1224
112907 112914 8383.0 8384.0 8356.0 8356.0 8399.63206831918 8353.458840771727 1 -1426
112907 112915 8383.0 8384.0 8356.0 8356.0 8398.928636135166 8354.61681841029 0 -1426
112907 112915 8383.0 8384.0 8356.0 8356.0 8399.402475356914 8350.688433733994 0 -1426
112907 112942 8383.0 8403.0 8356.0 8359.0 8396.084296791954 8336.097521389866 0 1124
113215 113247 8390.0 8393.0 8366.0 8366.0 8408.352291748179 8360.829526433641 0 -1276
113732 113737 8358.0 8386.0 8358.0 8386.0 8404.685666826932 8359.587060445796 0 1324
114217 114258 8393.0 8393.0 8363.0 8363.0 8405.388560907246 8364.247802729118 1 -1576
114249 114339 8392.0 8393.0 8363.0 8393.0 8405.9271458032 8364.25467237862 0 -26
114353 114451 8393.0 8393.0 8362.0 8362.0 8409.418864197201 8358.672044893707 1 -1626
114451 114501 8362.0 8395.0 8362.0 8395.0 8410.363756613477 8358.818061568343 0 1574
114934 114948 8394.0 8397.0 8372.0 8372.0 8407.858885492235 8379.59565996231 1 -1176
114934 114948 8394.0 8397.0 8372.0 8372.0 8409.276875877504 8375.904942304316 1 -1176
114934 114948 8394.0 8397.0 8372.0 8372.0 8410.171806651644 8372.828193348356 1 -1176
114934 114948 8394.0 8397.0 8372.0 8372.0 8410.813452774857 8370.186547225143 1 -1176
114934 114948 8394.0 8397.0 8372.0 8372.0 8411.148010616136 8367.851989383864 0 -1176
114934 115002 8394.0 8405.0 8372.0 8405.0 8401.401883539267 8356.689025551641 -1 -626
114934 115003 8394.0 8405.0 8372.0 8373.0 8399.004073825226 8356.905017083865 0 974
114934 115029 8394.0 8405.0 8372.0 8402.0 8401.674542489569 8355.961821146795 -1 -476
114941 115037 8395.0 8405.0 8372.0 8403.0 8404.987158059703 8355.285569213025 -1 -476
114947 115044 8397.0 8405.0 8372.0 8403.0 8407.889558549972 8355.01953235912 0 -376
115002 115101 8405.0 8407.0 8373.0 8407.0 8407.34886128074 8358.560229628352 0 -176
115815 115859 8408.0 8428.0 8405.0 8412.0 8419.213576393777 8402.33187815168 0 -276
115853 115940 8412.0 8428.0 8412.0 8412.0 8423.204122728617 8402.432240907747 0 -76
115956 120049 8415.0 8418.0 8410.0 8410.0 8422.552627855132 8408.720099417596 1 -326
115956 120049 8415.0 8418.0 8410.0 8410.0 8419.62863874739 8410.007724888974 0 -326
120236 120240 8386.0 8414.0 8386.0 8414.0 8427.835140969348 8400.528495394288 0 1324
120505 120514 8384.0 8384.0 8384.0 8384.0 8432.474201578956 8389.253071148316 1 -76
120505 120514 8384.0 8384.0 8384.0 8384.0 8434.023225951942 8385.340410411694 1 -76
120505 120531 8384.0 8413.0 8384.0 8413.0 8434.198772933667 8385.437590702697 0 1374
120649 120734 8421.0 8421.0 8382.0 8382.0 8434.594574541685 8378.223607276495 1 -2026
120649 120749 8421.0 8421.0 8382.0 8411.0 8433.774515590616 8378.316393500292 0 -576
121028 121125 8415.0 8415.0 8381.0 8381.0 8431.828280880538 8379.44444639219 1 -1776
121028 121126 8415.0 8415.0 8381.0 8408.0 8431.164069260234 8382.29047619431 0 -426
121507 121545 8411.0 8422.0 8385.0 8385.0 8428.24897529206 8383.387388344305 1 -1376
121534 121627 8422.0 8422.0 8385.0 8386.0 8428.343251431383 8380.929475841345 0 -1876
122116 122202 8390.0 8419.0 8390.0 8418.0 8420.330120314013 8372.033516049623 0 -1476
122907 123000 8420.0 8421.0 8394.0 8394.0 8431.979241925732 8396.566212619724 1 -1376
122907 123000 8420.0 8421.0 8394.0 8394.0 8432.78540814855 8393.669137305995 1 -1376
122907 123001 8420.0 8423.0 8394.0 8423.0 8433.342662260384 8393.566428648708 0 74
123333 123333 8409.0 8409.0 8409.0 8409.0 8437.699255821432 8388.391653269477 0 -76
123333 123338 8409.0 8409.0 8386.0 8386.0 8439.178347296956 8383.821652703044 1 -1226
123333 123416 8409.0 8409.0 8386.0 8387.0 8439.409901327772 8380.771916854048 0 -1176
124652 124652 8411.0 8411.0 8411.0 8411.0 8420.243846493331 8405.392517143033 0 -76
124736 124823 8423.0 8423.0 8412.0 8412.0 8421.407135648784 8404.501955260308 0 474
124904 125002 8424.0 8424.0 8414.0 8414.0 8423.078894740267 8403.830196168825 0 424
125002 125101 8414.0 8416.0 8388.0 8388.0 8429.43733007736 8394.289942649912 1 -1376
125202 125202 8418.0 8418.0 8418.0 8418.0 8429.895309699947 8394.377417572781 0 -76
125202 125218 8418.0 8418.0 8389.0 8389.0 8432.592355748884 8388.316735160208 1 -1526
125202 125221 8418.0 8418.0 8389.0 8390.0 8433.314001721656 8385.867816460164 0 -1476
130142 130154 8360.0 8386.0 8360.0 8386.0 8440.838364900806 8370.797998735557 0 1224
131505 131559 8420.0 8436.0 8420.0 8420.0 8430.806812627743 8407.556823735893 0 -76
131734 131756 8423.0 8423.0 8395.0 8395.0 8438.32089532091 8401.770013769998 1 -1476
131734 131756 8423.0 8423.0 8395.0 8395.0 8440.045405458415 8397.954594541585 1 -1476
131734 131756 8423.0 8423.0 8395.0 8395.0 8441.208791187373 8394.609390630807 1 -1476
131734 131756 8423.0 8423.0 8395.0 8395.0 8441.984077670497 8391.652285965867 1 -1476
131734 131757 8423.0 8423.0 8395.0 8395.0 8442.452690102578 8389.001855351966 0 -1476
131949 132045 8427.0 8429.0 8401.0 8401.0 8442.010126647163 8410.171691534657 1 -1376
131949 132046 8427.0 8429.0 8400.0 8400.0 8444.125425712646 8405.601847014626 1 -1426
131949 132046 8427.0 8429.0 8400.0 8400.0 8445.466663301533 8401.806063971195 1 -1426
131951 132050 8428.0 8429.0 8400.0 8402.0 8445.962588741335 8398.946502167757 1 -1376
131951 132050 8428.0 8429.0 8400.0 8402.0 8446.122690273847 8396.422764271609 0 -1376
