# Output=[dateStart dateEnd start high low end upperBound lowerBound prediction earning]
084500 084500 8674.0 8676.0 8674.0 8676.0 0.0 0.0 0 0
084500 084500 8674.0 8680.0 8674.0 8680.0 0.0 0.0 -1 -376
084500 084500 8674.0 8681.0 8674.0 8681.0 0.0 0.0 -1 -426
084500 084500 8674.0 8681.0 8674.0 8681.0 0.0 0.0 -1 -426
084500 084500 8674.0 8681.0 8674.0 8681.0 0.0 0.0 -1 -426
084500 084500 8674.0 8683.0 8674.0 8683.0 0.0 0.0 -1 -526
084500 084500 8674.0 8684.0 8674.0 8684.0 0.0 0.0 -1 -576
084500 084500 8674.0 8684.0 8674.0 8684.0 0.0 0.0 -1 -576
084500 084500 8674.0 8686.0 8674.0 8686.0 0.0 0.0 -1 -676
084500 084500 8674.0 8686.0 8674.0 8686.0 0.0 0.0 -1 -676
084500 084500 8674.0 8686.0 8674.0 8686.0 0.0 0.0 -1 -676
084500 084500 8674.0 8686.0 8674.0 8686.0 0.0 0.0 -1 -676
084500 084500 8674.0 8687.0 8674.0 8687.0 0.0 0.0 -1 -726
084500 084500 8674.0 8687.0 8674.0 8687.0 0.0 0.0 -1 -726
084500 084500 8674.0 8688.0 8674.0 8688.0 0.0 0.0 -1 -776
084500 084500 8674.0 8688.0 8674.0 8688.0 0.0 0.0 -1 -776
084500 084500 8674.0 8694.0 8674.0 8694.0 0.0 0.0 -1 -1076
084500 084500 8674.0 8694.0 8674.0 8694.0 0.0 0.0 -1 -1076
084500 084502 8674.0 8694.0 8674.0 8676.0 0.0 0.0 -1 -176
084500 084502 8674.0 8694.0 8674.0 8676.0 0.0 0.0 -1 -176
084500 084502 8674.0 8694.0 8674.0 8676.0 8694.101393434152 8672.80769747494 -1 -176
084500 084504 8674.0 8694.0 8674.0 8675.0 8694.190541155764 8672.627640662417 0 -126
084500 084532 8674.0 8694.0 8659.0 8661.0 8671.739010892785 8655.533716379943 -1 574
084500 084532 8674.0 8694.0 8659.0 8661.0 8670.900883189152 8655.553662265393 -1 574
084500 084532 8674.0 8694.0 8659.0 8661.0 8670.497809101422 8655.41128180767 -1 574
084500 084532 8674.0 8694.0 8659.0 8661.0 8669.691718030976 8655.490100150844 -1 574
084500 084532 8674.0 8694.0 8659.0 8662.0 8669.648009085318 8655.44290000559 -1 524
084500 084533 8674.0 8694.0 8659.0 8659.0 8669.539019433567 8655.097344202797 -1 674
084500 084533 8674.0 8694.0 8659.0 8659.0 8669.293708823738 8654.79720026717 -1 674
084500 084533 8674.0 8694.0 8659.0 8659.0 8668.269479730285 8654.912338451535 -1 674
084500 084533 8674.0 8694.0 8659.0 8659.0 8666.387475706273 8655.703433384635 -1 674
084500 084534 8674.0 8694.0 8659.0 8661.0 8665.919522385993 8655.807750341279 -1 574
084500 084535 8674.0 8694.0 8659.0 8662.0 8665.986996379552 8655.831185438628 -1 524
084500 084536 8674.0 8694.0 8659.0 8662.0 8666.081159495448 8655.918840504552 -1 524
084500 084537 8674.0 8694.0 8659.0 8661.0 8665.773568951414 8655.953703775858 -1 574
084500 084539 8674.0 8694.0 8659.0 8662.0 8665.841694533181 8655.976487285 -1 524
084500 084540 8674.0 8694.0 8659.0 8662.0 8662.815952582338 8658.184047417662 -1 524
084500 084541 8674.0 8694.0 8659.0 8661.0 8662.859622192973 8658.231286897935 -1 574
084500 084541 8674.0 8694.0 8659.0 8661.0 8662.859622192973 8658.231286897935 -1 574
084500 084541 8674.0 8694.0 8659.0 8662.0 8662.969044659165 8658.394591704471 -1 524
084500 084542 8674.0 8694.0 8659.0 8661.0 8662.941247353068 8658.604207192388 -1 574
084500 084542 8674.0 8694.0 8659.0 8663.0 8663.16832648398 8658.740764425113 -1 474
084500 084544 8674.0 8694.0 8659.0 8662.0 8663.259235574887 8658.83167351602 -1 524
084500 084546 8674.0 8694.0 8659.0 8661.0 8663.259235574887 8658.83167351602 -1 574
084500 084547 8674.0 8694.0 8659.0 8661.0 8663.259235574887 8658.83167351602 -1 574
084500 084549 8674.0 8694.0 8659.0 8660.0 8663.256304299272 8658.743695700728 -1 624
084500 084550 8674.0 8694.0 8659.0 8659.0 8663.314319373694 8658.503862444486 -1 674
084500 084551 8674.0 8694.0 8658.0 8658.0 8663.464925980903 8658.080528564553 -1 724
084500 084551 8674.0 8694.0 8658.0 8659.0 8663.369690250614 8657.903037022113 -1 674
084500 084551 8674.0 8694.0 8658.0 8659.0 8663.369690250614 8657.903037022113 -1 674
084500 084551 8674.0 8694.0 8658.0 8659.0 8663.369690250614 8657.903037022113 -1 674
084500 084552 8674.0 8694.0 8657.0 8657.0 8663.60410978932 8657.486799301589 -1 774
084500 084552 8674.0 8694.0 8657.0 8658.0 8663.676619129028 8657.323380870972 -1 724
084500 084552 8674.0 8694.0 8657.0 8658.0 8663.696418687241 8657.030854040031 -1 724
084500 084557 8674.0 8694.0 8654.0 8654.0 8664.177863742936 8655.822136257064 -1 924
084502 084601 8676.0 8677.0 8652.0 8652.0 8664.793043523512 8654.297865567396 -1 1124
084502 084601 8676.0 8677.0 8652.0 8652.0 8665.205524265628 8653.0672030071 -1 1124
084502 084601 8676.0 8677.0 8652.0 8652.0 8665.29822653561 8652.065409828027 -1 1124
084502 084602 8676.0 8677.0 8643.0 8643.0 8666.956241362275 8648.680122274089 -1 1574
084502 084602 8676.0 8677.0 8643.0 8644.0 8667.72214577154 8646.368763319368 -1 1524
084502 084602 8676.0 8677.0 8643.0 8644.0 8668.09230760956 8644.453146935895 -1 1524
084502 084602 8676.0 8677.0 8643.0 8644.0 8668.042090131397 8642.867000777695 -1 1524
084502 084602 8676.0 8677.0 8643.0 8646.0 8667.705164548212 8641.840289997244 -1 1424
084502 084602 8676.0 8677.0 8643.0 8648.0 8666.796084713596 8641.385733468223 -1 1324
084502 084602 8676.0 8677.0 8643.0 8648.0 8665.911413187609 8640.997677721483 -1 1324
084502 084602 8676.0 8677.0 8643.0 8648.0 8665.063419588914 8640.663853138358 -1 1324
084502 084602 8676.0 8677.0 8643.0 8650.0 8664.080686171432 8640.64658655584 -1 1224
084504 084603 8675.0 8677.0 8643.0 8644.0 8663.35341344416 8639.919313828568 -1 1474
084504 084604 8675.0 8677.0 8623.0 8623.0 8666.303931483486 8633.696068516514 -1 2524
084504 084604 8675.0 8677.0 8623.0 8623.0 8667.815360663608 8629.002821154572 -1 2524
084504 084604 8675.0 8677.0 8623.0 8623.0 8668.287473320977 8625.257981224478 -1 2524
084504 084604 8675.0 8677.0 8623.0 8623.0 8668.10903874513 8622.163688527598 -1 2524
084504 084604 8675.0 8677.0 8623.0 8623.0 8667.399410414942 8619.600589585058 -1 2524
084504 084604 8675.0 8677.0 8623.0 8626.0 8666.293907334246 8617.887910847574 -1 2374
084504 084604 8675.0 8677.0 8623.0 8626.0 8664.685899292781 8616.586827979947 -1 2374
084504 084604 8675.0 8677.0 8623.0 8628.0 8662.621325191947 8615.924129353509 -1 2274
084504 084604 8675.0 8677.0 8623.0 8628.0 8660.965341748824 8615.216476432995 -1 2274
084504 084604 8675.0 8677.0 8623.0 8628.0 8659.401298663654 8614.598701336346 -1 2274
084504 084604 8675.0 8677.0 8623.0 8630.0 8657.582821451751 8614.417178548249 -1 2174
084504 084604 8675.0 8677.0 8623.0 8633.0 8655.579592829296 8614.693134443432 -1 2024
084504 084604 8675.0 8677.0 8623.0 8633.0 8654.84827425157 8614.515362112066 -1 2024
