# Output=[dateStart dateEnd start high low end upperBound lowerBound prediction earning]
084500 084500 8851.0 8852.0 8851.0 8852.0 0.0 0.0 0 0
084500 084500 8851.0 8855.0 8851.0 8855.0 0.0 0.0 -1 -276
084500 084501 8851.0 8855.0 8851.0 8853.0 0.0 0.0 -1 -176
084500 084501 8851.0 8855.0 8851.0 8854.0 0.0 0.0 -1 -226
084500 084501 8851.0 8855.0 8851.0 8854.0 0.0 0.0 -1 -226
084500 084503 8851.0 8855.0 8851.0 8853.0 0.0 0.0 -1 -176
084500 084510 8851.0 8858.0 8851.0 8858.0 0.0 0.0 -1 -426
084500 084511 8851.0 8858.0 8851.0 8856.0 0.0 0.0 -1 -326
084500 084512 8851.0 8858.0 8851.0 8854.0 0.0 0.0 -1 -226
084500 084512 8851.0 8858.0 8851.0 8855.0 0.0 0.0 -1 -276
084500 084513 8851.0 8858.0 8851.0 8853.0 0.0 0.0 -1 -176
084500 084514 8851.0 8858.0 8851.0 8853.0 0.0 0.0 -1 -176
084500 084515 8851.0 8858.0 8851.0 8851.0 0.0 0.0 -1 -76
084500 084516 8851.0 8858.0 8850.0 8850.0 0.0 0.0 -1 -26
084500 084516 8851.0 8858.0 8850.0 8850.0 0.0 0.0 -1 -26
084500 084516 8851.0 8858.0 8850.0 8850.0 0.0 0.0 -1 -26
084500 084516 8851.0 8858.0 8850.0 8850.0 0.0 0.0 -1 -26
084500 084516 8851.0 8858.0 8850.0 8850.0 0.0 0.0 -1 -26
084500 084516 8851.0 8858.0 8850.0 8851.0 0.0 0.0 -1 -76
084500 084517 8851.0 8858.0 8847.0 8847.0 0.0 0.0 -1 124
084500 084519 8851.0 8858.0 8847.0 8850.0 8857.652571601886 8847.438337489022 -1 -26
084500 084524 8851.0 8858.0 8847.0 8852.0 8857.525936611266 8847.383154297826 0 -126
084503 084603 8853.0 8858.0 8844.0 8850.0 8851.833298421821 8845.257610669087 -1 74
084510 084604 8858.0 8858.0 8844.0 8850.0 8851.833298421821 8845.257610669087 -1 324
084510 084605 8858.0 8858.0 8844.0 8850.0 8851.929885031312 8845.251933150508 -1 324
084510 084608 8858.0 8858.0 8844.0 8850.0 8851.580282326815 8846.146990400457 -1 324
084510 084609 8858.0 8858.0 8844.0 8849.0 8851.599754288536 8846.218427529644 -1 374
084510 084610 8858.0 8858.0 8844.0 8850.0 8851.599754288536 8846.218427529644 -1 324
084514 084614 8853.0 8854.0 8844.0 8851.0 8851.644202586207 8846.62852468652 -1 24
084515 084615 8851.0 8854.0 8844.0 8849.0 8851.641408956086 8846.72222740755 0 24
084538 084637 8848.0 8853.0 8846.0 8853.0 8852.408627038894 8847.955009324742 1 174
084546 084643 8848.0 8854.0 8848.0 8854.0 8853.082807485427 8847.735374332753 1 224
084610 084710 8850.0 8855.0 8849.0 8855.0 8853.91413752315 8847.358589749578 0 174
084710 084803 8855.0 8855.0 8845.0 8848.0 8852.95568164068 8845.680681995684 -1 274
084710 084807 8855.0 8855.0 8845.0 8848.0 8852.615938038001 8845.656789234727 -1 274
084719 084816 8852.0 8852.0 8845.0 8847.0 8852.567530340064 8845.432469659936 0 174
090014 090104 8849.0 8856.0 8836.0 8844.0 8846.701116957858 8838.117064860322 -1 174
090014 090106 8849.0 8856.0 8836.0 8843.0 8846.46925456612 8838.167109070244 -1 224
090018 090117 8849.0 8856.0 8836.0 8841.0 8845.947855170109 8838.233963011711 -1 324
090030 090119 8856.0 8856.0 8836.0 8841.0 8845.171337241178 8839.465026395186 -1 674
090030 090120 8856.0 8856.0 8836.0 8840.0 8845.029614236111 8839.69765849116 -1 724
090030 090121 8856.0 8856.0 8835.0 8835.0 8846.132020140163 8838.049798041657 -1 974
090030 090121 8856.0 8856.0 8835.0 8839.0 8846.221158824088 8837.778841175912 -1 774
090030 090121 8856.0 8856.0 8835.0 8840.0 8846.238862424709 8837.670228484383 -1 724
090030 090122 8856.0 8856.0 8835.0 8839.0 8846.27550933532 8837.360854301043 -1 774
090030 090122 8856.0 8856.0 8835.0 8840.0 8846.247201052602 8837.207344401942 -1 724
090030 090123 8856.0 8856.0 8835.0 8839.0 8846.248613984528 8836.933204197292 -1 774
090030 090123 8856.0 8856.0 8835.0 8839.0 8846.230518376933 8836.678572532159 -1 774
090030 090123 8856.0 8856.0 8835.0 8839.0 8846.103756456578 8836.441698088878 -1 774
090030 090123 8856.0 8856.0 8835.0 8839.0 8845.811900628698 8836.27900846221 -1 774
090030 090123 8856.0 8856.0 8835.0 8839.0 8845.474999445405 8836.161364190959 -1 774
090030 090123 8856.0 8856.0 8835.0 8839.0 8845.089761102423 8836.092057079397 -1 774
090030 090123 8856.0 8856.0 8835.0 8839.0 8845.042726454054 8835.957273545946 -1 774
090030 090123 8856.0 8856.0 8835.0 8839.0 8844.988058276167 8835.830123542013 -1 774
090030 090123 8856.0 8856.0 8835.0 8839.0 8844.515045559205 8835.848590804431 -1 774
090030 090123 8856.0 8856.0 8835.0 8839.0 8843.976181156473 8835.932909752619 -1 774
090030 090124 8856.0 8856.0 8835.0 8839.0 8843.583325802752 8835.962128742703 -1 774
090030 090125 8856.0 8856.0 8835.0 8839.0 8842.888141147427 8836.202767943481 -1 774
090030 090125 8856.0 8856.0 8835.0 8839.0 8842.040905296704 8836.59545833966 -1 774
090030 090130 8856.0 8856.0 8835.0 8839.0 8841.335161204082 8836.937566068646 -1 774
090051 090149 8850.0 8850.0 8835.0 8847.0 8843.301231750655 8835.516950067526 -1 74
090059 090157 8845.0 8847.0 8835.0 8845.0 8844.089761102423 8835.092057079397 -1 -76
090059 090159 8845.0 8847.0 8835.0 8837.0 8844.075732737141 8834.83335817195 0 324
090100 090200 8836.0 8847.0 8835.0 8845.0 8845.622943440325 8835.013420196039 1 374
090104 090204 8843.0 8847.0 8835.0 8844.0 8846.030219319635 8835.060689771273 0 -26
090121 090221 8835.0 8847.0 8835.0 8839.0 8846.155270263087 8835.208366100549 1 124
090121 090221 8835.0 8847.0 8835.0 8839.0 8846.155270263087 8835.208366100549 1 124
090121 090221 8835.0 8847.0 8835.0 8840.0 8846.16056465363 8835.293980800914 1 174
