# Too few sequence #1
# Number of KBar units = 1456
085549 085549 8570.0 8570.0 8570.0 8570.0
085549 085627 8570.0 8570.0 8567.0 8567.0
085627 085657 8567.0 8567.0 8567.0 8567.0
085657 085750 8567.0 8567.0 8565.0 8565.0
085657 085755 8567.0 8567.0 8565.0 8565.0
085750 085801 8565.0 8565.0 8565.0 8565.0
085750 085845 8565.0 8567.0 8565.0 8567.0
085750 085850 8565.0 8567.0 8565.0 8567.0
085845 085905 8567.0 8572.0 8567.0 8572.0
085845 085910 8567.0 8572.0 8565.0 8565.0
085845 085917 8567.0 8572.0 8565.0 8565.0
085845 085919 8567.0 8572.0 8564.0 8564.0
085845 085920 8567.0 8572.0 8564.0 8564.0
085845 085921 8567.0 8572.0 8563.0 8563.0
085845 085923 8567.0 8572.0 8563.0 8565.0
085845 085926 8567.0 8572.0 8562.0 8562.0
085845 085928 8567.0 8572.0 8561.0 8561.0
085845 085930 8567.0 8572.0 8561.0 8568.0
085845 085931 8567.0 8572.0 8561.0 8566.0
085845 085938 8567.0 8572.0 8561.0 8561.0
085850 085946 8567.0 8572.0 8561.0 8564.0
085905 085953 8572.0 8572.0 8561.0 8570.0
085905 085955 8572.0 8572.0 8561.0 8564.0
085905 090000 8572.0 8572.0 8561.0 8563.0
085905 090001 8572.0 8572.0 8561.0 8561.0
085905 090002 8572.0 8572.0 8560.0 8560.0
085905 090004 8572.0 8572.0 8560.0 8562.0
085905 090005 8572.0 8572.0 8560.0 8562.0
085917 090012 8565.0 8570.0 8560.0 8563.0
085917 090014 8565.0 8570.0 8559.0 8559.0
085917 090015 8565.0 8570.0 8559.0 8560.0
085923 090022 8565.0 8570.0 8557.0 8557.0
085923 090023 8565.0 8570.0 8554.0 8554.0
085926 090025 8562.0 8570.0 8554.0 8555.0
085926 090026 8562.0 8570.0 8553.0 8553.0
085928 090028 8561.0 8570.0 8553.0 8553.0
085930 090029 8568.0 8570.0 8552.0 8552.0
085938 090034 8561.0 8570.0 8552.0 8554.0
085946 090046 8564.0 8570.0 8552.0 8557.0
085953 090047 8570.0 8570.0 8552.0 8552.0
085953 090048 8570.0 8570.0 8552.0 8553.0
085953 090049 8570.0 8570.0 8552.0 8552.0
085955 090054 8564.0 8564.0 8550.0 8550.0
085955 090055 8564.0 8564.0 8546.0 8546.0
090000 090056 8563.0 8563.0 8546.0 8548.0
090000 090100 8563.0 8563.0 8546.0 8547.0
090001 090101 8561.0 8563.0 8545.0 8545.0
090002 090102 8560.0 8563.0 8545.0 8545.0
090004 090103 8562.0 8563.0 8543.0 8543.0
090004 090104 8562.0 8563.0 8543.0 8543.0
090012 090107 8563.0 8563.0 8543.0 8543.0
090012 090108 8563.0 8563.0 8542.0 8542.0
090012 090111 8563.0 8563.0 8542.0 8542.0
090012 090112 8563.0 8563.0 8542.0 8544.0
090015 090115 8560.0 8560.0 8542.0 8548.0
090022 090116 8557.0 8557.0 8542.0 8551.0
090026 090126 8553.0 8557.0 8542.0 8554.0
090028 090128 8553.0 8557.0 8542.0 8554.0
090046 090138 8557.0 8559.0 8542.0 8559.0
090046 090145 8557.0 8560.0 8542.0 8560.0
090046 090146 8557.0 8560.0 8542.0 8555.0
090049 090149 8552.0 8560.0 8542.0 8554.0
090054 090150 8550.0 8560.0 8542.0 8554.0
090100 090158 8547.0 8560.0 8542.0 8558.0
090107 090205 8543.0 8561.0 8542.0 8561.0
090115 090213 8548.0 8561.0 8548.0 8552.0
090126 090225 8554.0 8561.0 8552.0 8554.0
090138 090233 8559.0 8561.0 8552.0 8557.0
090138 090235 8559.0 8561.0 8552.0 8558.0
090158 090251 8558.0 8561.0 8552.0 8561.0
090158 090254 8558.0 8561.0 8552.0 8556.0
090158 090255 8558.0 8561.0 8552.0 8556.0
090205 090302 8561.0 8561.0 8552.0 8554.0
090205 090303 8561.0 8565.0 8552.0 8565.0
090205 090304 8561.0 8565.0 8552.0 8553.0
090205 090305 8561.0 8565.0 8552.0 8553.0
090213 090306 8552.0 8565.0 8552.0 8553.0
090213 090309 8552.0 8565.0 8551.0 8551.0
090213 090313 8552.0 8565.0 8551.0 8551.0
090225 090321 8554.0 8565.0 8550.0 8550.0
090225 090323 8554.0 8565.0 8547.0 8547.0
090225 090324 8554.0 8565.0 8547.0 8548.0
090233 090326 8557.0 8565.0 8546.0 8546.0
090233 090329 8557.0 8565.0 8546.0 8548.0
090235 090335 8558.0 8565.0 8546.0 8557.0
090251 090337 8561.0 8565.0 8546.0 8564.0
090251 090346 8561.0 8565.0 8545.0 8545.0
090302 090400 8554.0 8565.0 8545.0 8552.0
090313 090411 8551.0 8564.0 8545.0 8549.0
090313 090412 8551.0 8564.0 8545.0 8547.0
090321 090414 8550.0 8564.0 8545.0 8559.0
090321 090415 8550.0 8564.0 8545.0 8547.0
090321 090421 8550.0 8564.0 8545.0 8550.0
090335 090434 8557.0 8564.0 8545.0 8552.0
090400 090500 8552.0 8559.0 8547.0 8549.0
090411 090501 8549.0 8559.0 8547.0 8547.0
090411 090502 8549.0 8559.0 8546.0 8546.0
090411 090503 8549.0 8559.0 8544.0 8544.0
090411 090505 8549.0 8559.0 8544.0 8545.0
090414 090514 8559.0 8559.0 8544.0 8549.0
090421 090518 8550.0 8563.0 8544.0 8563.0
090421 090520 8550.0 8563.0 8544.0 8547.0
090421 090521 8550.0 8563.0 8544.0 8547.0
090434 090523 8552.0 8563.0 8544.0 8551.0
090434 090527 8552.0 8563.0 8544.0 8550.0
090434 090529 8552.0 8568.0 8544.0 8568.0
090434 090531 8552.0 8568.0 8544.0 8550.0
090500 090535 8549.0 8568.0 8544.0 8554.0
090500 090536 8549.0 8568.0 8544.0 8554.0
090500 090537 8549.0 8568.0 8544.0 8555.0
090500 090538 8549.0 8568.0 8544.0 8557.0
090500 090542 8549.0 8571.0 8544.0 8571.0
090500 090543 8549.0 8571.0 8544.0 8561.0
090500 090544 8549.0 8571.0 8544.0 8561.0
090500 090545 8549.0 8571.0 8544.0 8561.0
090500 090548 8549.0 8571.0 8544.0 8561.0
090500 090559 8549.0 8571.0 8544.0 8562.0
090500 090600 8549.0 8571.0 8544.0 8559.0
090502 090602 8546.0 8571.0 8544.0 8562.0
090514 090613 8549.0 8571.0 8547.0 8562.0
090518 090615 8563.0 8571.0 8547.0 8562.0
090520 090619 8547.0 8571.0 8547.0 8560.0
090527 090624 8550.0 8571.0 8550.0 8560.0
090535 090634 8554.0 8571.0 8554.0 8560.0
090542 090639 8571.0 8571.0 8559.0 8560.0
090543 090643 8561.0 8562.0 8558.0 8558.0
090548 090648 8561.0 8562.0 8558.0 8559.0
090559 090649 8562.0 8562.0 8557.0 8557.0
090559 090650 8562.0 8562.0 8557.0 8557.0
090559 090654 8562.0 8562.0 8555.0 8555.0
090559 090655 8562.0 8568.0 8555.0 8568.0
090559 090657 8562.0 8568.0 8555.0 8557.0
090602 090701 8562.0 8568.0 8552.0 8552.0
090602 090702 8562.0 8568.0 8548.0 8548.0
090613 090704 8562.0 8568.0 8548.0 8552.0
090613 090711 8562.0 8568.0 8548.0 8549.0
090613 090713 8562.0 8568.0 8548.0 8548.0
090615 090714 8562.0 8568.0 8547.0 8547.0
090615 090715 8562.0 8568.0 8545.0 8545.0
090619 090717 8560.0 8568.0 8543.0 8543.0
090619 090718 8560.0 8568.0 8534.0 8534.0
090619 090719 8560.0 8568.0 8534.0 8536.0
090624 090721 8560.0 8568.0 8534.0 8539.0
090634 090725 8560.0 8568.0 8534.0 8539.0
090634 090731 8560.0 8568.0 8534.0 8536.0
090634 090732 8560.0 8568.0 8534.0 8534.0
090634 090733 8560.0 8568.0 8534.0 8534.0
090639 090735 8560.0 8568.0 8534.0 8535.0
090639 090736 8560.0 8568.0 8534.0 8535.0
090639 090737 8560.0 8568.0 8534.0 8537.0
090643 090741 8558.0 8568.0 8534.0 8534.0
090643 090742 8558.0 8568.0 8534.0 8534.0
090648 090745 8559.0 8568.0 8534.0 8534.0
090648 090747 8559.0 8568.0 8532.0 8532.0
090648 090748 8559.0 8568.0 8532.0 8533.0
090654 090752 8555.0 8568.0 8532.0 8532.0
090657 090756 8557.0 8557.0 8532.0 8537.0
090657 090757 8557.0 8557.0 8532.0 8537.0
090701 090759 8552.0 8552.0 8532.0 8533.0
090701 090801 8552.0 8552.0 8532.0 8533.0
090702 090802 8548.0 8552.0 8532.0 8532.0
090711 090806 8549.0 8549.0 8531.0 8531.0
090717 090816 8543.0 8543.0 8530.0 8530.0
090717 090817 8543.0 8543.0 8529.0 8529.0
090718 090818 8534.0 8539.0 8528.0 8528.0
090719 090819 8536.0 8539.0 8527.0 8527.0
090725 090825 8539.0 8539.0 8527.0 8530.0
090731 090827 8536.0 8537.0 8527.0 8530.0
090733 090833 8534.0 8537.0 8527.0 8530.0
090747 090846 8532.0 8537.0 8527.0 8527.0
090801 090900 8533.0 8533.0 8526.0 8526.0
090801 090901 8533.0 8533.0 8524.0 8524.0
090802 090902 8532.0 8532.0 8524.0 8525.0
090816 090916 8530.0 8535.0 8524.0 8535.0
090818 090918 8528.0 8535.0 8524.0 8524.0
090825 090922 8530.0 8535.0 8523.0 8523.0
090825 090925 8530.0 8535.0 8523.0 8524.0
090827 090926 8530.0 8535.0 8522.0 8522.0
090833 090931 8530.0 8535.0 8519.0 8519.0
090833 090932 8530.0 8535.0 8519.0 8519.0
090833 090933 8530.0 8535.0 8519.0 8519.0
090846 090937 8527.0 8535.0 8519.0 8519.0
090846 090939 8527.0 8535.0 8519.0 8522.0
090846 090941 8527.0 8535.0 8518.0 8518.0
090846 090942 8527.0 8535.0 8518.0 8518.0
090900 090950 8526.0 8535.0 8517.0 8517.0
090900 090951 8526.0 8535.0 8517.0 8517.0
090900 090952 8526.0 8535.0 8517.0 8517.0
090900 090954 8526.0 8535.0 8517.0 8517.0
090900 090955 8526.0 8535.0 8516.0 8516.0
090900 090956 8526.0 8535.0 8516.0 8516.0
090900 091000 8526.0 8535.0 8515.0 8515.0
090901 091001 8524.0 8535.0 8512.0 8512.0
090902 091002 8525.0 8535.0 8512.0 8516.0
090916 091004 8535.0 8535.0 8512.0 8518.0
090916 091005 8535.0 8535.0 8512.0 8522.0
090916 091007 8535.0 8535.0 8512.0 8521.0
090916 091009 8535.0 8535.0 8512.0 8521.0
090916 091010 8535.0 8535.0 8512.0 8524.0
090916 091012 8535.0 8535.0 8512.0 8524.0
090916 091014 8535.0 8535.0 8512.0 8522.0
090918 091017 8524.0 8525.0 8512.0 8525.0
090922 091019 8523.0 8527.0 8512.0 8527.0
090926 091026 8522.0 8528.0 8512.0 8528.0
090931 091028 8519.0 8530.0 8512.0 8530.0
090937 091034 8519.0 8530.0 8512.0 8528.0
090937 091035 8519.0 8531.0 8512.0 8531.0
090939 091038 8522.0 8532.0 8512.0 8532.0
090939 091039 8522.0 8533.0 8512.0 8533.0
090941 091040 8518.0 8533.0 8512.0 8532.0
090941 091041 8518.0 8535.0 8512.0 8535.0
091000 091057 8515.0 8535.0 8512.0 8535.0
091005 091105 8522.0 8535.0 8521.0 8532.0
091007 091107 8521.0 8535.0 8521.0 8533.0
091014 091113 8522.0 8535.0 8522.0 8533.0
091019 091118 8527.0 8535.0 8527.0 8533.0
091057 091151 8535.0 8535.0 8532.0 8532.0
091057 091153 8535.0 8535.0 8532.0 8532.0
091057 091155 8535.0 8546.0 8532.0 8546.0
091105 091200 8532.0 8546.0 8532.0 8546.0
091105 091201 8532.0 8546.0 8532.0 8546.0
091105 091202 8532.0 8546.0 8530.0 8530.0
091105 091204 8532.0 8546.0 8530.0 8530.0
091105 091205 8532.0 8546.0 8529.0 8529.0
091107 091207 8533.0 8546.0 8528.0 8528.0
091113 091209 8533.0 8546.0 8527.0 8527.0
091113 091210 8533.0 8546.0 8527.0 8527.0
091118 091215 8533.0 8546.0 8527.0 8543.0
091118 091217 8533.0 8546.0 8527.0 8545.0
091151 091221 8532.0 8546.0 8525.0 8525.0
091151 091223 8532.0 8546.0 8522.0 8522.0
091151 091224 8532.0 8546.0 8519.0 8519.0
091151 091225 8532.0 8546.0 8517.0 8517.0
091151 091226 8532.0 8546.0 8517.0 8518.0
091151 091239 8532.0 8546.0 8517.0 8522.0
091151 091242 8532.0 8546.0 8517.0 8522.0
091151 091248 8532.0 8546.0 8517.0 8522.0
091151 091250 8532.0 8546.0 8517.0 8524.0
091155 091254 8546.0 8546.0 8517.0 8526.0
091155 091255 8546.0 8546.0 8517.0 8527.0
091200 091300 8546.0 8546.0 8517.0 8528.0
091202 091302 8530.0 8546.0 8517.0 8546.0
091209 091308 8527.0 8546.0 8517.0 8530.0
091209 091309 8527.0 8546.0 8517.0 8530.0
091221 091320 8525.0 8546.0 8517.0 8531.0
091254 091353 8526.0 8546.0 8526.0 8528.0
091254 091354 8526.0 8546.0 8526.0 8527.0
091308 091403 8530.0 8548.0 8527.0 8548.0
091308 091405 8530.0 8548.0 8527.0 8538.0
091308 091406 8530.0 8548.0 8527.0 8540.0
091308 091407 8530.0 8548.0 8527.0 8544.0
091308 091408 8530.0 8548.0 8527.0 8547.0
091309 091409 8530.0 8548.0 8527.0 8544.0
091320 091416 8531.0 8548.0 8527.0 8541.0
091353 091421 8528.0 8548.0 8527.0 8545.0
091353 091422 8528.0 8548.0 8527.0 8547.0
091353 091425 8528.0 8548.0 8527.0 8547.0
091353 091426 8528.0 8550.0 8527.0 8550.0
091353 091428 8528.0 8550.0 8527.0 8550.0
091353 091431 8528.0 8553.0 8527.0 8553.0
091353 091432 8528.0 8553.0 8527.0 8553.0
091353 091434 8528.0 8553.0 8527.0 8551.0
091353 091436 8528.0 8553.0 8527.0 8553.0
091353 091442 8528.0 8553.0 8527.0 8549.0
091353 091443 8528.0 8553.0 8527.0 8551.0
091353 091444 8528.0 8553.0 8527.0 8549.0
091353 091445 8528.0 8565.0 8527.0 8565.0
091353 091450 8528.0 8565.0 8527.0 8548.0
091353 091452 8528.0 8565.0 8527.0 8546.0
091353 091453 8528.0 8565.0 8527.0 8546.0
091403 091455 8548.0 8565.0 8538.0 8546.0
091403 091456 8548.0 8565.0 8538.0 8546.0
091403 091459 8548.0 8565.0 8538.0 8549.0
091403 091500 8548.0 8565.0 8538.0 8550.0
091403 091501 8548.0 8565.0 8538.0 8552.0
091403 091502 8548.0 8565.0 8538.0 8552.0
091403 091503 8548.0 8565.0 8538.0 8552.0
091405 091504 8538.0 8565.0 8538.0 8551.0
091405 091505 8538.0 8565.0 8538.0 8551.0
091416 091511 8541.0 8565.0 8541.0 8548.0
091421 091517 8545.0 8565.0 8545.0 8549.0
091421 091519 8545.0 8565.0 8545.0 8550.0
091421 091521 8545.0 8565.0 8545.0 8549.0
091425 091525 8547.0 8565.0 8546.0 8546.0
091432 091532 8553.0 8565.0 8546.0 8546.0
091436 091536 8553.0 8565.0 8546.0 8547.0
091442 091538 8549.0 8565.0 8546.0 8547.0
091442 091540 8549.0 8565.0 8546.0 8564.0
091443 091543 8551.0 8565.0 8546.0 8551.0
091500 091600 8550.0 8564.0 8546.0 8553.0
091503 091603 8552.0 8564.0 8546.0 8550.0
091511 091609 8548.0 8564.0 8546.0 8550.0
091511 091610 8548.0 8564.0 8546.0 8550.0
091517 091612 8549.0 8564.0 8546.0 8551.0
091517 091613 8549.0 8564.0 8546.0 8552.0
091517 091614 8549.0 8564.0 8546.0 8552.0
091517 091616 8549.0 8564.0 8546.0 8555.0
091517 091617 8549.0 8564.0 8546.0 8556.0
091519 091618 8550.0 8564.0 8546.0 8557.0
091519 091619 8550.0 8564.0 8546.0 8558.0
091532 091629 8546.0 8564.0 8546.0 8557.0
091532 091631 8546.0 8564.0 8546.0 8558.0
091532 091632 8546.0 8564.0 8546.0 8559.0
091536 091633 8547.0 8564.0 8547.0 8560.0
091536 091634 8547.0 8564.0 8547.0 8560.0
091540 091640 8564.0 8564.0 8550.0 8555.0
091600 091651 8553.0 8560.0 8550.0 8559.0
091600 091652 8553.0 8560.0 8550.0 8559.0
091600 091658 8553.0 8560.0 8550.0 8560.0
091600 091659 8553.0 8562.0 8550.0 8562.0
091600 091700 8553.0 8566.0 8550.0 8566.0
091603 091702 8550.0 8566.0 8550.0 8564.0
091612 091712 8551.0 8566.0 8551.0 8563.0
091614 091714 8552.0 8566.0 8552.0 8560.0
091629 091724 8557.0 8566.0 8555.0 8557.0
091631 091730 8558.0 8566.0 8555.0 8558.0
091640 091737 8555.0 8570.0 8555.0 8570.0
091651 091747 8559.0 8570.0 8553.0 8553.0
091651 091748 8559.0 8570.0 8553.0 8553.0
091658 091753 8560.0 8570.0 8553.0 8554.0
091700 091800 8566.0 8570.0 8553.0 8554.0
091712 091809 8563.0 8570.0 8551.0 8551.0
091730 091829 8558.0 8570.0 8550.0 8550.0
091748 091848 8553.0 8554.0 8550.0 8553.0
091800 091856 8554.0 8554.0 8550.0 8550.0
091800 091857 8554.0 8554.0 8550.0 8552.0
091800 091900 8554.0 8554.0 8550.0 8551.0
091809 091906 8551.0 8553.0 8550.0 8552.0
091829 091916 8550.0 8553.0 8546.0 8546.0
091829 091917 8550.0 8553.0 8545.0 8545.0
091829 091921 8550.0 8553.0 8544.0 8544.0
091829 091923 8550.0 8553.0 8542.0 8542.0
091829 091924 8550.0 8553.0 8541.0 8541.0
091848 091943 8553.0 8553.0 8541.0 8544.0
091916 092007 8546.0 8549.0 8541.0 8549.0
091916 092008 8546.0 8560.0 8541.0 8560.0
091923 092023 8542.0 8560.0 8541.0 8549.0
091943 092028 8544.0 8560.0 8544.0 8551.0
091943 092040 8544.0 8560.0 8544.0 8550.0
091943 092041 8544.0 8560.0 8544.0 8552.0
091943 092042 8544.0 8560.0 8544.0 8551.0
091943 092043 8544.0 8560.0 8544.0 8552.0
092007 092046 8549.0 8560.0 8549.0 8553.0
092007 092048 8549.0 8560.0 8549.0 8554.0
092007 092052 8549.0 8560.0 8549.0 8551.0
092007 092057 8549.0 8560.0 8549.0 8552.0
092028 092127 8551.0 8554.0 8550.0 8552.0
092046 092144 8553.0 8554.0 8551.0 8552.0
092127 092214 8552.0 8552.0 8549.0 8549.0
092214 092245 8549.0 8554.0 8549.0 8554.0
092214 092246 8549.0 8555.0 8549.0 8555.0
092214 092249 8549.0 8555.0 8549.0 8553.0
092214 092258 8549.0 8557.0 8549.0 8557.0
092214 092302 8549.0 8557.0 8549.0 8555.0
092249 092349 8553.0 8557.0 8553.0 8556.0
092302 092402 8555.0 8558.0 8555.0 8558.0
092349 092405 8556.0 8559.0 8556.0 8559.0
092349 092417 8556.0 8559.0 8556.0 8556.0
092349 092428 8556.0 8559.0 8556.0 8559.0
092349 092435 8556.0 8559.0 8556.0 8559.0
092349 092446 8556.0 8559.0 8556.0 8556.0
092417 092508 8556.0 8559.0 8556.0 8558.0
092417 092509 8556.0 8559.0 8556.0 8557.0
092428 092527 8559.0 8559.0 8556.0 8556.0
092446 092542 8556.0 8560.0 8556.0 8560.0
092446 092543 8556.0 8561.0 8556.0 8561.0
092446 092544 8556.0 8563.0 8556.0 8563.0
092446 092545 8556.0 8564.0 8556.0 8564.0
092508 092550 8558.0 8566.0 8556.0 8566.0
092508 092551 8558.0 8568.0 8556.0 8568.0
092508 092552 8558.0 8571.0 8556.0 8571.0
092508 092553 8558.0 8571.0 8556.0 8571.0
092508 092554 8558.0 8576.0 8556.0 8576.0
092508 092556 8558.0 8577.0 8556.0 8577.0
092508 092557 8558.0 8577.0 8556.0 8575.0
092508 092558 8558.0 8577.0 8556.0 8573.0
092508 092559 8558.0 8577.0 8556.0 8574.0
092508 092603 8558.0 8577.0 8556.0 8572.0
092508 092604 8558.0 8577.0 8556.0 8572.0
092508 092605 8558.0 8577.0 8556.0 8576.0
092508 092608 8558.0 8577.0 8556.0 8576.0
092509 092609 8557.0 8578.0 8556.0 8578.0
092527 092610 8556.0 8578.0 8556.0 8577.0
092527 092614 8556.0 8578.0 8556.0 8575.0
092527 092615 8556.0 8578.0 8556.0 8573.0
092527 092617 8556.0 8578.0 8556.0 8575.0
092527 092620 8556.0 8578.0 8556.0 8574.0
092527 092621 8556.0 8578.0 8556.0 8573.0
092527 092622 8556.0 8578.0 8556.0 8573.0
092542 092634 8560.0 8578.0 8560.0 8576.0
092542 092636 8560.0 8578.0 8560.0 8577.0
092542 092637 8560.0 8578.0 8560.0 8578.0
092543 092643 8561.0 8579.0 8561.0 8579.0
092545 092645 8564.0 8579.0 8564.0 8579.0
092550 092648 8566.0 8580.0 8566.0 8580.0
092550 092649 8566.0 8587.0 8566.0 8587.0
092550 092650 8566.0 8588.0 8566.0 8588.0
092551 092651 8568.0 8591.0 8568.0 8591.0
092556 092655 8577.0 8595.0 8572.0 8595.0
