# Too few sequence #1
# Number of KBar units = 2051
085300 085341 8851.0 8853.0 8851.0 8853.0
085327 085421 8853.0 8861.0 8853.0 8861.0
085327 085427 8853.0 8861.0 8851.0 8851.0
085630 085630 8851.0 8851.0 8851.0 8851.0
085630 085711 8851.0 8851.0 8850.0 8850.0
085630 085714 8851.0 8851.0 8850.0 8851.0
085711 085806 8850.0 8851.0 8850.0 8850.0
085711 085807 8850.0 8851.0 8849.0 8849.0
085806 085858 8850.0 8852.0 8849.0 8852.0
085806 085901 8850.0 8854.0 8849.0 8854.0
085806 085905 8850.0 8854.0 8849.0 8853.0
085858 085930 8852.0 8854.0 8852.0 8852.0
085858 085933 8852.0 8854.0 8851.0 8851.0
085930 090014 8852.0 8852.0 8850.0 8850.0
085930 090015 8852.0 8852.0 8849.0 8849.0
085930 090018 8852.0 8852.0 8849.0 8849.0
085930 090030 8852.0 8856.0 8849.0 8856.0
090014 090039 8850.0 8856.0 8849.0 8849.0
090014 090043 8850.0 8856.0 8847.0 8847.0
090014 090045 8850.0 8856.0 8846.0 8846.0
090014 090051 8850.0 8856.0 8846.0 8850.0
090014 090059 8850.0 8856.0 8845.0 8845.0
090014 090100 8850.0 8856.0 8844.0 8844.0
090014 090101 8850.0 8856.0 8844.0 8844.0
090014 090102 8850.0 8856.0 8844.0 8844.0
090014 090104 8850.0 8856.0 8844.0 8844.0
090014 090106 8850.0 8856.0 8843.0 8843.0
090018 090117 8849.0 8856.0 8841.0 8841.0
090030 090119 8856.0 8856.0 8841.0 8841.0
090030 090120 8856.0 8856.0 8840.0 8840.0
090030 090121 8856.0 8856.0 8840.0 8840.0
090030 090122 8856.0 8856.0 8840.0 8840.0
090030 090123 8856.0 8856.0 8839.0 8839.0
090030 090124 8856.0 8856.0 8839.0 8839.0
090030 090125 8856.0 8856.0 8839.0 8839.0
090030 090130 8856.0 8856.0 8839.0 8839.0
090051 090149 8850.0 8850.0 8839.0 8847.0
090059 090157 8845.0 8847.0 8839.0 8845.0
090059 090159 8845.0 8847.0 8837.0 8837.0
090100 090200 8844.0 8847.0 8837.0 8845.0
090104 090204 8844.0 8847.0 8837.0 8844.0
090117 090207 8841.0 8847.0 8837.0 8842.0
090117 090214 8841.0 8847.0 8837.0 8840.0
090121 090221 8840.0 8847.0 8837.0 8840.0
090200 090300 8845.0 8845.0 8840.0 8842.0
090204 090301 8844.0 8844.0 8833.0 8833.0
090214 090309 8840.0 8843.0 8833.0 8843.0
090221 090315 8840.0 8843.0 8833.0 8835.0
090300 090337 8842.0 8844.0 8833.0 8844.0
090300 090352 8842.0 8844.0 8833.0 8840.0
090309 090402 8843.0 8846.0 8835.0 8846.0
090309 090406 8843.0 8846.0 8835.0 8841.0
090309 090407 8843.0 8846.0 8835.0 8840.0
090309 090409 8843.0 8846.0 8835.0 8839.0
090337 090435 8844.0 8846.0 8839.0 8841.0
090337 090437 8844.0 8851.0 8839.0 8851.0
090352 090446 8840.0 8851.0 8839.0 8840.0
090402 090456 8846.0 8851.0 8837.0 8837.0
090402 090457 8846.0 8851.0 8837.0 8837.0
090402 090458 8846.0 8851.0 8836.0 8836.0
090402 090459 8846.0 8851.0 8836.0 8837.0
090402 090500 8846.0 8851.0 8835.0 8835.0
090402 090501 8846.0 8851.0 8835.0 8835.0
090406 090503 8841.0 8851.0 8834.0 8834.0
090406 090504 8841.0 8851.0 8834.0 8837.0
090406 090505 8841.0 8851.0 8834.0 8837.0
090446 090545 8840.0 8840.0 8834.0 8840.0
090456 090547 8837.0 8841.0 8834.0 8841.0
090456 090549 8837.0 8841.0 8834.0 8841.0
090545 090622 8840.0 8841.0 8840.0 8841.0
090545 090623 8840.0 8842.0 8840.0 8842.0
090545 090631 8840.0 8842.0 8840.0 8841.0
090622 090720 8841.0 8847.0 8841.0 8847.0
090622 090721 8841.0 8848.0 8841.0 8848.0
090631 090726 8841.0 8848.0 8841.0 8848.0
090631 090727 8841.0 8848.0 8841.0 8848.0
090720 090737 8847.0 8848.0 8847.0 8847.0
090720 090755 8847.0 8848.0 8847.0 8847.0
090720 090756 8847.0 8848.0 8847.0 8848.0
090720 090804 8847.0 8848.0 8847.0 8847.0
090720 090812 8847.0 8848.0 8844.0 8844.0
090804 090903 8847.0 8847.0 8842.0 8842.0
090812 090909 8844.0 8844.0 8841.0 8841.0
090903 090959 8842.0 8842.0 8840.0 8840.0
090903 091000 8842.0 8842.0 8838.0 8838.0
090903 091001 8842.0 8842.0 8837.0 8837.0
090909 091008 8841.0 8841.0 8836.0 8836.0
090959 091014 8840.0 8840.0 8836.0 8838.0
090959 091026 8840.0 8840.0 8835.0 8835.0
090959 091039 8840.0 8844.0 8835.0 8844.0
090959 091041 8840.0 8845.0 8835.0 8845.0
091008 091103 8836.0 8845.0 8835.0 8841.0
091008 091108 8836.0 8845.0 8835.0 8839.0
091026 091125 8835.0 8845.0 8835.0 8836.0
091026 091126 8835.0 8845.0 8833.0 8833.0
091039 091127 8844.0 8845.0 8829.0 8829.0
091039 091128 8844.0 8845.0 8828.0 8828.0
091039 091130 8844.0 8845.0 8828.0 8832.0
091039 091132 8844.0 8845.0 8828.0 8828.0
091039 091135 8844.0 8845.0 8828.0 8829.0
091039 091139 8844.0 8845.0 8828.0 8829.0
091041 091140 8845.0 8845.0 8828.0 8828.0
091103 091146 8841.0 8841.0 8828.0 8830.0
091103 091155 8841.0 8841.0 8828.0 8830.0
091103 091159 8841.0 8841.0 8828.0 8829.0
091103 091200 8841.0 8841.0 8828.0 8828.0
091103 091201 8841.0 8841.0 8825.0 8825.0
091125 091225 8836.0 8836.0 8825.0 8830.0
091135 091234 8829.0 8831.0 8825.0 8831.0
091155 091247 8830.0 8832.0 8825.0 8832.0
091352 091352 8827.0 8827.0 8827.0 8827.0
091352 091353 8827.0 8827.0 8827.0 8827.0
091352 091400 8827.0 8827.0 8827.0 8827.0
091352 091436 8827.0 8827.0 8827.0 8827.0
091352 091438 8827.0 8827.0 8827.0 8827.0
091352 091439 8827.0 8827.0 8826.0 8826.0
091352 091440 8827.0 8827.0 8826.0 8827.0
091352 091441 8827.0 8827.0 8826.0 8827.0
091352 091449 8827.0 8827.0 8826.0 8826.0
091353 091453 8827.0 8827.0 8826.0 8826.0
091400 091500 8827.0 8827.0 8825.0 8825.0
091436 091501 8827.0 8827.0 8821.0 8821.0
091436 091502 8827.0 8827.0 8820.0 8820.0
091436 091503 8827.0 8827.0 8819.0 8819.0
091436 091504 8827.0 8827.0 8818.0 8818.0
091436 091505 8827.0 8827.0 8817.0 8817.0
091436 091506 8827.0 8827.0 8817.0 8818.0
091436 091511 8827.0 8827.0 8817.0 8817.0
091436 091513 8827.0 8827.0 8814.0 8814.0
091436 091517 8827.0 8827.0 8814.0 8816.0
091436 091525 8827.0 8827.0 8814.0 8819.0
091449 091542 8826.0 8826.0 8814.0 8815.0
091449 091543 8826.0 8826.0 8814.0 8815.0
091449 091544 8826.0 8826.0 8814.0 8814.0
091453 091552 8826.0 8826.0 8814.0 8816.0
091453 091553 8826.0 8826.0 8814.0 8815.0
091500 091554 8825.0 8825.0 8814.0 8816.0
091500 091600 8825.0 8825.0 8814.0 8816.0
091502 091602 8820.0 8820.0 8814.0 8814.0
091503 091603 8819.0 8819.0 8814.0 8814.0
091525 091620 8819.0 8819.0 8814.0 8819.0
091525 091622 8819.0 8819.0 8814.0 8817.0
091542 091627 8815.0 8819.0 8814.0 8816.0
091600 091656 8816.0 8819.0 8814.0 8815.0
091600 091658 8816.0 8819.0 8814.0 8814.0
091602 091702 8814.0 8819.0 8814.0 8814.0
091620 091709 8819.0 8819.0 8812.0 8812.0
091620 091712 8819.0 8819.0 8811.0 8811.0
091620 091714 8819.0 8819.0 8811.0 8813.0
091656 091728 8815.0 8816.0 8811.0 8816.0
091656 091733 8815.0 8816.0 8811.0 8816.0
091656 091747 8815.0 8817.0 8811.0 8817.0
091656 091752 8815.0 8817.0 8811.0 8816.0
091656 091753 8815.0 8817.0 8811.0 8816.0
091702 091800 8814.0 8817.0 8811.0 8816.0
091702 091801 8814.0 8817.0 8811.0 8816.0
091709 091806 8812.0 8817.0 8811.0 8814.0
091747 091846 8817.0 8818.0 8814.0 8818.0
091752 091849 8816.0 8818.0 8814.0 8817.0
091806 091906 8814.0 8818.0 8814.0 8815.0
091846 091915 8818.0 8818.0 8815.0 8816.0
091846 091944 8818.0 8820.0 8815.0 8820.0
091906 091952 8815.0 8820.0 8815.0 8819.0
091906 092000 8815.0 8820.0 8815.0 8817.0
091906 092002 8815.0 8820.0 8815.0 8815.0
091906 092005 8815.0 8820.0 8815.0 8815.0
091906 092006 8815.0 8820.0 8815.0 8816.0
091915 092007 8816.0 8820.0 8815.0 8816.0
091944 092025 8820.0 8820.0 8815.0 8817.0
091944 092032 8820.0 8820.0 8812.0 8812.0
091944 092033 8820.0 8820.0 8812.0 8812.0
091944 092034 8820.0 8820.0 8812.0 8813.0
091944 092039 8820.0 8820.0 8811.0 8811.0
091944 092040 8820.0 8820.0 8811.0 8811.0
091944 092041 8820.0 8820.0 8811.0 8811.0
091944 092042 8820.0 8820.0 8808.0 8808.0
091944 092043 8820.0 8820.0 8808.0 8809.0
091952 092045 8819.0 8819.0 8808.0 8811.0
092000 092053 8817.0 8817.0 8808.0 8815.0
092000 092056 8817.0 8817.0 8808.0 8817.0
092000 092059 8817.0 8817.0 8808.0 8817.0
092002 092101 8815.0 8817.0 8808.0 8813.0
092005 092105 8815.0 8817.0 8808.0 8814.0
092025 092113 8817.0 8817.0 8808.0 8812.0
092113 092208 8812.0 8813.0 8812.0 8813.0
092208 092223 8813.0 8813.0 8813.0 8813.0
092208 092243 8813.0 8814.0 8813.0 8814.0
092208 092244 8813.0 8815.0 8813.0 8815.0
092208 092254 8813.0 8815.0 8813.0 8813.0
092208 092302 8813.0 8815.0 8812.0 8812.0
092208 092303 8813.0 8815.0 8812.0 8812.0
092208 092305 8813.0 8815.0 8812.0 8814.0
092223 092312 8813.0 8815.0 8812.0 8813.0
092223 092313 8813.0 8815.0 8812.0 8813.0
092223 092315 8813.0 8815.0 8812.0 8812.0
092223 092317 8813.0 8815.0 8812.0 8813.0
092243 092333 8814.0 8815.0 8812.0 8815.0
092302 092358 8812.0 8816.0 8812.0 8816.0
092315 092415 8812.0 8816.0 8812.0 8815.0
092317 092417 8813.0 8816.0 8813.0 8816.0
092333 092419 8815.0 8816.0 8815.0 8816.0
092333 092427 8815.0 8816.0 8815.0 8815.0
092333 092431 8815.0 8816.0 8815.0 8815.0
092358 092436 8816.0 8818.0 8815.0 8818.0
092358 092439 8816.0 8818.0 8815.0 8818.0
092358 092447 8816.0 8820.0 8815.0 8820.0
092358 092448 8816.0 8820.0 8815.0 8819.0
092358 092455 8816.0 8820.0 8815.0 8819.0
092358 092456 8816.0 8820.0 8815.0 8819.0
092358 092458 8816.0 8820.0 8815.0 8819.0
092415 092504 8815.0 8820.0 8815.0 8817.0
092415 092506 8815.0 8820.0 8815.0 8817.0
092504 092601 8817.0 8820.0 8817.0 8820.0
092601 092608 8820.0 8820.0 8819.0 8819.0
092601 092628 8820.0 8820.0 8819.0 8819.0
092601 092632 8820.0 8820.0 8819.0 8819.0
092628 092725 8819.0 8820.0 8819.0 8820.0
092725 092733 8820.0 8820.0 8819.0 8819.0
092725 092735 8820.0 8820.0 8819.0 8819.0
092725 092738 8820.0 8820.0 8818.0 8818.0
092725 092743 8820.0 8820.0 8818.0 8818.0
092725 092752 8820.0 8820.0 8816.0 8816.0
092725 092753 8820.0 8820.0 8816.0 8817.0
092725 092756 8820.0 8820.0 8816.0 8816.0
092725 092757 8820.0 8820.0 8816.0 8816.0
092733 092826 8819.0 8821.0 8816.0 8821.0
092738 092836 8818.0 8824.0 8816.0 8824.0
092826 092859 8821.0 8825.0 8821.0 8825.0
092826 092912 8821.0 8825.0 8821.0 8823.0
092826 092914 8821.0 8825.0 8821.0 8822.0
092826 092922 8821.0 8825.0 8821.0 8822.0
092826 092923 8821.0 8825.0 8821.0 8822.0
092836 092933 8824.0 8825.0 8821.0 8821.0
092836 092936 8824.0 8825.0 8821.0 8822.0
092859 092944 8825.0 8825.0 8821.0 8822.0
092859 092947 8825.0 8825.0 8821.0 8822.0
092859 092950 8825.0 8825.0 8821.0 8822.0
092859 092951 8825.0 8825.0 8820.0 8820.0
092859 092952 8825.0 8825.0 8820.0 8820.0
092912 093000 8823.0 8823.0 8817.0 8817.0
092912 093002 8823.0 8823.0 8815.0 8815.0
092912 093003 8823.0 8823.0 8814.0 8814.0
092912 093005 8823.0 8823.0 8812.0 8812.0
092912 093006 8823.0 8823.0 8811.0 8811.0
092912 093011 8823.0 8823.0 8810.0 8810.0
092912 093012 8823.0 8823.0 8809.0 8809.0
092914 093013 8822.0 8822.0 8802.0 8802.0
092922 093015 8822.0 8822.0 8800.0 8800.0
092922 093019 8822.0 8822.0 8800.0 8801.0
092922 093020 8822.0 8822.0 8800.0 8801.0
092922 093022 8822.0 8822.0 8800.0 8800.0
092923 093023 8822.0 8822.0 8799.0 8799.0
092933 093025 8821.0 8822.0 8799.0 8801.0
092933 093026 8821.0 8822.0 8799.0 8800.0
092933 093027 8821.0 8822.0 8799.0 8802.0
092933 093028 8821.0 8822.0 8799.0 8801.0
092933 093029 8821.0 8822.0 8799.0 8800.0
092933 093031 8821.0 8822.0 8799.0 8806.0
092933 093033 8821.0 8822.0 8799.0 8801.0
092944 093038 8822.0 8822.0 8799.0 8806.0
092950 093049 8822.0 8822.0 8799.0 8803.0
092950 093050 8822.0 8822.0 8799.0 8803.0
093000 093056 8817.0 8817.0 8799.0 8802.0
093003 093103 8814.0 8814.0 8799.0 8801.0
093005 093104 8812.0 8812.0 8798.0 8798.0
093005 093105 8812.0 8812.0 8797.0 8797.0
093006 093106 8811.0 8811.0 8797.0 8798.0
093011 093107 8810.0 8810.0 8797.0 8797.0
093011 093108 8810.0 8810.0 8794.0 8794.0
093011 093109 8810.0 8810.0 8794.0 8794.0
093012 093112 8809.0 8809.0 8794.0 8794.0
093013 093113 8802.0 8806.0 8794.0 8794.0
093015 093114 8800.0 8806.0 8794.0 8795.0
093015 093115 8800.0 8806.0 8794.0 8794.0
093019 093116 8801.0 8806.0 8794.0 8794.0
093019 093117 8801.0 8806.0 8794.0 8795.0
093019 093118 8801.0 8806.0 8793.0 8793.0
093019 093119 8801.0 8806.0 8793.0 8793.0
093023 093123 8799.0 8806.0 8793.0 8793.0
093028 093128 8801.0 8806.0 8793.0 8795.0
093031 093130 8806.0 8806.0 8793.0 8795.0
093038 093137 8806.0 8806.0 8793.0 8793.0
093049 093139 8803.0 8803.0 8792.0 8792.0
093049 093140 8803.0 8803.0 8791.0 8791.0
093049 093141 8803.0 8803.0 8791.0 8791.0
093049 093144 8803.0 8803.0 8791.0 8792.0
093056 093151 8802.0 8802.0 8790.0 8790.0
093056 093152 8802.0 8802.0 8789.0 8789.0
093056 093153 8802.0 8802.0 8789.0 8789.0
093056 093154 8802.0 8802.0 8789.0 8789.0
093056 093156 8802.0 8802.0 8789.0 8789.0
093103 093157 8801.0 8801.0 8788.0 8788.0
093103 093200 8801.0 8801.0 8787.0 8787.0
093103 093201 8801.0 8801.0 8787.0 8787.0
093103 093202 8801.0 8801.0 8784.0 8784.0
093104 093204 8798.0 8798.0 8784.0 8787.0
093108 093208 8794.0 8795.0 8784.0 8786.0
093109 093209 8794.0 8795.0 8784.0 8784.0
093112 093211 8794.0 8795.0 8782.0 8782.0
093123 093220 8793.0 8795.0 8782.0 8786.0
093123 093221 8793.0 8795.0 8782.0 8786.0
093123 093223 8793.0 8795.0 8782.0 8786.0
093128 093224 8795.0 8795.0 8782.0 8784.0
093128 093225 8795.0 8795.0 8782.0 8785.0
093128 093226 8795.0 8795.0 8782.0 8784.0
093153 093253 8789.0 8789.0 8782.0 8786.0
093156 093256 8789.0 8789.0 8782.0 8787.0
093200 093300 8787.0 8787.0 8782.0 8786.0
093201 093301 8787.0 8787.0 8782.0 8784.0
093202 093302 8784.0 8787.0 8782.0 8782.0
093204 093304 8787.0 8787.0 8782.0 8782.0
093208 093308 8786.0 8787.0 8782.0 8782.0
093211 093310 8782.0 8787.0 8782.0 8782.0
093211 093311 8782.0 8787.0 8781.0 8781.0
093220 093318 8786.0 8787.0 8781.0 8782.0
093225 093325 8785.0 8787.0 8780.0 8780.0
093226 093326 8784.0 8787.0 8780.0 8780.0
093253 093337 8786.0 8787.0 8779.0 8779.0
093253 093339 8786.0 8787.0 8779.0 8779.0
093253 093342 8786.0 8787.0 8779.0 8780.0
093253 093343 8786.0 8787.0 8779.0 8779.0
093300 093358 8786.0 8786.0 8777.0 8777.0
093300 093359 8786.0 8786.0 8777.0 8777.0
093300 093400 8786.0 8786.0 8777.0 8777.0
093301 093401 8784.0 8784.0 8774.0 8774.0
093302 093402 8782.0 8782.0 8774.0 8774.0
093304 093403 8782.0 8782.0 8774.0 8774.0
093304 093404 8782.0 8782.0 8774.0 8774.0
093311 093411 8781.0 8782.0 8772.0 8772.0
093318 093417 8782.0 8782.0 8772.0 8774.0
093318 093418 8782.0 8782.0 8772.0 8775.0
093325 093425 8780.0 8780.0 8772.0 8776.0
093337 093427 8779.0 8780.0 8772.0 8778.0
093337 093431 8779.0 8780.0 8772.0 8779.0
093342 093440 8780.0 8782.0 8772.0 8782.0
093358 093444 8777.0 8783.0 8772.0 8783.0
093358 093446 8777.0 8784.0 8772.0 8784.0
093358 093448 8777.0 8784.0 8772.0 8782.0
093400 093500 8777.0 8784.0 8772.0 8780.0
093401 093501 8774.0 8784.0 8772.0 8781.0
093402 093502 8774.0 8784.0 8772.0 8780.0
093425 093523 8776.0 8784.0 8776.0 8781.0
093425 093525 8776.0 8784.0 8776.0 8781.0
093431 093528 8779.0 8784.0 8779.0 8780.0
093440 093535 8782.0 8784.0 8780.0 8781.0
093444 093542 8783.0 8784.0 8780.0 8781.0
093446 093546 8784.0 8784.0 8780.0 8781.0
093448 093548 8782.0 8782.0 8780.0 8780.0
093500 093559 8780.0 8781.0 8780.0 8781.0
093502 093602 8780.0 8781.0 8779.0 8779.0
093523 093604 8781.0 8781.0 8779.0 8779.0
093523 093608 8781.0 8781.0 8777.0 8777.0
093523 093615 8781.0 8781.0 8777.0 8777.0
093523 093620 8781.0 8781.0 8777.0 8777.0
093523 093621 8781.0 8781.0 8777.0 8779.0
093528 093627 8780.0 8781.0 8777.0 8779.0
093535 093632 8781.0 8781.0 8776.0 8776.0
093535 093635 8781.0 8781.0 8776.0 8777.0
093542 093638 8781.0 8781.0 8776.0 8777.0
093542 093639 8781.0 8781.0 8776.0 8777.0
093548 093648 8780.0 8781.0 8776.0 8776.0
093559 093651 8781.0 8781.0 8776.0 8777.0
093559 093652 8781.0 8781.0 8773.0 8773.0
093559 093657 8781.0 8781.0 8773.0 8774.0
093559 093658 8781.0 8781.0 8773.0 8774.0
093559 093659 8781.0 8781.0 8773.0 8774.0
093608 093706 8777.0 8779.0 8773.0 8773.0
093608 093707 8777.0 8779.0 8772.0 8772.0
093608 093708 8777.0 8779.0 8770.0 8770.0
093615 093709 8777.0 8779.0 8769.0 8769.0
093615 093710 8777.0 8779.0 8769.0 8769.0
093627 093724 8779.0 8779.0 8768.0 8768.0
093627 093725 8779.0 8779.0 8767.0 8767.0
093627 093726 8779.0 8779.0 8767.0 8767.0
093632 093728 8776.0 8777.0 8767.0 8768.0
093632 093729 8776.0 8777.0 8765.0 8765.0
093632 093731 8776.0 8777.0 8764.0 8764.0
093635 093733 8777.0 8777.0 8764.0 8767.0
093635 093734 8777.0 8777.0 8764.0 8767.0
093635 093735 8777.0 8777.0 8764.0 8766.0
093638 093736 8777.0 8777.0 8764.0 8764.0
093638 093737 8777.0 8777.0 8764.0 8766.0
093638 093738 8777.0 8777.0 8764.0 8766.0
093648 093743 8776.0 8777.0 8764.0 8764.0
093651 093749 8777.0 8777.0 8763.0 8763.0
093651 093750 8777.0 8777.0 8761.0 8761.0
093651 093751 8777.0 8777.0 8760.0 8760.0
093652 093752 8773.0 8774.0 8760.0 8760.0
093657 093753 8774.0 8774.0 8760.0 8762.0
093706 093800 8773.0 8773.0 8760.0 8760.0
093706 093801 8773.0 8773.0 8759.0 8759.0
093706 093802 8773.0 8773.0 8759.0 8759.0
093706 093804 8773.0 8773.0 8759.0 8760.0
093706 093805 8773.0 8773.0 8759.0 8761.0
093706 093806 8773.0 8773.0 8759.0 8760.0
093710 093810 8769.0 8769.0 8759.0 8760.0
093724 093814 8768.0 8768.0 8759.0 8759.0
093724 093822 8768.0 8768.0 8759.0 8759.0
093724 093823 8768.0 8768.0 8759.0 8759.0
093729 093829 8765.0 8767.0 8759.0 8764.0
093737 093837 8766.0 8767.0 8759.0 8767.0
093743 093839 8764.0 8769.0 8759.0 8769.0
093743 093840 8764.0 8769.0 8759.0 8766.0
093743 093841 8764.0 8772.0 8759.0 8772.0
093743 093843 8764.0 8772.0 8759.0 8767.0
093749 093844 8763.0 8772.0 8759.0 8771.0
093800 093900 8760.0 8772.0 8759.0 8769.0
093810 093908 8760.0 8772.0 8759.0 8768.0
093810 093910 8760.0 8772.0 8759.0 8766.0
093814 093912 8759.0 8772.0 8759.0 8766.0
093829 093924 8764.0 8772.0 8764.0 8768.0
093837 093936 8767.0 8772.0 8766.0 8770.0
093843 093943 8767.0 8771.0 8766.0 8770.0
093900 093948 8769.0 8771.0 8766.0 8771.0
093900 093954 8769.0 8771.0 8766.0 8771.0
093900 093956 8769.0 8773.0 8766.0 8773.0
093900 094000 8769.0 8773.0 8766.0 8771.0
093908 094001 8768.0 8773.0 8766.0 8769.0
093910 094009 8766.0 8773.0 8766.0 8770.0
093924 094013 8768.0 8773.0 8768.0 8769.0
093924 094014 8768.0 8773.0 8768.0 8769.0
093924 094015 8768.0 8773.0 8768.0 8769.0
093924 094020 8768.0 8773.0 8768.0 8769.0
093954 094049 8771.0 8773.0 8769.0 8769.0
093954 094052 8771.0 8773.0 8769.0 8769.0
094000 094100 8771.0 8771.0 8769.0 8769.0
094009 094102 8770.0 8770.0 8769.0 8769.0
094009 094104 8770.0 8770.0 8769.0 8769.0
094009 094105 8770.0 8770.0 8769.0 8769.0
094013 094112 8769.0 8769.0 8769.0 8769.0
094020 094116 8769.0 8769.0 8767.0 8767.0
094020 094118 8769.0 8769.0 8765.0 8765.0
094049 094121 8769.0 8769.0 8765.0 8767.0
094049 094125 8769.0 8769.0 8765.0 8768.0
094049 094127 8769.0 8769.0 8765.0 8768.0
094049 094128 8769.0 8769.0 8765.0 8766.0
094049 094129 8769.0 8769.0 8765.0 8765.0
094049 094130 8769.0 8769.0 8765.0 8765.0
094049 094131 8769.0 8769.0 8764.0 8764.0
094049 094132 8769.0 8769.0 8762.0 8762.0
094049 094133 8769.0 8769.0 8762.0 8762.0
094049 094134 8769.0 8769.0 8761.0 8761.0
094049 094135 8769.0 8769.0 8759.0 8759.0
094049 094139 8769.0 8769.0 8755.0 8755.0
094049 094142 8769.0 8769.0 8755.0 8758.0
094049 094149 8769.0 8769.0 8755.0 8759.0
094100 094155 8769.0 8769.0 8755.0 8758.0
094100 094156 8769.0 8769.0 8755.0 8759.0
094100 094158 8769.0 8769.0 8754.0 8754.0
094104 094203 8769.0 8769.0 8754.0 8756.0
094105 094205 8769.0 8769.0 8754.0 8757.0
094112 094207 8769.0 8769.0 8754.0 8757.0
