# Too few sequence #1
# Number of KBar units = 2137
084718 084818 8617.0 8617.0 8599.0 8603.0
084721 084821 8617.0 8617.0 8599.0 8603.0
084725 084824 8615.0 8615.0 8599.0 8604.0
084725 084825 8615.0 8615.0 8599.0 8606.0
084735 084831 8611.0 8613.0 8599.0 8604.0
084735 084833 8611.0 8613.0 8599.0 8607.0
084738 084838 8612.0 8612.0 8599.0 8608.0
084740 084840 8609.0 8609.0 8599.0 8600.0
084742 084841 8608.0 8612.0 8599.0 8612.0
084743 084843 8608.0 8612.0 8599.0 8612.0
084749 084848 8607.0 8614.0 8599.0 8614.0
084755 084853 8603.0 8614.0 8599.0 8613.0
084756 084856 8602.0 8614.0 8599.0 8614.0
084759 084859 8600.0 8614.0 8599.0 8612.0
084802 084902 8601.0 8614.0 8599.0 8614.0
084803 084903 8604.0 8614.0 8599.0 8614.0
084805 084904 8599.0 8614.0 8599.0 8613.0
084812 084912 8601.0 8614.0 8600.0 8612.0
084813 084913 8603.0 8614.0 8600.0 8611.0
084816 084916 8603.0 8614.0 8600.0 8611.0
084831 084927 8604.0 8614.0 8600.0 8612.0
084838 084935 8608.0 8614.0 8600.0 8614.0
084838 084936 8608.0 8616.0 8600.0 8616.0
084838 084938 8608.0 8617.0 8600.0 8617.0
084840 084940 8600.0 8618.0 8600.0 8618.0
084841 084941 8612.0 8620.0 8611.0 8620.0
084853 084952 8613.0 8622.0 8611.0 8622.0
084853 084953 8613.0 8622.0 8611.0 8621.0
084856 084955 8614.0 8629.0 8611.0 8629.0
084902 085001 8614.0 8629.0 8611.0 8618.0
084904 085004 8613.0 8629.0 8611.0 8617.0
084912 085005 8612.0 8629.0 8611.0 8628.0
084912 085012 8612.0 8629.0 8611.0 8616.0
084916 085015 8611.0 8629.0 8611.0 8615.0
084927 085019 8612.0 8629.0 8612.0 8614.0
084927 085026 8612.0 8629.0 8612.0 8617.0
084935 085035 8614.0 8629.0 8614.0 8617.0
084952 085043 8622.0 8629.0 8614.0 8617.0
085012 085109 8616.0 8617.0 8614.0 8617.0
085019 085119 8614.0 8620.0 8614.0 8620.0
085026 085123 8617.0 8621.0 8617.0 8621.0
085035 085127 8617.0 8621.0 8617.0 8621.0
085035 085128 8617.0 8621.0 8617.0 8621.0
085035 085130 8617.0 8621.0 8617.0 8620.0
085043 085138 8617.0 8621.0 8617.0 8621.0
085043 085143 8617.0 8622.0 8617.0 8622.0
085109 085146 8617.0 8625.0 8617.0 8625.0
085109 085147 8617.0 8625.0 8617.0 8625.0
085109 085148 8617.0 8626.0 8617.0 8626.0
085109 085152 8617.0 8628.0 8617.0 8628.0
085109 085153 8617.0 8630.0 8617.0 8630.0
085109 085156 8617.0 8630.0 8617.0 8629.0
085109 085157 8617.0 8632.0 8617.0 8632.0
085109 085158 8617.0 8632.0 8617.0 8632.0
085109 085207 8617.0 8633.0 8617.0 8633.0
085109 085209 8617.0 8633.0 8617.0 8633.0
085119 085216 8620.0 8633.0 8620.0 8633.0
085119 085218 8620.0 8633.0 8620.0 8629.0
085119 085219 8620.0 8633.0 8620.0 8629.0
085123 085220 8621.0 8633.0 8620.0 8630.0
085123 085221 8621.0 8633.0 8620.0 8630.0
085127 085225 8621.0 8633.0 8620.0 8630.0
085138 085234 8621.0 8633.0 8621.0 8633.0
085143 085240 8622.0 8644.0 8622.0 8644.0
085143 085241 8622.0 8644.0 8622.0 8633.0
085152 085249 8628.0 8644.0 8628.0 8631.0
085156 085255 8629.0 8644.0 8629.0 8629.0
085157 085257 8632.0 8644.0 8629.0 8632.0
085209 085309 8633.0 8644.0 8629.0 8631.0
085216 085312 8633.0 8644.0 8629.0 8631.0
085216 085313 8633.0 8644.0 8629.0 8631.0
085216 085315 8633.0 8644.0 8629.0 8632.0
085225 085322 8630.0 8644.0 8629.0 8636.0
085225 085323 8630.0 8644.0 8629.0 8637.0
085225 085325 8630.0 8644.0 8629.0 8636.0
085234 085326 8633.0 8644.0 8629.0 8639.0
085234 085327 8633.0 8644.0 8629.0 8639.0
085234 085333 8633.0 8644.0 8629.0 8639.0
085240 085335 8644.0 8644.0 8629.0 8638.0
085249 085345 8631.0 8642.0 8629.0 8642.0
085255 085355 8629.0 8642.0 8629.0 8642.0
085309 085358 8631.0 8644.0 8631.0 8644.0
085309 085401 8631.0 8644.0 8631.0 8644.0
085309 085402 8631.0 8644.0 8631.0 8644.0
085309 085407 8631.0 8646.0 8631.0 8646.0
085322 085417 8636.0 8646.0 8636.0 8643.0
085322 085418 8636.0 8647.0 8636.0 8647.0
085322 085421 8636.0 8647.0 8636.0 8647.0
085322 085422 8636.0 8647.0 8636.0 8643.0
085325 085424 8636.0 8647.0 8636.0 8643.0
085333 085428 8639.0 8647.0 8638.0 8646.0
085333 085429 8639.0 8647.0 8638.0 8646.0
085333 085433 8639.0 8647.0 8638.0 8645.0
085335 085435 8638.0 8647.0 8638.0 8644.0
085345 085441 8642.0 8647.0 8642.0 8644.0
085345 085443 8642.0 8647.0 8642.0 8645.0
085355 085451 8642.0 8647.0 8642.0 8646.0
085355 085453 8642.0 8647.0 8642.0 8647.0
085355 085454 8642.0 8647.0 8642.0 8647.0
085355 085455 8642.0 8648.0 8642.0 8648.0
085401 085500 8644.0 8649.0 8643.0 8649.0
085401 085501 8644.0 8649.0 8643.0 8649.0
085402 085502 8644.0 8651.0 8643.0 8651.0
085417 085508 8643.0 8655.0 8643.0 8655.0
085417 085510 8643.0 8655.0 8643.0 8645.0
085417 085511 8643.0 8655.0 8643.0 8644.0
085417 085512 8643.0 8655.0 8643.0 8646.0
085417 085515 8643.0 8655.0 8643.0 8644.0
085424 085524 8643.0 8655.0 8643.0 8648.0
085428 085527 8646.0 8655.0 8644.0 8647.0
085429 085529 8646.0 8655.0 8644.0 8648.0
085433 085530 8645.0 8655.0 8644.0 8646.0
085441 085539 8644.0 8655.0 8644.0 8649.0
085443 085542 8645.0 8655.0 8644.0 8649.0
085443 085543 8645.0 8655.0 8644.0 8650.0
085451 085545 8646.0 8655.0 8644.0 8650.0
085451 085547 8646.0 8655.0 8644.0 8651.0
085451 085548 8646.0 8655.0 8644.0 8652.0
085451 085549 8646.0 8655.0 8644.0 8652.0
085453 085553 8647.0 8655.0 8644.0 8652.0
085501 085601 8649.0 8655.0 8644.0 8649.0
085502 085602 8651.0 8655.0 8644.0 8648.0
085508 085603 8655.0 8655.0 8644.0 8650.0
085508 085604 8655.0 8655.0 8644.0 8647.0
085510 085610 8645.0 8652.0 8644.0 8651.0
085515 085613 8644.0 8652.0 8644.0 8652.0
085524 085616 8648.0 8652.0 8646.0 8651.0
085527 085625 8647.0 8652.0 8646.0 8650.0
085527 085626 8647.0 8661.0 8646.0 8661.0
085545 085645 8650.0 8661.0 8647.0 8648.0
085547 085646 8651.0 8661.0 8647.0 8650.0
085547 085647 8651.0 8661.0 8647.0 8648.0
085601 085656 8649.0 8661.0 8647.0 8648.0
085601 085701 8649.0 8661.0 8647.0 8651.0
085602 085702 8648.0 8661.0 8647.0 8652.0
085610 085709 8651.0 8661.0 8648.0 8649.0
085610 085710 8651.0 8661.0 8648.0 8649.0
085625 085722 8650.0 8661.0 8648.0 8653.0
085625 085724 8650.0 8661.0 8648.0 8654.0
085645 085727 8648.0 8655.0 8648.0 8655.0
085645 085728 8648.0 8655.0 8648.0 8655.0
085645 085735 8648.0 8656.0 8648.0 8656.0
085645 085736 8648.0 8656.0 8648.0 8656.0
085645 085737 8648.0 8657.0 8648.0 8657.0
085645 085738 8648.0 8657.0 8648.0 8657.0
085645 085739 8648.0 8657.0 8648.0 8655.0
085645 085741 8648.0 8657.0 8648.0 8655.0
085656 085753 8648.0 8657.0 8648.0 8657.0
085656 085756 8648.0 8657.0 8648.0 8657.0
085701 085758 8651.0 8659.0 8649.0 8659.0
085701 085759 8651.0 8659.0 8649.0 8658.0
085701 085800 8651.0 8659.0 8649.0 8659.0
085701 085801 8651.0 8660.0 8649.0 8660.0
085702 085802 8652.0 8661.0 8649.0 8661.0
085709 085805 8649.0 8664.0 8649.0 8664.0
085709 085807 8649.0 8664.0 8649.0 8664.0
085722 085812 8653.0 8665.0 8653.0 8665.0
085722 085813 8653.0 8668.0 8653.0 8668.0
085722 085814 8653.0 8668.0 8653.0 8665.0
085722 085815 8653.0 8669.0 8653.0 8669.0
085722 085816 8653.0 8672.0 8653.0 8672.0
085722 085819 8653.0 8672.0 8653.0 8668.0
085722 085821 8653.0 8672.0 8653.0 8671.0
085722 085822 8653.0 8672.0 8653.0 8672.0
085724 085824 8654.0 8672.0 8654.0 8672.0
085735 085830 8656.0 8673.0 8655.0 8673.0
085735 085831 8656.0 8674.0 8655.0 8674.0
085735 085834 8656.0 8674.0 8655.0 8670.0
085735 085835 8656.0 8674.0 8655.0 8669.0
085736 085836 8656.0 8674.0 8655.0 8669.0
085739 085839 8655.0 8674.0 8655.0 8668.0
085741 085840 8655.0 8674.0 8655.0 8667.0
085753 085845 8657.0 8674.0 8657.0 8667.0
085753 085847 8657.0 8674.0 8657.0 8666.0
085753 085848 8657.0 8674.0 8657.0 8666.0
085753 085851 8657.0 8674.0 8657.0 8666.0
085753 085852 8657.0 8674.0 8657.0 8666.0
085756 085854 8657.0 8674.0 8657.0 8666.0
085756 085855 8657.0 8674.0 8657.0 8667.0
085802 085902 8661.0 8674.0 8661.0 8670.0
085805 085905 8664.0 8674.0 8664.0 8669.0
085807 085906 8664.0 8674.0 8664.0 8668.0
085812 085912 8665.0 8674.0 8665.0 8672.0
085816 085916 8672.0 8674.0 8666.0 8672.0
085819 085917 8668.0 8674.0 8666.0 8672.0
085819 085918 8668.0 8674.0 8666.0 8672.0
085835 085935 8669.0 8672.0 8666.0 8670.0
085851 085951 8666.0 8672.0 8666.0 8668.0
085905 090003 8669.0 8672.0 8668.0 8671.0
085906 090006 8668.0 8672.0 8668.0 8672.0
085912 090007 8672.0 8672.0 8668.0 8672.0
085912 090010 8672.0 8676.0 8668.0 8676.0
085912 090011 8672.0 8677.0 8668.0 8677.0
085912 090012 8672.0 8677.0 8668.0 8677.0
085916 090013 8672.0 8678.0 8668.0 8678.0
085916 090014 8672.0 8678.0 8668.0 8678.0
085916 090015 8672.0 8679.0 8668.0 8679.0
085916 090016 8672.0 8680.0 8668.0 8680.0
085917 090017 8672.0 8680.0 8668.0 8680.0
085918 090018 8672.0 8687.0 8668.0 8687.0
085935 090023 8670.0 8690.0 8668.0 8690.0
085935 090024 8670.0 8690.0 8668.0 8682.0
085935 090026 8670.0 8690.0 8668.0 8679.0
085935 090027 8670.0 8690.0 8668.0 8681.0
085935 090029 8670.0 8690.0 8668.0 8680.0
085935 090030 8670.0 8690.0 8668.0 8677.0
085935 090031 8670.0 8690.0 8668.0 8677.0
085935 090033 8670.0 8690.0 8668.0 8675.0
085951 090036 8668.0 8690.0 8668.0 8674.0
085951 090037 8668.0 8690.0 8668.0 8673.0
085951 090043 8668.0 8690.0 8668.0 8679.0
085951 090044 8668.0 8690.0 8668.0 8680.0
085951 090045 8668.0 8690.0 8668.0 8681.0
085951 090046 8668.0 8690.0 8668.0 8682.0
085951 090047 8668.0 8692.0 8668.0 8692.0
085951 090048 8668.0 8692.0 8668.0 8684.0
085951 090049 8668.0 8692.0 8668.0 8685.0
085951 090050 8668.0 8692.0 8668.0 8687.0
085951 090051 8668.0 8692.0 8668.0 8688.0
090003 090052 8671.0 8692.0 8671.0 8688.0
090003 090055 8671.0 8692.0 8671.0 8690.0
090003 090058 8671.0 8692.0 8671.0 8691.0
090003 090059 8671.0 8692.0 8671.0 8692.0
090003 090101 8671.0 8693.0 8671.0 8693.0
090006 090105 8672.0 8693.0 8672.0 8693.0
090006 090106 8672.0 8697.0 8672.0 8697.0
090010 090108 8676.0 8697.0 8673.0 8695.0
090010 090109 8676.0 8697.0 8673.0 8695.0
090010 090110 8676.0 8697.0 8673.0 8695.0
090013 090113 8678.0 8697.0 8673.0 8697.0
090014 090114 8678.0 8698.0 8673.0 8698.0
090023 090121 8690.0 8698.0 8673.0 8698.0
090024 090124 8682.0 8698.0 8673.0 8698.0
090026 090125 8679.0 8698.0 8673.0 8697.0
090043 090140 8679.0 8700.0 8679.0 8700.0
090043 090142 8679.0 8702.0 8679.0 8702.0
090043 090143 8679.0 8702.0 8679.0 8698.0
090047 090147 8692.0 8702.0 8684.0 8696.0
090049 090149 8685.0 8702.0 8685.0 8697.0
090050 090150 8687.0 8702.0 8687.0 8696.0
090058 090157 8691.0 8702.0 8691.0 8698.0
090058 090158 8691.0 8702.0 8691.0 8699.0
090059 090159 8692.0 8702.0 8692.0 8700.0
090101 090200 8693.0 8702.0 8693.0 8699.0
090101 090201 8693.0 8702.0 8693.0 8699.0
090114 090214 8698.0 8702.0 8696.0 8698.0
090121 090221 8698.0 8702.0 8696.0 8698.0
090124 090222 8698.0 8702.0 8696.0 8698.0
090140 090238 8700.0 8702.0 8696.0 8698.0
090140 090239 8700.0 8702.0 8696.0 8697.0
090147 090244 8696.0 8700.0 8696.0 8696.0
090147 090245 8696.0 8700.0 8696.0 8696.0
090150 090250 8696.0 8700.0 8695.0 8695.0
090157 090252 8698.0 8700.0 8695.0 8695.0
090157 090254 8698.0 8700.0 8691.0 8691.0
090214 090303 8698.0 8698.0 8691.0 8693.0
090214 090314 8698.0 8698.0 8687.0 8687.0
090221 090319 8698.0 8698.0 8683.0 8683.0
090238 090324 8698.0 8698.0 8679.0 8679.0
090238 090331 8698.0 8698.0 8678.0 8678.0
090238 090334 8698.0 8698.0 8678.0 8678.0
090238 090335 8698.0 8698.0 8677.0 8677.0
090238 090338 8698.0 8698.0 8677.0 8677.0
090239 090339 8697.0 8697.0 8677.0 8677.0
090244 090341 8696.0 8696.0 8676.0 8676.0
090244 090343 8696.0 8696.0 8676.0 8676.0
090244 090344 8696.0 8696.0 8676.0 8676.0
090245 090345 8696.0 8696.0 8676.0 8676.0
090250 090348 8695.0 8695.0 8676.0 8676.0
090250 090349 8695.0 8695.0 8676.0 8676.0
090250 090350 8695.0 8695.0 8676.0 8676.0
090252 090351 8695.0 8695.0 8676.0 8677.0
090254 090354 8691.0 8693.0 8676.0 8676.0
090303 090356 8693.0 8693.0 8675.0 8675.0
090303 090402 8693.0 8693.0 8675.0 8676.0
090303 090403 8693.0 8693.0 8673.0 8673.0
090314 090404 8687.0 8687.0 8673.0 8674.0
090314 090406 8687.0 8687.0 8673.0 8673.0
090314 090409 8687.0 8687.0 8673.0 8674.0
090314 090414 8687.0 8687.0 8673.0 8675.0
090319 090416 8683.0 8683.0 8673.0 8675.0
090319 090418 8683.0 8683.0 8673.0 8675.0
090331 090428 8678.0 8678.0 8673.0 8676.0
090331 090429 8678.0 8678.0 8673.0 8677.0
090331 090430 8678.0 8678.0 8673.0 8675.0
090338 090436 8677.0 8677.0 8673.0 8677.0
090348 090446 8676.0 8677.0 8673.0 8677.0
090350 090450 8676.0 8677.0 8673.0 8677.0
090354 090453 8676.0 8677.0 8673.0 8677.0
090354 090454 8676.0 8679.0 8673.0 8679.0
090402 090501 8676.0 8682.0 8673.0 8682.0
090409 090507 8674.0 8682.0 8674.0 8682.0
090409 090509 8674.0 8684.0 8674.0 8684.0
090414 090510 8675.0 8686.0 8675.0 8686.0
090414 090512 8675.0 8686.0 8675.0 8684.0
090416 090515 8675.0 8686.0 8675.0 8685.0
090428 090525 8676.0 8688.0 8675.0 8688.0
090428 090526 8676.0 8688.0 8675.0 8688.0
090428 090528 8676.0 8690.0 8675.0 8690.0
090429 090529 8677.0 8690.0 8675.0 8690.0
090436 090533 8677.0 8690.0 8677.0 8689.0
090446 090539 8677.0 8693.0 8677.0 8693.0
090446 090540 8677.0 8693.0 8677.0 8693.0
090446 090543 8677.0 8697.0 8677.0 8697.0
090446 090544 8677.0 8697.0 8677.0 8696.0
090450 090548 8677.0 8697.0 8677.0 8694.0
090450 090550 8677.0 8697.0 8677.0 8695.0
090501 090559 8682.0 8697.0 8682.0 8695.0
090501 090600 8682.0 8697.0 8682.0 8695.0
090501 090601 8682.0 8697.0 8682.0 8697.0
090507 090602 8682.0 8697.0 8682.0 8697.0
090507 090605 8682.0 8697.0 8682.0 8695.0
090507 090607 8682.0 8697.0 8682.0 8696.0
090512 090611 8684.0 8697.0 8684.0 8697.0
090515 090614 8685.0 8699.0 8685.0 8699.0
090525 090621 8688.0 8699.0 8688.0 8699.0
090525 090622 8688.0 8700.0 8688.0 8700.0
090525 090623 8688.0 8705.0 8688.0 8705.0
090525 090625 8688.0 8705.0 8688.0 8704.0
090529 090629 8690.0 8705.0 8689.0 8703.0
090533 090631 8689.0 8705.0 8689.0 8702.0
090533 090633 8689.0 8709.0 8689.0 8709.0
090539 090636 8693.0 8709.0 8693.0 8706.0
090539 090637 8693.0 8709.0 8693.0 8707.0
090540 090640 8693.0 8709.0 8693.0 8707.0
090543 090643 8697.0 8709.0 8694.0 8707.0
090548 090645 8694.0 8709.0 8694.0 8709.0
090548 090646 8694.0 8709.0 8694.0 8709.0
090548 090647 8694.0 8711.0 8694.0 8711.0
090550 090649 8695.0 8713.0 8695.0 8713.0
090550 090650 8695.0 8714.0 8695.0 8714.0
090559 090652 8695.0 8714.0 8695.0 8711.0
090559 090655 8695.0 8714.0 8695.0 8712.0
090559 090656 8695.0 8714.0 8695.0 8713.0
090559 090657 8695.0 8714.0 8695.0 8712.0
090605 090704 8695.0 8714.0 8695.0 8712.0
090605 090705 8695.0 8714.0 8695.0 8710.0
090607 090706 8696.0 8714.0 8696.0 8712.0
090611 090710 8697.0 8714.0 8697.0 8712.0
090611 090711 8697.0 8714.0 8697.0 8712.0
090621 090716 8699.0 8714.0 8699.0 8707.0
090622 090722 8700.0 8714.0 8700.0 8707.0
090623 090723 8705.0 8714.0 8702.0 8704.0
090637 090737 8707.0 8714.0 8704.0 8708.0
090647 090747 8711.0 8714.0 8704.0 8709.0
090649 090748 8713.0 8714.0 8704.0 8710.0
090649 090749 8713.0 8714.0 8704.0 8709.0
090650 090750 8714.0 8714.0 8704.0 8710.0
090652 090751 8711.0 8713.0 8704.0 8711.0
090656 090756 8713.0 8715.0 8704.0 8715.0
090704 090758 8712.0 8715.0 8704.0 8709.0
090716 090816 8707.0 8715.0 8704.0 8707.0
090737 090824 8708.0 8715.0 8707.0 8710.0
090737 090827 8708.0 8715.0 8707.0 8712.0
090737 090828 8708.0 8715.0 8707.0 8712.0
090737 090829 8708.0 8715.0 8707.0 8713.0
090737 090836 8708.0 8715.0 8707.0 8714.0
090737 090837 8708.0 8716.0 8707.0 8716.0
090747 090843 8709.0 8717.0 8707.0 8717.0
090747 090847 8709.0 8720.0 8707.0 8720.0
090748 090848 8710.0 8720.0 8707.0 8720.0
090758 090858 8709.0 8720.0 8707.0 8719.0
090816 090900 8707.0 8732.0 8707.0 8732.0
090816 090901 8707.0 8732.0 8707.0 8721.0
090816 090902 8707.0 8732.0 8707.0 8721.0
090816 090904 8707.0 8732.0 8707.0 8723.0
090816 090905 8707.0 8732.0 8707.0 8723.0
090816 090906 8707.0 8732.0 8707.0 8722.0
090816 090907 8707.0 8732.0 8707.0 8724.0
090816 090908 8707.0 8732.0 8707.0 8723.0
090816 090911 8707.0 8732.0 8707.0 8726.0
090816 090913 8707.0 8732.0 8707.0 8725.0
090816 090915 8707.0 8732.0 8707.0 8728.0
090816 090916 8707.0 8732.0 8707.0 8728.0
090824 090923 8710.0 8732.0 8710.0 8727.0
090827 090925 8712.0 8732.0 8712.0 8725.0
090827 090926 8712.0 8732.0 8712.0 8724.0
090828 090928 8712.0 8732.0 8712.0 8725.0
090836 090934 8714.0 8732.0 8714.0 8724.0
090836 090936 8714.0 8732.0 8714.0 8723.0
090843 090939 8717.0 8732.0 8717.0 8722.0
090843 090940 8717.0 8732.0 8717.0 8723.0
090843 090941 8717.0 8732.0 8717.0 8721.0
090843 090943 8717.0 8732.0 8717.0 8719.0
090847 090944 8720.0 8732.0 8718.0 8718.0
090847 090946 8720.0 8732.0 8718.0 8718.0
090848 090948 8720.0 8732.0 8718.0 8719.0
090858 090950 8719.0 8732.0 8718.0 8720.0
090900 091000 8732.0 8732.0 8718.0 8722.0
090901 091001 8721.0 8728.0 8718.0 8724.0
090902 091002 8721.0 8728.0 8718.0 8726.0
090904 091003 8723.0 8728.0 8718.0 8728.0
090907 091007 8724.0 8730.0 8718.0 8730.0
090911 091011 8726.0 8730.0 8718.0 8723.0
090915 091014 8728.0 8730.0 8718.0 8722.0
090923 091019 8727.0 8730.0 8718.0 8719.0
090923 091020 8727.0 8730.0 8718.0 8718.0
090923 091021 8727.0 8730.0 8718.0 8718.0
090925 091024 8725.0 8730.0 8714.0 8714.0
090934 091030 8724.0 8730.0 8714.0 8718.0
090934 091034 8724.0 8730.0 8714.0 8723.0
090936 091035 8723.0 8730.0 8714.0 8723.0
090943 091042 8719.0 8730.0 8714.0 8724.0
091000 091059 8722.0 8730.0 8714.0 8722.0
091007 091105 8730.0 8730.0 8714.0 8726.0
091007 091107 8730.0 8730.0 8714.0 8726.0
091011 091108 8723.0 8728.0 8714.0 8728.0
091011 091109 8723.0 8728.0 8714.0 8728.0
091011 091110 8723.0 8728.0 8714.0 8727.0
091014 091113 8722.0 8728.0 8714.0 8727.0
091019 091115 8719.0 8728.0 8714.0 8727.0
091019 091119 8719.0 8728.0 8714.0 8728.0
091030 091129 8718.0 8730.0 8718.0 8730.0
091030 091130 8718.0 8730.0 8718.0 8730.0
091034 091131 8723.0 8732.0 8722.0 8732.0
091034 091132 8723.0 8732.0 8722.0 8732.0
091035 091135 8723.0 8732.0 8722.0 8732.0
091042 091136 8724.0 8733.0 8722.0 8733.0
091042 091137 8724.0 8733.0 8722.0 8733.0
091042 091138 8724.0 8733.0 8722.0 8733.0
091042 091139 8724.0 8733.0 8722.0 8733.0
091059 091147 8722.0 8734.0 8722.0 8734.0
091059 091150 8722.0 8734.0 8722.0 8730.0
091059 091151 8722.0 8734.0 8722.0 8733.0
