# Output=[dateStart dateEnd start high low end upperBound lowerBound prediction earning]
084500 084500 8581.0 8582.0 8581.0 8582.0 0.0 0.0 0 0
084500 084501 8581.0 8582.0 8579.0 8579.0 0.0 0.0 -1 24
084500 084501 8581.0 8582.0 8579.0 8580.0 0.0 0.0 -1 -26
084500 084503 8581.0 8582.0 8575.0 8575.0 0.0 0.0 -1 224
084500 084503 8581.0 8582.0 8575.0 8575.0 0.0 0.0 -1 224
084500 084504 8581.0 8582.0 8574.0 8574.0 0.0 0.0 -1 274
084500 084504 8581.0 8582.0 8574.0 8575.0 0.0 0.0 -1 224
084500 084504 8581.0 8582.0 8574.0 8577.0 0.0 0.0 -1 124
084500 084505 8581.0 8582.0 8573.0 8573.0 0.0 0.0 -1 324
084500 084505 8581.0 8582.0 8573.0 8573.0 0.0 0.0 -1 324
084500 084505 8581.0 8582.0 8573.0 8573.0 0.0 0.0 -1 324
084500 084505 8581.0 8582.0 8573.0 8573.0 0.0 0.0 -1 324
084500 084505 8581.0 8582.0 8573.0 8573.0 0.0 0.0 -1 324
084500 084505 8581.0 8582.0 8573.0 8573.0 0.0 0.0 -1 324
084500 084505 8581.0 8582.0 8573.0 8573.0 0.0 0.0 -1 324
084500 084505 8581.0 8582.0 8573.0 8573.0 0.0 0.0 -1 324
084500 084506 8581.0 8582.0 8573.0 8573.0 0.0 0.0 -1 324
084500 084506 8581.0 8582.0 8573.0 8573.0 0.0 0.0 -1 324
084500 084506 8581.0 8582.0 8573.0 8573.0 0.0 0.0 -1 324
084500 084506 8581.0 8582.0 8573.0 8573.0 0.0 0.0 -1 324
084500 084506 8581.0 8582.0 8573.0 8573.0 8580.197646817396 8569.34780772806 -1 324
084500 084506 8581.0 8582.0 8573.0 8573.0 8578.817254077787 8569.910018649485 0 324
084500 084510 8581.0 8582.0 8573.0 8573.0 8577.209956019306 8570.426407617058 -1 324
084500 084510 8581.0 8582.0 8573.0 8574.0 8575.610512125744 8571.480396965164 -1 274
084500 084514 8581.0 8582.0 8567.0 8567.0 8576.519556318306 8569.84408004533 -1 624
084500 084514 8581.0 8582.0 8567.0 8568.0 8576.738752997444 8568.988519729828 -1 574
084500 084514 8581.0 8582.0 8567.0 8568.0 8576.925089978567 8568.256728203252 -1 574
084500 084514 8581.0 8582.0 8567.0 8568.0 8576.872403869336 8567.67305067612 -1 574
084500 084516 8581.0 8582.0 8567.0 8572.0 8576.156516019852 8567.934393071057 -1 374
084500 084519 8581.0 8582.0 8565.0 8565.0 8576.704905375833 8566.658730987803 -1 724
084500 084520 8581.0 8582.0 8557.0 8557.0 8578.828028517155 8563.081062391937 -1 1124
084500 084520 8581.0 8582.0 8557.0 8564.0 8578.873441811344 8562.217467279565 -1 774
084500 084520 8581.0 8582.0 8557.0 8564.0 8578.818538783713 8561.454188489015 -1 774
084500 084520 8581.0 8582.0 8557.0 8565.0 8578.613373447832 8560.932081097624 -1 724
084500 084520 8581.0 8582.0 8557.0 8565.0 8578.346430169622 8560.471751648558 -1 724
084500 084520 8581.0 8582.0 8557.0 8565.0 8578.01970605088 8560.071203040028 -1 724
084500 084520 8581.0 8582.0 8557.0 8565.0 8577.633940604337 8559.729695759299 -1 724
084500 084520 8581.0 8582.0 8557.0 8565.0 8577.188691973366 8559.447671662998 -1 724
084500 084520 8581.0 8582.0 8557.0 8565.0 8576.682291653824 8559.226799255268 -1 724
084500 084525 8581.0 8582.0 8557.0 8563.0 8576.170744961179 8558.829255038821 -1 824
084500 084525 8581.0 8582.0 8557.0 8564.0 8575.531268646135 8558.650549535685 -1 774
084500 084527 8581.0 8582.0 8557.0 8574.0 8575.713191923736 8558.559535348992 -1 274
084500 084527 8581.0 8582.0 8557.0 8574.0 8575.892028776003 8558.471607587633 -1 274
084500 084527 8581.0 8582.0 8557.0 8574.0 8576.067918902376 8558.386626552168 -1 274
084500 084528 8581.0 8582.0 8557.0 8567.0 8575.428618699178 8558.480472209914 -1 624
084500 084530 8581.0 8582.0 8557.0 8568.0 8574.599264134473 8558.764372229163 -1 574
084500 084530 8581.0 8582.0 8557.0 8568.0 8574.662964670106 8558.791580784438 -1 574
084500 084530 8581.0 8582.0 8557.0 8568.0 8574.662964670106 8558.791580784438 -1 574
084500 084530 8581.0 8582.0 8557.0 8568.0 8574.662964670106 8558.791580784438 -1 574
084500 084531 8581.0 8582.0 8557.0 8566.0 8574.55746214938 8558.715265123348 -1 674
084500 084531 8581.0 8582.0 8557.0 8567.0 8573.980786789962 8558.837395028218 -1 624
084500 084531 8581.0 8582.0 8557.0 8568.0 8574.118787490785 8558.972121600124 -1 574
084500 084531 8581.0 8582.0 8557.0 8568.0 8573.383715641292 8560.707193449616 -1 574
084500 084531 8581.0 8582.0 8557.0 8568.0 8573.433774250436 8561.020771204108 -1 574
084500 084531 8581.0 8582.0 8557.0 8568.0 8573.459157502535 8561.359024315645 -1 574
084500 084532 8581.0 8582.0 8557.0 8566.0 8573.446275292104 8561.462815616987 -1 674
084500 084532 8581.0 8582.0 8557.0 8567.0 8573.445447541668 8561.64546154924 -1 624
084500 084532 8581.0 8582.0 8557.0 8569.0 8573.548294761302 8561.906250693242 -1 524
084500 084532 8581.0 8582.0 8557.0 8569.0 8573.626976434005 8562.191205384175 -1 524
084500 084532 8581.0 8582.0 8557.0 8569.0 8573.680154963251 8562.501663218569 -1 524
084500 084532 8581.0 8582.0 8557.0 8569.0 8573.706019199086 8562.83943534637 -1 524
