
C:\work\tx>java -cp out oracle.bband.Oracle input/SampleInput.csv 
Ring size = 22
MA = 8367.454545454546
Ring size = 22
MA = 8367.454545454546
Ring size = 22
MA = 8367.318181818182
Ring size = 22
MA = 8367.318181818182
Ring size = 22
MA = 8367.181818181818
Ring size = 22
MA = 8367.181818181818
Ring size = 22
MA = 8367.045454545454
Ring size = 22
MA = 8367.045454545454
Ring size = 22
MA = 8366.681818181818
Ring size = 22
MA = 8366.681818181818
Ring size = 22
MA = 8367.09090909091
Ring size = 22
MA = 8367.09090909091
Ring size = 22
MA = 8366.59090909091
Ring size = 22
MA = 8366.59090909091
Ring size = 22
MA = 8366.59090909091
Ring size = 22
MA = 8366.59090909091
Ring size = 22
MA = 8366.59090909091
Ring size = 22
MA = 8366.59090909091
Ring size = 22
MA = 8366.636363636364
Ring size = 22
MA = 8366.636363636364
Ring size = 22
MA = 8366.681818181818
Ring size = 22
MA = 8366.681818181818
Ring size = 22
MA = 8366.681818181818
Ring size = 22
MA = 8366.681818181818
Ring size = 22
MA = 8366.681818181818
Ring size = 22
MA = 8366.681818181818
Ring size = 22
MA = 8366.818181818182
Ring size = 22
MA = 8366.818181818182
Ring size = 22
MA = 8366.636363636364
Ring size = 22
MA = 8366.636363636364
Ring size = 22
MA = 8366.545454545454
Ring size = 22
MA = 8366.545454545454
Ring size = 22
MA = 8366.227272727272
Ring size = 22
MA = 8366.227272727272
Ring size = 22
MA = 8366.272727272728
Ring size = 22
MA = 8366.272727272728
Ring size = 22
MA = 8366.09090909091
Ring size = 22
MA = 8366.09090909091
Ring size = 22
MA = 8366.636363636364
Ring size = 22
MA = 8366.636363636364
Ring size = 22
MA = 8367.045454545454
Ring size = 22
MA = 8367.045454545454
Ring size = 22
MA = 8367.454545454546
Ring size = 22
MA = 8367.454545454546
Ring size = 22
MA = 8367.772727272728
Ring size = 22
MA = 8367.772727272728
Ring size = 22
MA = 8368.272727272728
Ring size = 22
MA = 8368.272727272728
Ring size = 22
MA = 8368.772727272728
Ring size = 22
MA = 8368.772727272728
Ring size = 22
MA = 8369.954545454546
Ring size = 22
MA = 8369.954545454546
Ring size = 22
MA = 8370.545454545454
Ring size = 22
MA = 8370.545454545454
Ring size = 22
MA = 8370.363636363636
Ring size = 22
MA = 8370.363636363636
Ring size = 22
MA = 8370.863636363636
Ring size = 22
MA = 8370.863636363636
Ring size = 22
MA = 8371.363636363636
Ring size = 22
MA = 8371.363636363636
Ring size = 22
MA = 8371.818181818182
Ring size = 22
MA = 8371.818181818182
Ring size = 22
MA = 8372.181818181818
Ring size = 22
MA = 8372.181818181818
Ring size = 22
MA = 8373.318181818182
Ring size = 22
MA = 8373.318181818182
Ring size = 22
MA = 8373.727272727272
Ring size = 22
MA = 8373.727272727272
Ring size = 22
MA = 8374.181818181818
Ring size = 22
MA = 8374.181818181818
Ring size = 22
MA = 8374.5
Ring size = 22
MA = 8374.5
Ring size = 22
MA = 8375.0
Ring size = 22
MA = 8375.0
Ring size = 22
MA = 8375.545454545454
Ring size = 22
MA = 8375.545454545454
Ring size = 22
MA = 8375.954545454546
Ring size = 22
MA = 8375.954545454546
Ring size = 22
MA = 8376.363636363636
Ring size = 22
MA = 8376.363636363636
Ring size = 22
MA = 8376.681818181818
Ring size = 22
MA = 8376.681818181818
Ring size = 22
MA = 8376.59090909091
Ring size = 22
MA = 8376.59090909091
Ring size = 22
MA = 8376.818181818182
Ring size = 22
MA = 8376.818181818182
Ring size = 22
MA = 8377.09090909091
Ring size = 22
MA = 8377.09090909091
Ring size = 22
MA = 8377.318181818182
Ring size = 22
MA = 8377.318181818182
Ring size = 22
MA = 8377.5
Ring size = 22
MA = 8377.5
Ring size = 22
MA = 8377.727272727272
Ring size = 22
MA = 8377.727272727272
Ring size = 22
MA = 8377.227272727272
Ring size = 22
MA = 8377.227272727272
Ring size = 22
MA = 8377.454545454546
Ring size = 22
MA = 8377.454545454546
Ring size = 22
MA = 8377.59090909091
Ring size = 22
MA = 8377.59090909091
Ring size = 22
MA = 8377.727272727272
Ring size = 22
MA = 8377.727272727272
Ring size = 22
MA = 8377.772727272728
Ring size = 22
MA = 8377.772727272728
Ring size = 22
MA = 8377.818181818182
Ring size = 22
MA = 8377.818181818182
Ring size = 22
MA = 8377.90909090909
Ring size = 22
MA = 8377.90909090909
Ring size = 22
MA = 8377.818181818182
Ring size = 22
MA = 8377.818181818182
Ring size = 22
MA = 8378.40909090909
Ring size = 22
MA = 8378.40909090909
Ring size = 22
MA = 8378.272727272728
Ring size = 22
MA = 8378.272727272728
Ring size = 22
MA = 8378.136363636364
Ring size = 22
MA = 8378.136363636364
Ring size = 22
MA = 8378.136363636364
Ring size = 22
MA = 8378.136363636364
Ring size = 22
MA = 8378.045454545454
Ring size = 22
MA = 8378.045454545454
Ring size = 22
MA = 8377.90909090909
Ring size = 22
MA = 8377.90909090909
Ring size = 22
MA = 8378.227272727272
Ring size = 22
MA = 8378.227272727272
Ring size = 22
MA = 8376.818181818182
Ring size = 22
MA = 8376.818181818182
Ring size = 22
MA = 8376.681818181818
Ring size = 22
MA = 8376.681818181818
Ring size = 22
MA = 8376.954545454546
Ring size = 22
MA = 8376.954545454546
Ring size = 22
MA = 8376.727272727272
Ring size = 22
MA = 8376.727272727272
Ring size = 22
MA = 8376.636363636364
Ring size = 22
MA = 8376.636363636364
Ring size = 22
MA = 8376.545454545454
Ring size = 22
MA = 8376.545454545454
Ring size = 22
MA = 8376.454545454546
Ring size = 22
MA = 8376.454545454546
Ring size = 22
MA = 8376.363636363636
Ring size = 22
MA = 8376.363636363636
Ring size = 22
MA = 8376.272727272728
Ring size = 22
MA = 8376.272727272728
Ring size = 22
MA = 8376.318181818182
Ring size = 22
MA = 8376.318181818182
Ring size = 22
MA = 8376.363636363636
Ring size = 22
MA = 8376.363636363636
Ring size = 22
MA = 8376.454545454546
Ring size = 22
MA = 8376.454545454546
Ring size = 22
MA = 8376.545454545454
Ring size = 22
MA = 8376.545454545454
Ring size = 22
MA = 8376.636363636364
Ring size = 22
MA = 8376.636363636364
Ring size = 22
MA = 8376.136363636364
Ring size = 22
MA = 8376.136363636364
Ring size = 22
MA = 8375.545454545454
Ring size = 22
MA = 8375.545454545454
Ring size = 22
MA = 8375.545454545454
Ring size = 22
MA = 8375.545454545454
Ring size = 22
MA = 8375.454545454546
Ring size = 22
MA = 8375.454545454546
Ring size = 22
MA = 8375.863636363636
Ring size = 22
MA = 8375.863636363636
Ring size = 22
MA = 8375.454545454546
Ring size = 22
MA = 8375.454545454546
Ring size = 22
MA = 8375.045454545454
Ring size = 22
MA = 8375.045454545454
Ring size = 22
MA = 8374.136363636364
Ring size = 22
MA = 8374.136363636364
Ring size = 22
MA = 8374.954545454546
Ring size = 22
MA = 8374.954545454546
Ring size = 22
MA = 8374.545454545454
Ring size = 22
MA = 8374.545454545454
Ring size = 22
MA = 8373.772727272728
Ring size = 22
MA = 8373.772727272728
Ring size = 22
MA = 8373.5
Ring size = 22
MA = 8373.5
Ring size = 22
MA = 8373.227272727272
Ring size = 22
MA = 8373.227272727272
Ring size = 22
MA = 8372.954545454546
Ring size = 22
MA = 8372.954545454546
Ring size = 22
MA = 8372.59090909091
Ring size = 22
MA = 8372.59090909091
Ring size = 22
MA = 8372.727272727272
Ring size = 22
MA = 8372.727272727272
Ring size = 22
MA = 8372.863636363636
Ring size = 22
MA = 8372.863636363636
Ring size = 22
MA = 8372.545454545454
Ring size = 22
MA = 8372.545454545454
Ring size = 22
MA = 8372.181818181818
Ring size = 22
MA = 8372.181818181818
Ring size = 22
MA = 8371.818181818182
Ring size = 22
MA = 8371.818181818182
Ring size = 22
MA = 8371.454545454546
Ring size = 22
MA = 8371.454545454546
Ring size = 22
MA = 8371.09090909091
Ring size = 22
MA = 8371.09090909091
Ring size = 22
MA = 8370.727272727272
Ring size = 22
MA = 8370.727272727272
Ring size = 22
MA = 8370.5
Ring size = 22
MA = 8370.5
Ring size = 22
MA = 8370.40909090909
