
C:\work\tx>java -cp out oracle.bband.Oracle samples/SampleKBarOutput.txt 
Output = [timestamp date end upperBound MA lowerBound]
085809 8375.0 8389.686813110367 8375.272727272728 8360.313186889633
085812 8375.0 8389.654139403352 8375.363636363636 8360.345860596648
085816 8375.0 8389.270121360254 8375.0 8360.729878639746
085817 8375.0 8387.898843564028 8374.363636363636 8362.101156435972
085838 8374.0 8386.887305561215 8374.454545454546 8361.112694438785
085843 8375.0 8387.887305561215 8374.454545454546 8362.112694438785
085854 8374.0 8386.873189514043 8374.545454545454 8361.126810485957
085856 8367.0 8379.873189514043 8374.545454545454 8354.126810485957
085856 8374.0 8387.229381275238 8374.136363636364 8360.770618724762
085904 8372.0 8385.204369424582 8374.045454545454 8358.795630575418
085927 8373.0 8386.20186563325 8373.863636363636 8359.79813436675
085930 8374.0 8387.172724135768 8373.727272727272 8360.827275864232
085932 8373.0 8386.09627415314 8373.59090909091 8359.90372584686
090007 8375.0 8388.055507688012 8373.454545454546 8361.944492311988
090017 8377.0 8388.446245188952 8372.863636363636 8365.553754811048
090022 8379.0 8390.446245188952 8372.863636363636 8367.553754811048
090030 8375.0 8386.700462659497 8373.045454545454 8363.299537340503
090044 8379.0 8390.722691141684 8373.09090909091 8367.277308858316
090046 8380.0 8391.97552600684 8373.318181818182 8368.02447399316
090047 8380.0 8392.294257209387 8373.59090909091 8367.705742790613
090048 8380.0 8392.571777391318 8373.818181818182 8367.428222608682
090048 8390.0 8402.827205076814 8374.045454545454 8377.172794923186
090049 8380.0 8388.538198079588 8375.954545454546 8371.461801920412
090049 8390.0 8398.689311378435 8376.181818181818 8381.310688621565
090054 8380.0 8390.397472674478 8376.863636363636 8369.602527325522
090054 8381.0 8391.44307671329 8377.09090909091 8370.55692328671
090054 8390.0 8400.523488093446 8377.363636363636 8379.476511906554
090055 8382.0 8393.644883244804 8378.09090909091 8370.355116755196
090056 8381.0 8392.672175008176 8378.40909090909 8369.327824991824
090057 8374.0 8385.555114069408 8378.727272727272 8362.444885930592
090057 8381.0 8391.591201712696 8379.045454545454 8370.408798287304
090111 8380.0 8390.384349317304 8379.363636363636 8369.615650682696
090116 8377.0 8386.875254992001 8379.727272727272 8367.124745007999
090116 8379.0 8388.513800328692 8379.90909090909 8369.486199671308
090117 8366.0 8375.171010741273 8380.136363636364 8356.828989258727
090117 8377.0 8387.525058646113 8379.818181818182 8366.474941353887
090120 8374.0 8384.390714227076 8379.90909090909 8363.609285772924
090122 8372.0 8382.616142394432 8379.772727272728 8361.383857605568
090122 8374.0 8385.098358154204 8379.454545454546 8362.901641845796
090141 8387.0 8398.17886139769 8379.40909090909 8375.82113860231
090158 8369.0 8380.613969929385 8379.772727272728 8357.386030070615
090158 8370.0 8382.448903831726 8379.272727272728 8357.551096168274
090158 8385.0 8398.026355991344 8378.818181818182 8371.973644008656
090201 8367.0 8380.27303860158 8379.045454545454 8353.72696139842
090222 8368.0 8381.280197150782 8378.0 8354.719802849218
090223 8367.0 8380.87905253155 8377.454545454546 8353.12094746845
090228 8368.0 8381.398223639506 8376.40909090909 8354.601776360494
090233 8366.0 8379.741714257829 8375.863636363636 8352.258285742171
090234 8365.0 8379.137459764577 8375.181818181818 8350.862540235423
090235 8365.0 8378.176801553243 8374.045454545454 8351.823198446757
090239 8366.0 8379.214067134986 8373.272727272728 8352.785932865014
090244 8366.0 8379.09627415314 8372.59090909091 8352.90372584686
090249 8366.0 8379.361162417883 8372.227272727272 8352.638837582117
090253 8383.0 8396.027624812852 8371.545454545454 8369.972375187148
090255 8366.0 8379.435182627392 8371.681818181818 8352.564817372608
090304 8362.0 8375.425029048709 8371.181818181818 8348.574970951291
090306 8361.0 8374.492881502469 8370.40909090909 8347.507118497531
090307 8361.0 8374.943214232755 8370.181818181818 8347.056785767245
090310 8358.0 8372.112886087509 8369.454545454546 8343.887113912491
090310 8359.0 8373.736248667601 8368.727272727272 8344.263751332399
090318 8378.0 8393.199227905576 8368.136363636364 8362.800772094424
090319 8379.0 8394.5667053049 8368.318181818182 8363.4332946951
090323 8359.0 8373.109664936777 8367.954545454546 8344.890335063223
090326 8359.0 8373.582056221136 8367.5 8344.417943778864
090327 8378.0 8392.954476374529 8367.0 8363.045523625471
090328 8358.0 8371.649993188628 8366.681818181818 8344.350006811372
090329 8360.0 8374.118740842412 8366.272727272728 8345.881259157588
090332 8358.0 8372.33253249092 8365.90909090909 8343.66746750908
090333 8358.0 8372.693845341131 8365.5 8343.306154658869
090334 8357.0 8371.972426447273 8365.045454545454 8342.027573552727
090336 8357.0 8372.333213558042 8364.636363636364 8341.666786441958
090336 8359.0 8374.65749101208 8364.272727272728 8343.34250898792
090337 8357.0 8372.805637659334 8364.0 8341.194362340666
090359 8354.0 8370.041526688954 8363.59090909091 8337.958473311046
090359 8356.0 8372.486658768694 8363.045454545454 8339.513341231306
090405 8354.0 8370.685966786594 8362.59090909091 8337.314033213406
090408 8355.0 8369.46226209116 8361.272727272728 8340.53773790884
090409 8356.0 8370.534370777033 8360.772727272728 8341.465629222967
090410 8358.0 8372.656677038749 8360.5 8343.343322961251
090411 8360.0 8374.69131412583 8360.363636363636 8345.30868587417
090411 8362.0 8376.689345101267 8360.318181818182 8347.310654898733
090411 8375.0 8389.669076936938 8360.5 8360.330923063062
090413 8362.0 8377.83932755898 8361.227272727272 8346.16067244102
090420 8359.0 8373.061552998417 8360.5 8344.938447001583
090424 8355.0 8366.515350875467 8359.59090909091 8343.484649124533
090434 8359.0 8370.672175008176 8359.40909090909 8347.327824991824
090437 8378.0 8389.672175008176 8359.40909090909 8366.327824991824
090441 8360.0 8371.672175008176 8359.40909090909 8348.327824991824
090449 8361.0 8372.658005443003 8359.5 8349.341994556997
090450 8360.0 8371.673237032199 8359.545454545454 8348.326762967801
090451 8360.0 8371.654814916754 8359.636363636364 8348.345185083246
090456 8358.0 8369.633522380398 8359.727272727272 8346.366477619602
090456 8359.0 8370.598304236268 8359.772727272728 8347.401695763732
090457 8376.0 8387.54115882862 8359.863636363636 8364.45884117138
090505 8357.0 8370.342283497423 8360.636363636364 8343.657716502577
090508 8358.0 8371.342283497423 8360.636363636364 8344.657716502577
090509 8357.0 8370.082067721418 8360.818181818182 8343.917932278582
090510 8357.0 8370.021596809573 8360.863636363636 8343.978403190427
090510 8359.0 8371.792042981337 8361.0 8346.207957018663
090511 8360.0 8372.557306654424 8361.181818181818 8347.442693345576
090511 8361.0 8373.36630987137 8361.363636363636 8348.63369012863
090514 8362.0 8374.28080542221 8361.5 8349.71919457779
090515 8378.0 8390.264643802546 8361.59090909091 8365.735356197454
090516 8364.0 8378.043909888584 8362.318181818182 8349.956090111416
090519 8365.0 8377.942338746587 8361.818181818182 8352.057661253413
090521 8365.0 8378.010167670323 8361.954545454546 8351.989832329677
090521 8366.0 8379.002542662975 8362.227272727272 8352.997457337025
090527 8362.0 8374.694763676154 8362.727272727272 8349.305236323846
090536 8362.0 8374.595748987733 8362.863636363636 8349.404251012267
090545 8360.0 8370.724575932205 8362.136363636364 8349.275424067795
090603 8361.0 8371.724575932205 8362.136363636364 8350.275424067795
090609 8378.0 8388.724575932205 8362.136363636364 8367.275424067795
090632 8365.0 8377.540512860722 8362.954545454546 8352.459487139278
090633 8366.0 8378.499256176216 8363.181818181818 8353.500743823784
090634 8366.0 8378.339548727969 8363.545454545454 8353.660451272031
090635 8378.0 8390.21467752777 8363.863636363636 8365.78532247223
090636 8363.0 8375.598373238814 8363.954545454546 8350.401626761186
090650 8378.0 8390.239010925307 8364.227272727272 8365.760989074693
090654 8368.0 8381.188086284019 8365.136363636364 8354.811913715981
090655 8368.0 8380.742847613044 8365.636363636364 8355.257152386956
090657 8368.0 8380.199783225278 8366.136363636364 8355.800216774722
090700 8368.0 8379.81258608784 8366.545454545454 8356.18741391216
090700 8369.0 8380.471848403162 8366.90909090909 8357.528151596838
090700 8370.0 8381.203600365821 8367.272727272728 8358.796399634179
090701 8372.0 8383.01314016066 8367.636363636364 8360.98685983934
090701 8373.0 8383.243320742547 8367.363636363636 8362.756679257453
090701 8384.0 8394.391111904488 8367.772727272728 8373.608888095512
090701 8385.0 8397.307358546015 8368.636363636364 8372.692641453985
090703 8373.0 8386.944399628228 8369.545454545454 8359.055600371772
090715 8378.0 8391.92571792888 8369.863636363636 8364.07428207112
090716 8378.0 8391.878159308248 8370.59090909091 8364.121840691752
090716 8380.0 8393.676607283127 8371.318181818182 8366.323392716873
090716 8381.0 8394.196856625476 8372.227272727272 8367.803143374524
090716 8382.0 8394.724999797041 8373.136363636364 8369.275000202959
090716 8383.0 8396.106367136019 8373.318181818182 8369.893632863981
090716 8390.0 8403.1742925226 8374.136363636364 8376.8257074774
090716 8392.0 8406.2309754113 8375.227272727272 8377.7690245887
090717 8384.0 8399.251337835913 8376.40909090909 8368.748662164087
090717 8385.0 8400.5667053049 8376.681818181818 8369.4332946951
090717 8395.0 8409.726430952374 8377.681818181818 8380.273569047626
090719 8380.0 8396.400967518326 8378.454545454546 8363.599032481674
090726 8377.0 8392.759556985005 8379.0 8361.240443014995
090732 8392.0 8407.047308317546 8379.40909090909 8376.952691682454
090755 8378.0 8393.060484116328 8380.5 8362.939515883672
090803 8378.0 8392.096772973431 8380.954545454546 8363.903227026569
090809 8380.0 8393.177742316573 8381.363636363636 8366.822257683427
090813 8381.0 8393.234620975461 8381.818181818182 8368.765379024539
090813 8382.0 8393.47220860375 8382.227272727272 8370.52779139625
090814 8381.0 8391.745746804208 8382.636363636364 8370.254253195792
090814 8383.0 8393.749207158924 8382.5 8372.250792841076
090825 8380.0 8390.696798007035 8382.40909090909 8369.303201992965
090833 8380.0 8389.948628378403 8382.727272727272 8370.051371621597
090833 8381.0 8390.80976069834 8382.818181818182 8371.19023930166
090840 8395.0 8404.619625256872 8382.954545454546 8385.380374743128
090849 8377.0 8387.745746804208 8383.636363636364 8366.254253195792
090849 8393.0 8404.049101530356 8383.454545454546 8381.950898469644
090852 8395.0 8406.715991755285 8383.954545454546 8383.284008244715
090857 8390.0 8402.573420739438 8384.5 8377.426579260562
090858 8373.0 8385.573420739438 8384.5 8360.426579260562
090905 8375.0 8387.997138909572 8383.636363636364 8362.002861090428
090905 8377.0 8390.483077854471 8383.227272727272 8363.516922145529
090908 8375.0 8388.70196342328 8382.863636363636 8361.29803657672
090919 8393.0 8405.996185072792 8381.954545454546 8380.003814927208
090919 8394.0 8407.747426505975 8382.545454545454 8380.252573494025
090936 8383.0 8397.313202597428 8383.318181818182 8368.686797402572
090936 8401.0 8414.802622819385 8382.90909090909 8387.197377180615
090937 8384.0 8399.532690134356 8383.954545454546 8368.467309865644
090938 8384.0 8399.314067426945 8384.227272727272 8368.685932573055
090940 8383.0 8398.203577221515 8384.40909090909 8367.796422778485
090943 8394.0 8409.144756068146 8384.5 8378.855243931854
090947 8382.0 8397.602765171332 8385.045454545454 8366.397234828668
090950 8382.0 8397.561129789658 8385.09090909091 8366.438870210342
090951 8378.0 8393.591107870452 8385.045454545454 8362.408892129548
090952 8378.0 8393.730425327743 8384.954545454546 8362.269574672257
090953 8398.0 8413.866436324925 8384.863636363636 8382.133563675075
091001 8383.0 8399.673827662706 8385.636363636364 8366.326172337294
091002 8385.0 8401.191008626105 8385.09090909091 8368.808991373895
091006 8401.0 8416.802500063739 8385.454545454546 8385.197499936261
091010 8378.0 8394.815970370577 8385.818181818182 8361.184029629423
091022 8380.0 8396.61847025809 8385.045454545454 8363.38152974191
091028 8378.0 8394.59856610356 8384.59090909091 8361.40143389644
091030 8377.0 8393.086542807705 8384.818181818182 8360.913457192295
091035 8377.0 8392.884916698315 8384.90909090909 8361.115083301685
091037 8394.0 8409.884916698315 8384.90909090909 8378.115083301685
091039 8381.0 8396.700976439604 8385.772727272728 8365.299023560396
091043 8383.0 8398.491133160991 8385.227272727272 8367.508866839009
091044 8383.0 8398.029447678497 8384.727272727272 8367.970552321503
091045 8384.0 8399.029447678497 8384.727272727272 8368.970552321503
091046 8383.0 8396.245613651006 8383.954545454546 8369.754386348994
091053 8384.0 8397.251539751484 8383.90909090909 8370.748460248516
091057 8383.0 8396.251539751484 8383.90909090909 8369.748460248516
091105 8384.0 8397.251539751484 8383.90909090909 8370.748460248516
091118 8380.0 8392.50057849901 8383.454545454546 8367.49942150099
091140 8377.0 8389.57046255814 8383.363636363636 8364.42953744186
091145 8393.0 8405.838797090997 8383.136363636364 8380.161202909003
091148 8375.0 8388.261514566408 8383.818181818182 8361.738485433592
091149 8376.0 8389.556432403258 8383.681818181818 8362.443567596742
091149 8393.0 8405.37866733371 8382.681818181818 8380.62133266629
091152 8377.0 8390.105105938255 8383.136363636364 8363.894894061745
091158 8372.0 8385.320275975599 8382.772727272728 8358.679724024401
091158 8373.0 8384.453102362198 8381.454545454546 8361.546897637802
091159 8363.0 8374.907702903152 8381.227272727272 8351.092297096848
091159 8367.0 8381.125763345131 8380.454545454546 8352.874236654869
091159 8383.0 8398.17746263052 8379.954545454546 8367.82253736948
091159 8384.0 8399.170926958937 8380.227272727272 8368.829073041063
091159 8387.0 8402.180457206281 8380.545454545454 8371.819542793719
091200 8366.0 8380.307427418611 8380.227272727272 8351.692572581389
091202 8359.0 8374.47698905093 8379.545454545454 8343.52301094907
091202 8360.0 8377.58850112718 8378.454545454546 8342.41149887282
091207 8358.0 8377.056462429595 8377.40909090909 8338.943537570405
091207 8359.0 8379.44888810653 8376.227272727272 8338.55111189347
091208 8380.0 8401.424671034245 8375.136363636364 8358.575328965755
091215 8354.0 8375.187279826498 8374.954545454546 8332.812720173502
091216 8352.0 8374.583545534872 8373.636363636364 8329.416454465128
091216 8353.0 8376.814711752775 8372.181818181818 8329.185288247225
091219 8356.0 8380.837488328056 8370.954545454546 8331.162511671944
091219 8358.0 8383.441555126854 8370.0 8332.558444873146
091221 8356.0 8379.814885268053 8368.40909090909 8332.185114731947
091223 8356.0 8380.17156310233 8367.545454545454 8331.82843689767
091225 8355.0 8379.335125787788 8366.636363636364 8330.664874212212
091226 8355.0 8376.874926210028 8364.90909090909 8333.125073789972
091226 8374.0 8395.582055601053 8363.90909090909 8352.417944398947
091227 8352.0 8373.733928231308 8364.0 8330.266071768692
091227 8354.0 8375.912862745863 8363.045454545454 8332.087137254137
091228 8355.0 8377.234661348652 8362.636363636364 8332.765338651348
091234 8359.0 8381.368070513847 8362.09090909091 8336.631929486153
091250 8358.0 8378.440601307648 8361.0 8337.559398692352
091251 8358.0 8375.823746811859 8359.818181818182 8340.176253188141
091254 8359.0 8372.30413469565 8358.5 8345.69586530435
091255 8358.0 8370.90012492732 8358.181818181818 8345.09987507268
091259 8359.0 8371.895319158451 8358.136363636364 8346.104680841549
091301 8357.0 8369.875757219168 8358.09090909091 8344.124242780832
091303 8356.0 8368.883777999376 8358.045454545454 8343.116222000624
091304 8357.0 8369.903968253766 8357.90909090909 8344.096031746234
091308 8356.0 8364.576828287372 8356.863636363636 8347.423171712628
091309 8355.0 8363.495501969808 8356.954545454546 8346.504498030192
091314 8352.0 8360.266231215759 8357.09090909091 8343.733768784241
091314 8374.0 8382.366106354642 8357.045454545454 8365.633893645358
091317 8353.0 8363.926123067642 8357.863636363636 8342.073876932358
091319 8351.0 8362.111753884072 8357.636363636364 8339.888246115928
091320 8368.0 8379.436132386736 8357.40909090909 8356.563867613264
091322 8352.0 8364.23225650375 8357.954545454546 8339.76774349625
091323 8354.0 8366.426311727158 8357.818181818182 8341.573688272842
091327 8358.0 8370.474436670565 8357.772727272728 8345.525563329435
091337 8359.0 8369.277553170554 8357.045454545454 8348.722446829446
091354 8357.0 8367.06425636589 8357.363636363636 8346.93574363411
091400 8356.0 8365.959006887326 8357.5 8346.040993112674
091401 8355.0 8364.922009927013 8357.545454545454 8345.077990072987
091404 8354.0 8363.955271870549 8357.363636363636 8344.044728129451
091414 8370.0 8380.047819548836 8357.181818181818 8359.952180451164
091418 8352.0 8363.380714439658 8357.727272727272 8340.619285560342
091422 8351.0 8362.609699564026 8357.40909090909 8339.390300435974
091437 8351.0 8362.907355876388 8357.09090909091 8339.092644123612
091439 8353.0 8365.138321258526 8356.727272727272 8340.861678741474
091442 8355.0 8367.235971897011 8356.545454545454 8342.764028102989
091442 8357.0 8369.251159499856 8356.5 8344.748840500144
091446 8354.0 8366.251159499856 8356.5 8341.748840500144
091456 8356.0 8368.294257209387 8356.40909090909 8343.705742790613
091457 8357.0 8369.280468938741 8356.454545454546 8344.719531061259
091501 8371.0 8383.126400404772 8356.681818181818 8358.873599595228
091504 8358.0 8369.389425282448 8356.545454545454 8346.610574717552
091504 8372.0 8383.296529123936 8356.772727272728 8360.703470876064
091505 8358.0 8370.651723823355 8357.727272727272 8345.348276176645
091505 8359.0 8370.834953134781 8357.272727272728 8347.165046865219
091511 8353.0 8364.625349901426 8357.59090909091 8341.374650098574
091512 8351.0 8362.688802298506 8357.545454545454 8339.311197701494
091513 8317.0 8328.998966897678 8357.227272727272 8305.001033102322
091513 8348.0 8368.568169261674 8355.318181818182 8327.431830738326
091514 8348.0 8368.775064519397 8354.90909090909 8327.224935480603
091515 8346.0 8366.9651422624 8354.545454545454 8325.0348577376
091521 8351.0 8372.262818204945 8354.136363636364 8329.737181795055
091523 8352.0 8373.303008750367 8354.0 8330.696991249633
091530 8362.0 8382.132618161819 8353.181818181818 8341.867381838181
091535 8349.0 8369.454343433346 8353.636363636364 8328.545656566654
091549 8351.0 8371.518083135059 8353.545454545454 8330.481916864941
091549 8363.0 8383.518083135059 8353.545454545454 8342.481916864941
091549 8365.0 8385.889318714684 8354.0 8344.110681285316
091558 8347.0 8368.385868509387 8354.454545454546 8325.614131490613
091559 8346.0 8367.574395598824 8354.0 8324.425604401176
091559 8363.0 8384.83029966517 8353.636363636364 8341.16970033483
091604 8348.0 8370.160384577623 8353.954545454546 8325.839615422377
091605 8349.0 8371.252495449253 8353.545454545454 8326.747504550747
091608 8350.0 8370.9651422624 8352.545454545454 8329.0348577376
091609 8351.0 8371.851303544481 8352.181818181818 8330.148696455519
091613 8351.0 8369.973012586608 8351.227272727272 8332.026987413392
091614 8350.0 8368.741389207353 8350.90909090909 8331.258610792647
091615 8350.0 8368.407014473243 8350.5 8331.592985526757
091621 8316.0 8334.375333808179 8350.363636363636 8297.624666191821
091621 8347.0 8370.284265605627 8348.772727272728 8323.715734394373
091636 8345.0 8363.754834087586 8350.136363636364 8326.245165912414
091637 8344.0 8362.858323457729 8350.0 8325.141676542271
091637 8345.0 8364.008480056269 8349.818181818182 8325.991519943731
091638 8343.0 8362.049522238645 8349.772727272728 8323.950477761355
091639 8341.0 8360.246336991835 8349.40909090909 8321.753663008165
091648 8354.0 8373.52070314409 8348.90909090909 8334.47929685591
091651 8340.0 8358.81708385027 8348.545454545454 8321.18291614973
091659 8341.0 8360.14818248717 8348.136363636364 8321.85181751283
091659 8354.0 8373.328606812762 8347.681818181818 8334.671393187238
091706 8340.0 8358.371735387736 8347.272727272728 8321.628264612264
091707 8342.0 8358.877046860864 8346.136363636364 8325.122953139136
091707 8343.0 8359.958871005616 8345.90909090909 8326.041128994384
091708 8344.0 8361.00194446828 8345.772727272728 8326.99805553172
091709 8344.0 8359.254317909235 8344.90909090909 8328.745682090765
091711 8345.0 8360.197868489087 8344.727272727272 8329.802131510913
