# Too few sequence #1
# Number of KBar units = 1506
093247 093346 8326.0 8347.0 8326.0 8327.0
093309 093358 8347.0 8347.0 8325.0 8325.0
093309 093407 8347.0 8347.0 8325.0 8327.0
093312 093411 8332.0 8332.0 8325.0 8329.0
093320 093419 8329.0 8329.0 8325.0 8329.0
093335 093421 8329.0 8329.0 8325.0 8328.0
093335 093431 8329.0 8329.0 8325.0 8328.0
093358 093448 8325.0 8329.0 8325.0 8329.0
093419 093515 8329.0 8330.0 8328.0 8330.0
093448 093535 8329.0 8330.0 8326.0 8326.0
093515 093610 8330.0 8345.0 8326.0 8345.0
093515 093611 8330.0 8345.0 8326.0 8334.0
093515 093612 8330.0 8345.0 8326.0 8335.0
093515 093613 8330.0 8345.0 8326.0 8337.0
093535 093633 8326.0 8345.0 8326.0 8328.0
093610 093639 8345.0 8345.0 8304.0 8304.0
093610 093656 8345.0 8345.0 8304.0 8332.0
093610 093702 8345.0 8345.0 8304.0 8336.0
093610 093704 8345.0 8345.0 8304.0 8336.0
093633 093717 8328.0 8337.0 8304.0 8337.0
093633 093720 8328.0 8350.0 8304.0 8350.0
093633 093726 8328.0 8350.0 8304.0 8340.0
093633 093727 8328.0 8350.0 8304.0 8345.0
093633 093728 8328.0 8357.0 8304.0 8357.0
093639 093736 8304.0 8357.0 8304.0 8341.0
093656 093740 8332.0 8357.0 8332.0 8341.0
093656 093741 8332.0 8357.0 8332.0 8357.0
093656 093751 8332.0 8357.0 8332.0 8336.0
093656 093752 8332.0 8357.0 8332.0 8340.0
093702 093802 8336.0 8357.0 8336.0 8336.0
093717 093813 8337.0 8357.0 8336.0 8343.0
093736 093832 8341.0 8360.0 8336.0 8360.0
093736 093834 8341.0 8360.0 8336.0 8347.0
093736 093835 8341.0 8360.0 8336.0 8348.0
093736 093836 8341.0 8365.0 8336.0 8365.0
093751 093846 8336.0 8365.0 8336.0 8345.0
093813 093905 8343.0 8365.0 8343.0 8347.0
093813 093907 8343.0 8365.0 8343.0 8348.0
093813 093910 8343.0 8365.0 8343.0 8348.0
093813 093911 8343.0 8365.0 8343.0 8348.0
093813 093913 8343.0 8365.0 8343.0 8349.0
093832 093916 8360.0 8365.0 8345.0 8348.0
093832 093917 8360.0 8365.0 8345.0 8348.0
093832 093921 8360.0 8365.0 8345.0 8348.0
093834 093933 8347.0 8365.0 8345.0 8345.0
093834 093934 8347.0 8365.0 8343.0 8343.0
093846 093945 8345.0 8349.0 8343.0 8343.0
093905 093947 8347.0 8349.0 8342.0 8342.0
093905 093959 8347.0 8349.0 8342.0 8343.0
093910 094008 8348.0 8349.0 8342.0 8347.0
093911 094011 8348.0 8349.0 8342.0 8348.0
093913 094012 8349.0 8365.0 8342.0 8365.0
093913 094013 8349.0 8365.0 8342.0 8356.0
093916 094015 8348.0 8365.0 8342.0 8354.0
093921 094021 8348.0 8365.0 8342.0 8357.0
093933 094022 8345.0 8365.0 8342.0 8355.0
093933 094024 8345.0 8365.0 8342.0 8358.0
093933 094027 8345.0 8365.0 8342.0 8358.0
093945 094036 8343.0 8365.0 8342.0 8357.0
093945 094037 8343.0 8365.0 8342.0 8356.0
093945 094039 8343.0 8365.0 8342.0 8356.0
094008 094108 8347.0 8365.0 8347.0 8354.0
094011 094109 8348.0 8365.0 8348.0 8357.0
094021 094117 8357.0 8358.0 8354.0 8355.0
094022 094122 8355.0 8368.0 8354.0 8368.0
094108 094141 8354.0 8368.0 8347.0 8347.0
094141 094224 8347.0 8351.0 8347.0 8351.0
094224 094244 8351.0 8365.0 8351.0 8365.0
094224 094313 8351.0 8365.0 8350.0 8350.0
094224 094321 8351.0 8365.0 8350.0 8350.0
094244 094333 8365.0 8365.0 8350.0 8353.0
094244 094335 8365.0 8365.0 8350.0 8354.0
094244 094336 8365.0 8365.0 8350.0 8354.0
094313 094400 8350.0 8354.0 8350.0 8354.0
094313 094401 8350.0 8355.0 8350.0 8355.0
094333 094423 8353.0 8355.0 8352.0 8352.0
094333 094426 8353.0 8355.0 8350.0 8350.0
094335 094434 8354.0 8355.0 8350.0 8351.0
094426 094524 8350.0 8351.0 8348.0 8348.0
094434 094533 8351.0 8351.0 8345.0 8345.0
094524 094559 8348.0 8348.0 8341.0 8341.0
094524 094600 8348.0 8348.0 8341.0 8343.0
094524 094603 8348.0 8362.0 8341.0 8362.0
094559 094645 8341.0 8362.0 8341.0 8344.0
094559 094654 8341.0 8362.0 8341.0 8343.0
094645 094706 8344.0 8348.0 8343.0 8348.0
094645 094727 8344.0 8348.0 8343.0 8348.0
094645 094732 8344.0 8348.0 8343.0 8348.0
094645 094739 8344.0 8352.0 8343.0 8352.0
094645 094742 8344.0 8352.0 8343.0 8351.0
094727 094807 8348.0 8353.0 8348.0 8353.0
094727 094808 8348.0 8356.0 8348.0 8356.0
094727 094810 8348.0 8356.0 8348.0 8356.0
094739 094839 8352.0 8362.0 8351.0 8362.0
094742 094841 8351.0 8362.0 8344.0 8344.0
094807 094848 8353.0 8362.0 8344.0 8345.0
094839 094914 8362.0 8362.0 8344.0 8353.0
094839 094917 8362.0 8362.0 8344.0 8353.0
094914 095010 8353.0 8354.0 8353.0 8354.0
094914 095012 8353.0 8355.0 8353.0 8355.0
094914 095013 8353.0 8355.0 8353.0 8355.0
094917 095015 8353.0 8355.0 8352.0 8352.0
095010 095057 8354.0 8355.0 8346.0 8346.0
095012 095112 8355.0 8355.0 8346.0 8352.0
095015 095114 8352.0 8355.0 8346.0 8355.0
095057 095121 8346.0 8355.0 8346.0 8354.0
095057 095124 8346.0 8356.0 8346.0 8356.0
095057 095125 8346.0 8358.0 8346.0 8358.0
095057 095126 8346.0 8375.0 8346.0 8375.0
095057 095127 8346.0 8375.0 8346.0 8375.0
095057 095139 8346.0 8375.0 8346.0 8361.0
095057 095150 8346.0 8375.0 8346.0 8362.0
095057 095152 8346.0 8380.0 8346.0 8380.0
095057 095153 8346.0 8380.0 8346.0 8367.0
095112 095158 8352.0 8380.0 8352.0 8367.0
095112 095200 8352.0 8380.0 8352.0 8369.0
095112 095201 8352.0 8380.0 8352.0 8369.0
095112 095202 8352.0 8380.0 8352.0 8370.0
095112 095203 8352.0 8380.0 8352.0 8369.0
095112 095208 8352.0 8380.0 8352.0 8370.0
095112 095210 8352.0 8389.0 8352.0 8389.0
095112 095211 8352.0 8389.0 8352.0 8372.0
095114 095214 8355.0 8389.0 8354.0 8369.0
095121 095218 8354.0 8389.0 8354.0 8370.0
095121 095219 8354.0 8389.0 8354.0 8369.0
095124 095223 8356.0 8389.0 8356.0 8369.0
095139 095234 8361.0 8389.0 8361.0 8369.0
095150 095241 8362.0 8389.0 8362.0 8369.0
095150 095249 8362.0 8389.0 8362.0 8370.0
095158 095257 8367.0 8389.0 8367.0 8371.0
095200 095259 8369.0 8389.0 8369.0 8372.0
095201 095301 8369.0 8389.0 8369.0 8374.0
095203 095303 8369.0 8389.0 8369.0 8372.0
095210 095310 8389.0 8389.0 8369.0 8371.0
095214 095313 8369.0 8374.0 8369.0 8372.0
095234 095332 8369.0 8374.0 8368.0 8368.0
095234 095333 8369.0 8374.0 8367.0 8367.0
095241 095340 8369.0 8374.0 8367.0 8369.0
095249 095343 8370.0 8374.0 8367.0 8370.0
095249 095344 8370.0 8374.0 8367.0 8370.0
095257 095353 8371.0 8387.0 8367.0 8387.0
095310 095408 8371.0 8387.0 8367.0 8369.0
095313 095411 8372.0 8387.0 8367.0 8370.0
095313 095412 8372.0 8387.0 8367.0 8370.0
095340 095434 8369.0 8387.0 8369.0 8370.0
095353 095445 8387.0 8387.0 8368.0 8368.0
095411 095509 8370.0 8370.0 8368.0 8369.0
095434 095513 8370.0 8372.0 8368.0 8372.0
095434 095514 8370.0 8373.0 8368.0 8373.0
095434 095515 8370.0 8374.0 8368.0 8374.0
095434 095517 8370.0 8375.0 8368.0 8375.0
095434 095519 8370.0 8375.0 8368.0 8375.0
095434 095520 8370.0 8378.0 8368.0 8378.0
095434 095521 8370.0 8396.0 8368.0 8396.0
095434 095524 8370.0 8396.0 8368.0 8374.0
095434 095529 8370.0 8396.0 8368.0 8379.0
095434 095530 8370.0 8396.0 8368.0 8380.0
095434 095531 8370.0 8400.0 8368.0 8400.0
095434 095532 8370.0 8400.0 8368.0 8399.0
095434 095533 8370.0 8400.0 8368.0 8384.0
095434 095534 8370.0 8400.0 8368.0 8382.0
095445 095536 8368.0 8400.0 8368.0 8384.0
095445 095538 8368.0 8400.0 8368.0 8387.0
095509 095546 8369.0 8400.0 8369.0 8382.0
095509 095554 8369.0 8400.0 8369.0 8385.0
095509 095555 8369.0 8400.0 8369.0 8387.0
095509 095600 8369.0 8400.0 8369.0 8387.0
095509 095604 8369.0 8400.0 8369.0 8388.0
095509 095605 8369.0 8400.0 8369.0 8389.0
095509 095606 8369.0 8400.0 8369.0 8389.0
095509 095608 8369.0 8400.0 8369.0 8390.0
095513 095613 8372.0 8400.0 8372.0 8392.0
095534 095634 8382.0 8392.0 8382.0 8390.0
095546 095643 8382.0 8392.0 8382.0 8387.0
095546 095645 8382.0 8392.0 8382.0 8389.0
095546 095646 8382.0 8392.0 8382.0 8388.0
095554 095647 8385.0 8392.0 8385.0 8386.0
095600 095658 8387.0 8392.0 8386.0 8388.0
095604 095702 8388.0 8392.0 8386.0 8389.0
095613 095712 8392.0 8392.0 8386.0 8387.0
095634 095717 8390.0 8390.0 8385.0 8385.0
095634 095720 8390.0 8390.0 8385.0 8387.0
095634 095723 8390.0 8390.0 8385.0 8386.0
095634 095724 8390.0 8390.0 8385.0 8385.0
095643 095743 8387.0 8389.0 8385.0 8387.0
095645 095745 8389.0 8389.0 8385.0 8388.0
095647 095747 8386.0 8389.0 8385.0 8389.0
095658 095750 8388.0 8389.0 8385.0 8388.0
095658 095756 8388.0 8389.0 8385.0 8388.0
095717 095816 8385.0 8389.0 8385.0 8386.0
095720 095818 8387.0 8389.0 8385.0 8385.0
095720 095819 8387.0 8389.0 8385.0 8388.0
095723 095823 8386.0 8389.0 8385.0 8388.0
095743 095826 8387.0 8405.0 8385.0 8405.0
095743 095827 8387.0 8405.0 8385.0 8389.0
095743 095828 8387.0 8405.0 8385.0 8389.0
095743 095839 8387.0 8405.0 8385.0 8388.0
095743 095840 8387.0 8405.0 8385.0 8388.0
095745 095844 8388.0 8405.0 8385.0 8387.0
095756 095854 8388.0 8405.0 8385.0 8388.0
095816 095900 8386.0 8405.0 8385.0 8387.0
095816 095908 8386.0 8405.0 8385.0 8386.0
095816 095910 8386.0 8405.0 8385.0 8386.0
095816 095911 8386.0 8405.0 8385.0 8387.0
095826 095924 8405.0 8405.0 8386.0 8386.0
095839 095938 8388.0 8388.0 8386.0 8388.0
095854 095945 8388.0 8388.0 8376.0 8376.0
095854 095946 8388.0 8388.0 8376.0 8381.0
095854 095947 8388.0 8398.0 8376.0 8398.0
095854 095948 8388.0 8398.0 8376.0 8398.0
095854 095950 8388.0 8398.0 8376.0 8378.0
095900 095959 8387.0 8398.0 8376.0 8382.0
095908 100001 8386.0 8398.0 8376.0 8384.0
095908 100008 8386.0 8398.0 8376.0 8377.0
095924 100016 8386.0 8398.0 8376.0 8379.0
095938 100032 8388.0 8398.0 8376.0 8379.0
095938 100033 8388.0 8398.0 8376.0 8379.0
095938 100034 8388.0 8398.0 8376.0 8379.0
095945 100041 8376.0 8398.0 8376.0 8379.0
095950 100049 8378.0 8384.0 8377.0 8382.0
095950 100050 8378.0 8384.0 8377.0 8383.0
095959 100051 8382.0 8384.0 8377.0 8383.0
100001 100100 8384.0 8384.0 8377.0 8380.0
100008 100105 8377.0 8394.0 8377.0 8394.0
100032 100124 8379.0 8394.0 8379.0 8382.0
100034 100134 8379.0 8398.0 8379.0 8398.0
100041 100139 8379.0 8398.0 8379.0 8387.0
100049 100145 8382.0 8398.0 8380.0 8386.0
100100 100157 8380.0 8398.0 8380.0 8386.0
100100 100158 8380.0 8398.0 8380.0 8386.0
100100 100200 8380.0 8398.0 8380.0 8385.0
100105 100201 8394.0 8398.0 8382.0 8385.0
100105 100203 8394.0 8398.0 8382.0 8385.0
100105 100205 8394.0 8400.0 8382.0 8400.0
100124 100208 8382.0 8400.0 8382.0 8387.0
100124 100211 8382.0 8400.0 8380.0 8380.0
100124 100213 8382.0 8400.0 8380.0 8386.0
100124 100217 8382.0 8400.0 8380.0 8384.0
100134 100230 8398.0 8400.0 8380.0 8386.0
100145 100240 8386.0 8400.0 8380.0 8384.0
100145 100243 8386.0 8401.0 8380.0 8401.0
100157 100252 8386.0 8401.0 8380.0 8386.0
100157 100256 8386.0 8401.0 8380.0 8387.0
100208 100306 8387.0 8401.0 8380.0 8386.0
100217 100317 8384.0 8401.0 8384.0 8386.0
100230 100330 8386.0 8401.0 8382.0 8382.0
100240 100331 8384.0 8401.0 8382.0 8382.0
100252 100352 8386.0 8387.0 8382.0 8384.0
100256 100353 8387.0 8387.0 8382.0 8385.0
100256 100354 8387.0 8387.0 8382.0 8384.0
100306 100401 8386.0 8386.0 8382.0 8386.0
100317 100408 8386.0 8388.0 8382.0 8388.0
100317 100411 8386.0 8388.0 8382.0 8387.0
100317 100414 8386.0 8388.0 8382.0 8388.0
100330 100427 8382.0 8388.0 8382.0 8386.0
100354 100454 8384.0 8388.0 8384.0 8386.0
100401 100501 8386.0 8388.0 8386.0 8388.0
100408 100502 8388.0 8388.0 8386.0 8388.0
100408 100503 8388.0 8389.0 8386.0 8389.0
100408 100505 8388.0 8390.0 8386.0 8390.0
100414 100512 8388.0 8401.0 8386.0 8401.0
100427 100516 8386.0 8401.0 8380.0 8380.0
100454 100550 8386.0 8401.0 8380.0 8390.0
100501 100555 8388.0 8401.0 8375.0 8375.0
100501 100556 8388.0 8401.0 8368.0 8368.0
100501 100557 8388.0 8401.0 8368.0 8375.0
100512 100608 8401.0 8401.0 8368.0 8375.0
100512 100612 8401.0 8401.0 8368.0 8375.0
100550 100622 8390.0 8390.0 8368.0 8380.0
100550 100629 8390.0 8390.0 8368.0 8381.0
100622 100716 8380.0 8381.0 8375.0 8375.0
100716 100759 8375.0 8378.0 8375.0 8378.0
100759 100836 8378.0 8378.0 8372.0 8372.0
100759 100837 8378.0 8378.0 8372.0 8378.0
100759 100846 8378.0 8379.0 8372.0 8379.0
100759 100848 8378.0 8381.0 8372.0 8381.0
100846 100945 8379.0 8381.0 8379.0 8381.0
100945 101010 8381.0 8385.0 8381.0 8385.0
100945 101017 8381.0 8385.0 8381.0 8385.0
100945 101022 8381.0 8385.0 8381.0 8384.0
100945 101038 8381.0 8386.0 8381.0 8386.0
100945 101045 8381.0 8386.0 8381.0 8386.0
101010 101052 8385.0 8386.0 8384.0 8384.0
101038 101131 8386.0 8386.0 8382.0 8382.0
101245 101245 8378.0 8378.0 8378.0 8378.0
101245 101246 8378.0 8378.0 8378.0 8378.0
101245 101248 8378.0 8379.0 8378.0 8379.0
101245 101249 8378.0 8379.0 8378.0 8379.0
101245 101254 8378.0 8381.0 8378.0 8381.0
101245 101320 8378.0 8387.0 8378.0 8387.0
101245 101321 8378.0 8389.0 8378.0 8389.0
101245 101322 8378.0 8390.0 8378.0 8390.0
101245 101323 8378.0 8405.0 8378.0 8405.0
101245 101324 8378.0 8405.0 8378.0 8396.0
101245 101325 8378.0 8405.0 8378.0 8398.0
101245 101327 8378.0 8405.0 8378.0 8394.0
101245 101329 8378.0 8405.0 8378.0 8398.0
101249 101349 8379.0 8405.0 8379.0 8398.0
101254 101354 8381.0 8405.0 8381.0 8398.0
101320 101403 8387.0 8405.0 8387.0 8389.0
101320 101409 8387.0 8408.0 8387.0 8408.0
101320 101410 8387.0 8408.0 8387.0 8408.0
101320 101414 8387.0 8408.0 8387.0 8392.0
101323 101423 8405.0 8408.0 8389.0 8407.0
101349 101435 8398.0 8408.0 8389.0 8391.0
101354 101452 8398.0 8408.0 8389.0 8393.0
101354 101454 8398.0 8408.0 8389.0 8393.0
101403 101500 8389.0 8409.0 8389.0 8409.0
101414 101512 8392.0 8409.0 8391.0 8393.0
101414 101513 8392.0 8409.0 8391.0 8394.0
101414 101514 8392.0 8409.0 8391.0 8394.0
101423 101516 8407.0 8409.0 8391.0 8394.0
101423 101520 8407.0 8409.0 8391.0 8405.0
101452 101547 8393.0 8409.0 8393.0 8394.0
101452 101552 8393.0 8409.0 8392.0 8392.0
101512 101601 8393.0 8405.0 8392.0 8393.0
101547 101646 8394.0 8394.0 8385.0 8385.0
101552 101650 8392.0 8393.0 8383.0 8383.0
101552 101651 8392.0 8393.0 8383.0 8383.0
101646 101719 8385.0 8385.0 8379.0 8379.0
101646 101729 8385.0 8385.0 8379.0 8385.0
101646 101732 8385.0 8385.0 8379.0 8383.0
101719 101806 8379.0 8386.0 8379.0 8386.0
101806 101836 8386.0 8387.0 8386.0 8387.0
101806 101842 8386.0 8387.0 8386.0 8387.0
101806 101844 8386.0 8388.0 8386.0 8388.0
101806 101846 8386.0 8388.0 8386.0 8388.0
101806 101850 8386.0 8388.0 8386.0 8386.0
101844 101943 8388.0 8388.0 8386.0 8387.0
101943 102004 8387.0 8387.0 8385.0 8385.0
102004 102054 8385.0 8385.0 8384.0 8384.0
102004 102059 8385.0 8400.0 8384.0 8400.0
102054 102110 8384.0 8400.0 8384.0 8386.0
102054 102147 8384.0 8400.0 8384.0 8396.0
102059 102156 8400.0 8400.0 8373.0 8373.0
102059 102157 8400.0 8400.0 8371.0 8371.0
102156 102255 8373.0 8375.0 8371.0 8375.0
102255 102333 8375.0 8375.0 8365.0 8365.0
102333 102406 8365.0 8365.0 8365.0 8365.0
102333 102410 8365.0 8385.0 8365.0 8385.0
102512 102512 8388.0 8388.0 8388.0 8388.0
102512 102517 8388.0 8388.0 8364.0 8364.0
102512 102551 8388.0 8388.0 8364.0 8376.0
102512 102557 8388.0 8388.0 8364.0 8378.0
102512 102558 8388.0 8388.0 8364.0 8379.0
102512 102559 8388.0 8388.0 8364.0 8379.0
102557 102652 8378.0 8379.0 8370.0 8370.0
102802 102802 8375.0 8375.0 8375.0 8375.0
102802 102827 8375.0 8378.0 8375.0 8378.0
102802 102830 8375.0 8379.0 8375.0 8379.0
102802 102900 8375.0 8379.0 8375.0 8375.0
102827 102915 8378.0 8379.0 8375.0 8375.0
102827 102916 8378.0 8379.0 8375.0 8375.0
102900 102949 8375.0 8375.0 8375.0 8375.0
103052 103052 8379.0 8379.0 8379.0 8379.0
103052 103100 8379.0 8392.0 8379.0 8392.0
103052 103129 8379.0 8392.0 8376.0 8376.0
103129 103219 8376.0 8376.0 8376.0 8376.0
103129 103222 8376.0 8376.0 8376.0 8376.0
103129 103224 8376.0 8376.0 8376.0 8376.0
103219 103242 8376.0 8376.0 8372.0 8372.0
103219 103250 8376.0 8385.0 8372.0 8385.0
103219 103317 8376.0 8385.0 8372.0 8376.0
103250 103343 8385.0 8385.0 8375.0 8375.0
103250 103344 8385.0 8385.0 8375.0 8375.0
103343 103429 8375.0 8375.0 8371.0 8371.0
103343 103435 8375.0 8375.0 8371.0 8371.0
103343 103436 8375.0 8375.0 8369.0 8369.0
103343 103437 8375.0 8383.0 8369.0 8383.0
103622 103622 8371.0 8371.0 8371.0 8371.0
103622 103626 8371.0 8372.0 8371.0 8372.0
103622 103638 8371.0 8373.0 8371.0 8373.0
103739 103739 8375.0 8375.0 8375.0 8375.0
103739 103743 8375.0 8375.0 8375.0 8375.0
103739 103748 8375.0 8375.0 8375.0 8375.0
103739 103831 8375.0 8385.0 8375.0 8385.0
103953 103953 8370.0 8370.0 8370.0 8370.0
103953 104013 8370.0 8371.0 8370.0 8371.0
103953 104029 8370.0 8371.0 8370.0 8371.0
103953 104031 8370.0 8371.0 8370.0 8371.0
104013 104104 8371.0 8371.0 8368.0 8368.0
104013 104109 8371.0 8371.0 8367.0 8367.0
104104 104149 8368.0 8368.0 8367.0 8368.0
104104 104151 8368.0 8368.0 8367.0 8368.0
104109 104207 8367.0 8368.0 8366.0 8366.0
104149 104221 8368.0 8368.0 8366.0 8367.0
104207 104252 8366.0 8378.0 8366.0 8378.0
104221 104318 8367.0 8378.0 8362.0 8362.0
104252 104349 8378.0 8378.0 8362.0 8377.0
104318 104356 8362.0 8377.0 8362.0 8367.0
104318 104403 8362.0 8377.0 8362.0 8365.0
104318 104404 8362.0 8377.0 8362.0 8364.0
104349 104431 8377.0 8377.0 8364.0 8373.0
104349 104439 8377.0 8377.0 8364.0 8365.0
104349 104446 8377.0 8377.0 8359.0 8359.0
104349 104447 8377.0 8377.0 8359.0 8365.0
104606 104606 8366.0 8366.0 8366.0 8366.0
104606 104647 8366.0 8371.0 8366.0 8371.0
104606 104649 8366.0 8372.0 8366.0 8372.0
104606 104650 8366.0 8373.0 8366.0 8373.0
104606 104659 8366.0 8375.0 8366.0 8375.0
104606 104704 8366.0 8375.0 8366.0 8375.0
104647 104727 8371.0 8375.0 8371.0 8372.0
104727 104808 8372.0 8372.0 8372.0 8372.0
104808 104830 8372.0 8373.0 8372.0 8373.0
104830 104929 8373.0 8375.0 8373.0 8375.0
104929 104932 8375.0 8378.0 8375.0 8378.0
104929 104935 8375.0 8378.0 8375.0 8378.0
104929 104956 8375.0 8380.0 8375.0 8380.0
104956 105042 8380.0 8380.0 8376.0 8376.0
105042 105106 8376.0 8380.0 8376.0 8380.0
105042 105120 8376.0 8382.0 8376.0 8382.0
105120 105220 8382.0 8382.0 8377.0 8377.0
105350 105350 8395.0 8395.0 8395.0 8395.0
105350 105356 8395.0 8395.0 8381.0 8381.0
105350 105357 8395.0 8395.0 8381.0 8381.0
105527 105527 8376.0 8376.0 8376.0 8376.0
105527 105529 8376.0 8376.0 8375.0 8375.0
105527 105533 8376.0 8378.0 8375.0 8378.0
105645 105645 8377.0 8377.0 8377.0 8377.0
105746 105746 8392.0 8392.0 8392.0 8392.0
105859 105859 8376.0 8376.0 8376.0 8376.0
110038 110038 8378.0 8378.0 8378.0 8378.0
110038 110045 8378.0 8379.0 8378.0 8379.0
110038 110111 8378.0 8381.0 8378.0 8381.0
110038 110112 8378.0 8381.0 8378.0 8381.0
110111 110148 8381.0 8381.0 8379.0 8379.0
110343 110343 8378.0 8378.0 8378.0 8378.0
110551 110551 8375.0 8375.0 8375.0 8375.0
110551 110614 8375.0 8375.0 8373.0 8373.0
110614 110705 8373.0 8378.0 8373.0 8378.0
110705 110733 8378.0 8381.0 8378.0 8381.0
110733 110807 8381.0 8392.0 8381.0 8392.0
110733 110810 8381.0 8392.0 8381.0 8392.0
110733 110816 8381.0 8392.0 8381.0 8392.0
110925 110925 8390.0 8390.0 8390.0 8390.0
110925 110926 8390.0 8390.0 8390.0 8390.0
111156 111156 8373.0 8373.0 8373.0 8373.0
111156 111158 8373.0 8373.0 8373.0 8373.0
111156 111236 8373.0 8374.0 8373.0 8374.0
111500 111500 8391.0 8391.0 8391.0 8391.0
111500 111551 8391.0 8391.0 8380.0 8380.0
111551 111623 8380.0 8380.0 8377.0 8377.0
111551 111625 8380.0 8380.0 8377.0 8378.0
111551 111638 8380.0 8380.0 8377.0 8378.0
111638 111736 8378.0 8378.0 8378.0 8378.0
111736 111755 8378.0 8381.0 8378.0 8381.0
111736 111808 8378.0 8395.0 8378.0 8395.0
111736 111815 8378.0 8395.0 8378.0 8380.0
111736 111831 8378.0 8395.0 8378.0 8381.0
112243 112243 8395.0 8395.0 8395.0 8395.0
112243 112257 8395.0 8395.0 8375.0 8375.0
112732 112732 8395.0 8395.0 8395.0 8395.0
112732 112733 8395.0 8395.0 8384.0 8384.0
112907 112907 8383.0 8383.0 8383.0 8383.0
112907 112913 8383.0 8384.0 8383.0 8384.0
112907 112914 8383.0 8385.0 8383.0 8385.0
112907 112915 8383.0 8385.0 8383.0 8385.0
112907 112916 8383.0 8388.0 8383.0 8388.0
112907 112930 8383.0 8403.0 8383.0 8403.0
112907 112942 8383.0 8403.0 8383.0 8388.0
112907 112943 8383.0 8403.0 8383.0 8388.0
112907 113000 8383.0 8403.0 8383.0 8388.0
112907 113001 8383.0 8403.0 8383.0 8389.0
112907 113002 8383.0 8403.0 8383.0 8390.0
112907 113003 8383.0 8403.0 8383.0 8390.0
112913 113010 8384.0 8403.0 8384.0 8384.0
112913 113011 8384.0 8403.0 8384.0 8402.0
112930 113027 8403.0 8403.0 8384.0 8390.0
112942 113036 8388.0 8402.0 8384.0 8389.0
113000 113055 8388.0 8402.0 8384.0 8389.0
113000 113056 8388.0 8407.0 8384.0 8407.0
113003 113103 8390.0 8407.0 8384.0 8387.0
113027 113126 8390.0 8407.0 8387.0 8390.0
113036 113134 8389.0 8407.0 8387.0 8389.0
113055 113139 8389.0 8407.0 8387.0 8392.0
113055 113140 8389.0 8407.0 8387.0 8393.0
113055 113144 8389.0 8407.0 8387.0 8392.0
113126 113215 8390.0 8393.0 8389.0 8390.0
113126 113216 8390.0 8393.0 8389.0 8390.0
113134 113228 8389.0 8393.0 8389.0 8389.0
113134 113234 8389.0 8393.0 8388.0 8388.0
113139 113236 8392.0 8393.0 8388.0 8389.0
113215 113245 8390.0 8391.0 8388.0 8391.0
113215 113246 8390.0 8393.0 8388.0 8393.0
113215 113247 8390.0 8394.0 8388.0 8394.0
113215 113300 8390.0 8394.0 8388.0 8391.0
113228 113322 8389.0 8394.0 8388.0 8394.0
113228 113325 8389.0 8395.0 8388.0 8395.0
113228 113327 8389.0 8395.0 8388.0 8393.0
113236 113335 8389.0 8395.0 8368.0 8368.0
113300 113348 8391.0 8395.0 8368.0 8395.0
113322 113402 8394.0 8395.0 8368.0 8391.0
113325 113424 8395.0 8395.0 8368.0 8391.0
113424 113509 8391.0 8391.0 8388.0 8388.0
113630 113630 8384.0 8384.0 8384.0 8384.0
113630 113631 8384.0 8384.0 8383.0 8383.0
113630 113632 8384.0 8384.0 8383.0 8383.0
113630 113634 8384.0 8384.0 8383.0 8383.0
113632 113732 8383.0 8383.0 8358.0 8358.0
113732 113737 8358.0 8386.0 8358.0 8386.0
113732 113807 8358.0 8390.0 8358.0 8390.0
113954 113954 8401.0 8401.0 8401.0 8401.0
113954 114000 8401.0 8401.0 8390.0 8390.0
113954 114043 8401.0 8401.0 8390.0 8390.0
114043 114104 8390.0 8392.0 8390.0 8392.0
114043 114138 8390.0 8392.0 8386.0 8386.0
114104 114156 8392.0 8392.0 8386.0 8390.0
114138 114217 8386.0 8393.0 8386.0 8393.0
114156 114249 8390.0 8393.0 8390.0 8392.0
114156 114251 8390.0 8393.0 8390.0 8393.0
114217 114258 8393.0 8393.0 8392.0 8392.0
114249 114339 8392.0 8393.0 8392.0 8393.0
114258 114353 8392.0 8393.0 8392.0 8393.0
114353 114451 8393.0 8393.0 8391.0 8391.0
114451 114501 8391.0 8395.0 8391.0 8395.0
114451 114502 8391.0 8396.0 8391.0 8396.0
114451 114503 8391.0 8410.0 8391.0 8410.0
114451 114510 8391.0 8410.0 8391.0 8396.0
114648 114648 8394.0 8394.0 8394.0 8394.0
114648 114705 8394.0 8394.0 8394.0 8394.0
114648 114728 8394.0 8394.0 8393.0 8393.0
114648 114737 8394.0 8394.0 8391.0 8391.0
114934 114934 8394.0 8394.0 8394.0 8394.0
114934 114941 8394.0 8395.0 8394.0 8395.0
114934 114947 8394.0 8410.0 8394.0 8410.0
114934 114948 8394.0 8410.0 8394.0 8400.0
114934 114949 8394.0 8415.0 8394.0 8415.0
114934 114952 8394.0 8415.0 8394.0 8401.0
114934 115002 8394.0 8415.0 8394.0 8405.0
114934 115003 8394.0 8415.0 8394.0 8405.0
114934 115011 8394.0 8415.0 8394.0 8404.0
114934 115029 8394.0 8415.0 8394.0 8402.0
114941 115037 8395.0 8415.0 8395.0 8403.0
114947 115044 8410.0 8415.0 8400.0 8403.0
114947 115046 8410.0 8415.0 8400.0 8404.0
114952 115051 8401.0 8405.0 8401.0 8404.0
