# Output=[dateStart dateEnd start high low end upperBound lowerBound outOfBound]
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084501 8760.0 8760.0 8760.0 8760.0 0.0 0.0 1
084500 084502 8760.0 8762.0 8760.0 8762.0 0.0 0.0 1
084500 084502 8760.0 8762.0 8760.0 8762.0 0.0 0.0 1
084500 084502 8760.0 8762.0 8760.0 8762.0 0.0 0.0 1
084500 084502 8760.0 8762.0 8760.0 8762.0 0.0 0.0 1
084500 084503 8760.0 8762.0 8760.0 8761.0 0.0 0.0 1
084500 084503 8760.0 8762.0 8760.0 8761.0 0.0 0.0 1
084500 084503 8760.0 8762.0 8760.0 8761.0 0.0 0.0 1
084500 084503 8760.0 8762.0 8760.0 8761.0 8762.109513684916 8758.981395405992 0
084500 084504 8760.0 8762.0 8760.0 8760.0 8762.109513684916 8758.981395405992 0
084500 084504 8760.0 8762.0 8760.0 8760.0 8762.109513684916 8758.981395405992 0
084500 084504 8760.0 8762.0 8760.0 8760.0 8762.109513684916 8758.981395405992 0
084500 084506 8760.0 8762.0 8760.0 8761.0 8762.147022069876 8759.034796111944 0
084500 084508 8760.0 8763.0 8760.0 8763.0 8762.554522840202 8758.900022614342 0
084500 084508 8760.0 8763.0 8760.0 8763.0 8762.890317891783 8758.83695483549 0
084500 084509 8760.0 8764.0 8760.0 8764.0 8763.417816063764 8758.673093027144 0
084500 084510 8760.0 8764.0 8760.0 8763.0 8763.641408956086 8758.72222740755 0
084500 084511 8760.0 8764.0 8760.0 8763.0 8763.832603033807 8758.803760602557 0
084500 084516 8760.0 8768.0 8760.0 8768.0 8765.368963598305 8757.994672765331 0
084500 084518 8760.0 8768.0 8760.0 8767.0 8766.221158824088 8757.778841175912 0
084500 084518 8760.0 8768.0 8760.0 8767.0 8766.925936689991 8757.710426946373 0
084500 084518 8760.0 8768.0 8760.0 8767.0 8767.518444211672 8757.754283061056 0
084500 084518 8760.0 8768.0 8760.0 8767.0 8768.016965742665 8757.892125166427 0
084500 084518 8760.0 8768.0 8760.0 8767.0 8768.495141525891 8757.868494837745 0
084500 084518 8760.0 8768.0 8760.0 8767.0 8768.92465865895 8757.89352315923 0
084500 084518 8760.0 8768.0 8760.0 8767.0 8769.31072237612 8757.962004896608 0
084500 084518 8760.0 8768.0 8760.0 8767.0 8769.656906896857 8758.070365830416 0
084500 084518 8760.0 8768.0 8760.0 8767.0 8769.929634169584 8758.343093103143 0
084500 084522 8760.0 8770.0 8760.0 8770.0 8770.657358659626 8758.433550431282 0
084500 084523 8760.0 8771.0 8760.0 8771.0 8771.466697906828 8758.533302093172 0
084500 084524 8760.0 8771.0 8760.0 8770.0 8771.950124769799 8758.868057048381 0
084500 084525 8760.0 8771.0 8760.0 8770.0 8772.225324377061 8759.501948350211 0
084500 084525 8760.0 8771.0 8760.0 8770.0 8772.360046781205 8760.27631685516 0
084500 084526 8760.0 8772.0 8760.0 8772.0 8772.68820671987 8761.039066007403 0
084500 084526 8760.0 8772.0 8760.0 8772.0 8772.973544952923 8761.753727774349 0
084500 084527 8760.0 8772.0 8760.0 8771.0 8773.193925955771 8762.260619498773 0
084500 084528 8760.0 8772.0 8760.0 8770.0 8773.179202873998 8762.91170621691 0
084500 084535 8760.0 8772.0 8760.0 8771.0 8773.319641152886 8763.407631574386 0
084500 084537 8760.0 8772.0 8760.0 8770.0 8773.087862114928 8764.275774248708 0
084500 084537 8760.0 8772.0 8760.0 8770.0 8772.668043818516 8765.331956181484 0
084500 084537 8760.0 8772.0 8760.0 8770.0 8772.754443941749 8765.427374240071 0
084500 084537 8760.0 8772.0 8760.0 8770.0 8772.791326506165 8765.663218948379 0
084500 084537 8760.0 8772.0 8760.0 8770.0 8772.803797805167 8765.923474922105 0
084500 084537 8760.0 8772.0 8760.0 8770.0 8772.789100457296 8766.210899542704 0
084500 084537 8760.0 8772.0 8760.0 8770.0 8772.743274089207 8766.52945318352 0
084500 084537 8760.0 8772.0 8760.0 8770.0 8772.66043275896 8766.885021786497 0
084500 084537 8760.0 8772.0 8760.0 8770.0 8772.531310018518 8767.286871799663 0
084500 084543 8760.0 8772.0 8760.0 8770.0 8772.339896266203 8767.751012824705 0
084500 084544 8760.0 8772.0 8760.0 8771.0 8772.127685905487 8768.326859549057 0
084500 084545 8760.0 8772.0 8760.0 8772.0 8771.897682533308 8769.011408375784 0
084500 084548 8760.0 8772.0 8760.0 8771.0 8771.945997610963 8769.054002389037 0
084500 084548 8760.0 8772.0 8760.0 8771.0 8771.945997610963 8769.054002389037 0
084500 084600 8760.0 8772.0 8760.0 8771.0 8771.988591624216 8769.102317466692 0
084501 084601 8760.0 8772.0 8760.0 8770.0 8771.988591624216 8769.102317466692 0
084508 084607 8763.0 8772.0 8763.0 8766.0 8772.741217605568 8767.986055121704 0
084516 084616 8768.0 8772.0 8766.0 8772.0 8772.741217605568 8767.986055121704 0
084516 084616 8768.0 8772.0 8766.0 8772.0 8772.741217605568 8767.986055121704 0
084522 084621 8770.0 8772.0 8766.0 8772.0 8772.870361158304 8767.947820659876 0
084522 084621 8770.0 8772.0 8766.0 8772.0 8773.040579747723 8767.959420252277 0
084522 084621 8770.0 8772.0 8766.0 8772.0 8773.1550363808 8767.935872710108 0
084522 084621 8770.0 8772.0 8766.0 8772.0 8773.30234150884 8767.970385763889 0
084522 084621 8770.0 8772.0 8766.0 8772.0 8773.436302622864 8768.01824283168 0
084522 084621 8770.0 8772.0 8766.0 8772.0 8773.557548940604 8768.07881469576 0
084522 084621 8770.0 8772.0 8766.0 8772.0 8773.666500161473 8768.151681656707 0
084526 084626 8772.0 8773.0 8766.0 8773.0 8773.904397307911 8768.186511782997 0
084526 084626 8772.0 8773.0 8766.0 8773.0 8774.11354827211 8768.250088091527 0
084528 084628 8770.0 8773.0 8766.0 8773.0 8774.296061700756 8768.340301935608 0
