# Output=[dateStart dateEnd start high low end upperBound lowerBound outOfBound]
084500 084501 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084501 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084501 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084501 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084501 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084501 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084501 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084501 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084501 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084501 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084501 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084503 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084503 8437.0 8441.0 8437.0 8441.0 0.0 0.0 1
084500 084506 8437.0 8445.0 8437.0 8445.0 0.0 0.0 1
084500 084509 8437.0 8445.0 8437.0 8444.0 0.0 0.0 1
084500 084513 8437.0 8445.0 8437.0 8443.0 0.0 0.0 1
084500 084513 8437.0 8445.0 8437.0 8443.0 0.0 0.0 1
084500 084514 8437.0 8445.0 8437.0 8443.0 0.0 0.0 1
084500 084529 8437.0 8445.0 8437.0 8441.0 0.0 0.0 1
084500 084536 8437.0 8445.0 8437.0 8444.0 0.0 0.0 1
084500 084540 8437.0 8445.0 8437.0 8438.0 0.0 0.0 1
084500 084540 8437.0 8445.0 8437.0 8438.0 0.0 0.0 1
084500 084549 8437.0 8445.0 8437.0 8442.0 8444.789100457296 8438.210899542704 0
084500 084550 8437.0 8445.0 8437.0 8442.0 8444.833298421821 8438.257610669087 0
084500 084550 8437.0 8445.0 8437.0 8442.0 8444.874980339671 8438.306837842149 0
084500 084553 8437.0 8445.0 8437.0 8440.0 8444.888141147427 8438.202767943481 0
084500 084553 8437.0 8445.0 8437.0 8440.0 8444.897860289278 8438.102139710722 0
084500 084553 8437.0 8445.0 8437.0 8440.0 8444.904302902003 8438.004788007089 0
084500 084553 8437.0 8445.0 8437.0 8440.0 8444.90761480089 8437.91056701729 0
084500 084553 8437.0 8445.0 8437.0 8440.0 8444.907925216294 8437.819347510978 0
084500 084553 8437.0 8445.0 8437.0 8440.0 8444.905349028537 8437.731014607827 0
084500 084553 8437.0 8445.0 8437.0 8440.0 8444.899988607865 8437.64546593759 0
084500 084556 8437.0 8445.0 8435.0 8435.0 8445.472135955 8436.527864045 0
084501 084601 8441.0 8445.0 8434.0 8434.0 8446.020744312736 8435.3428920509 0
084506 084606 8445.0 8445.0 8433.0 8433.0 8446.537984902945 8434.098378733419 0
084509 084607 8444.0 8444.0 8432.0 8432.0 8446.50106764007 8432.953477814473 0
084513 084613 8443.0 8444.0 8432.0 8432.0 8446.408947968856 8431.95468839478 0
084513 084613 8443.0 8444.0 8432.0 8432.0 8446.29487786147 8431.068758502166 0
084529 084619 8441.0 8444.0 8431.0 8431.0 8446.143075696662 8430.129651576066 0
084529 084620 8441.0 8444.0 8431.0 8431.0 8445.829600313298 8429.352217868522 0
084529 084622 8441.0 8444.0 8431.0 8431.0 8445.670689078002 8428.602038194726 0
084529 084622 8441.0 8444.0 8431.0 8431.0 8444.895245456875 8428.195663634033 0
084529 084627 8441.0 8444.0 8430.0 8430.0 8444.933677488407 8427.42995887523 0
084529 084627 8441.0 8444.0 8430.0 8430.0 8444.896354714778 8426.740008921586 0
084529 084627 8441.0 8444.0 8430.0 8430.0 8444.240990876466 8426.30446366899 0
084529 084627 8441.0 8444.0 8430.0 8430.0 8443.448861785608 8426.005683668936 0
084529 084628 8441.0 8444.0 8400.0 8400.0 8449.28452615649 8416.351837479873 -1
084529 084628 8441.0 8444.0 8400.0 8400.0 8452.079934448751 8409.920065551249 -1
084529 084628 8441.0 8444.0 8400.0 8400.0 8453.495199186273 8404.868437177363 -1
084549 084642 8442.0 8442.0 8400.0 8430.0 8452.584284794868 8404.870260659676 0
084549 084642 8442.0 8442.0 8400.0 8430.0 8451.629111007309 8404.916343538147 0
084549 084642 8442.0 8442.0 8400.0 8430.0 8450.626763645176 8405.009599991188 0
084549 084643 8442.0 8442.0 8400.0 8426.0 8449.368106852045 8404.99552951159 0
084549 084645 8442.0 8442.0 8400.0 8426.0 8448.016172640971 8405.074736449937 0
084549 084645 8442.0 8442.0 8400.0 8426.0 8447.287726838042 8404.985000434686 0
084606 084705 8433.0 8433.0 8400.0 8433.0 8447.17868315258 8405.00313502924 0
084606 084705 8433.0 8433.0 8400.0 8433.0 8447.17868315258 8405.00313502924 0
084606 084705 8433.0 8433.0 8400.0 8433.0 8447.279129040295 8404.993598232433 0
084613 084708 8432.0 8433.0 8400.0 8433.0 8447.379042388058 8404.984593975578 0
084622 084722 8431.0 8433.0 8400.0 8428.0 8447.0626770292 8404.9373229708 0
084642 084738 8430.0 8433.0 8426.0 8433.0 8447.256138646688 8404.925679535132 0
084642 084742 8430.0 8433.0 8403.0 8403.0 8447.927694724707 8401.708668911657 0
084642 084742 8430.0 8433.0 8403.0 8403.0 8448.186346447312 8398.904562643596 0
084643 084743 8426.0 8433.0 8403.0 8433.0 8448.40104122761 8398.871686045119 0
084643 084743 8426.0 8433.0 8403.0 8433.0 8448.708512570764 8398.836941974692 0
084645 084744 8426.0 8433.0 8403.0 8433.0 8449.011854906918 8398.806326911263 0
084705 084749 8433.0 8434.0 8403.0 8434.0 8449.424387414403 8398.757430767417 0
084705 084750 8433.0 8434.0 8403.0 8434.0 8449.829664193912 8398.715790351544 0
084705 084750 8433.0 8434.0 8403.0 8434.0 8449.348714120135 8402.287649516229 0
084705 084750 8433.0 8434.0 8403.0 8434.0 8448.22286544854 8406.504407278731 0
084705 084750 8433.0 8434.0 8403.0 8434.0 8446.155003108894 8411.663178709287 0
084705 084751 8433.0 8434.0 8403.0 8434.0 8446.462872824666 8411.718945357154 0
084705 084801 8433.0 8434.0 8403.0 8433.0 8446.672582783995 8411.78196267055 0
084801 084901 8433.0 8433.0 8409.0 8409.0 8447.637003830647 8408.908450714809 0
084801 084901 8433.0 8433.0 8409.0 8409.0 8448.456665244781 8406.543334755219 0
084901 084902 8409.0 8409.0 8407.0 8407.0 8449.268163103208 8404.00456416952 0
084901 084902 8409.0 8409.0 8407.0 8407.0 8449.840297442654 8401.705157102802 0
084901 084903 8409.0 8437.0 8407.0 8437.0 8450.296632260788 8401.612458648304 0
084901 084903 8409.0 8437.0 8407.0 8437.0 8450.744532675752 8401.528194596976 0
084901 084903 8409.0 8437.0 8407.0 8437.0 8451.18426944872 8401.452094187644 0
084901 084906 8409.0 8437.0 8407.0 8436.0 8451.497978799816 8401.411112109276 0
084901 084906 8409.0 8437.0 8407.0 8436.0 8452.171226201532 8401.465137434832 0
084901 084909 8409.0 8437.0 8407.0 8436.0 8452.470866596672 8401.43822431242 0
084901 084910 8409.0 8437.0 8407.0 8436.0 8451.962588741335 8404.946502167757 0
084901 084910 8409.0 8437.0 8407.0 8436.0 8450.83931391673 8409.069776992363 0
084901 084922 8409.0 8437.0 8407.0 8434.0 8450.915414063666 8409.084585936334 0
084901 084925 8409.0 8437.0 8407.0 8408.0 8451.637588426507 8406.089684300765 0
084901 084925 8409.0 8437.0 8407.0 8408.0 8452.007319291417 8403.447226163127 0
084901 084932 8409.0 8437.0 8407.0 8435.0 8452.103267887593 8403.442186657863 0
084901 084942 8409.0 8437.0 8407.0 8433.0 8452.01480651563 8403.439738938914 0
084901 084945 8409.0 8437.0 8405.0 8405.0 8452.287541691083 8400.530640127097 0
084901 084945 8409.0 8437.0 8405.0 8405.0 8452.21291686661 8397.96890131521 0
084901 084949 8409.0 8437.0 8405.0 8433.0 8452.110878800075 8397.980030290833 0
084901 084956 8409.0 8437.0 8405.0 8432.0 8451.91227177307 8397.996819136022 0
084901 085000 8409.0 8437.0 8405.0 8431.0 8451.725542168531 8398.00173055874 0
084902 085002 8407.0 8437.0 8405.0 8427.0 8451.642532303082 8399.721104060554 0
084902 085002 8407.0 8437.0 8405.0 8427.0 8451.419871588754 8401.580128411246 0
084909 085009 8436.0 8436.0 8405.0 8429.0 8450.93074902772 8404.06925097228 0
084909 085009 8436.0 8436.0 8405.0 8429.0 8450.156407827708 8406.843592172292 0
084909 085009 8436.0 8436.0 8405.0 8429.0 8449.47600199528 8406.796725277449 0
084909 085009 8436.0 8436.0 8405.0 8429.0 8448.765642252283 8406.779812293173 0
084910 085010 8436.0 8436.0 8405.0 8431.0 8448.159578452092 8406.840421547908 0
084922 085016 8434.0 8436.0 8405.0 8436.0 8448.159578452092 8406.840421547908 0
084922 085016 8434.0 8436.0 8405.0 8436.0 8448.159578452092 8406.840421547908 0
084922 085016 8434.0 8436.0 8405.0 8436.0 8448.159578452092 8406.840421547908 0
084922 085016 8434.0 8436.0 8405.0 8436.0 8448.159578452092 8406.840421547908 0
084922 085016 8434.0 8436.0 8405.0 8436.0 8448.159578452092 8406.840421547908 0
084922 085016 8434.0 8436.0 8405.0 8436.0 8448.381283532499 8406.800534649321 0
084922 085021 8434.0 8436.0 8405.0 8434.0 8447.860389334259 8409.685065211197 0
084922 085021 8434.0 8436.0 8405.0 8434.0 8446.844319366885 8413.064771542207 0
084922 085021 8434.0 8436.0 8405.0 8434.0 8446.749616607094 8413.068565211086 0
084932 085026 8435.0 8436.0 8405.0 8409.0 8447.701906062151 8409.934457574213 0
084932 085026 8435.0 8436.0 8405.0 8409.0 8447.020190696196 8410.979809303804 0
085026 085124 8409.0 8432.0 8409.0 8432.0 8444.910990589175 8415.54355486537 0
085026 085124 8409.0 8432.0 8409.0 8432.0 8444.837085477371 8415.526550886265 0
085026 085125 8409.0 8433.0 8409.0 8433.0 8444.910990589175 8415.54355486537 0
085124 085131 8432.0 8433.0 8405.0 8405.0 8447.090622850947 8411.000286239961 -1
085124 085136 8432.0 8433.0 8405.0 8427.0 8447.090622850947 8411.000286239961 0
085124 085136 8432.0 8433.0 8405.0 8427.0 8447.090622850947 8411.000286239961 0
085124 085136 8432.0 8433.0 8405.0 8427.0 8447.019853973938 8410.889236935154 0
085124 085205 8432.0 8433.0 8405.0 8428.0 8446.978744937162 8410.839436881019 0
085124 085214 8432.0 8434.0 8405.0 8434.0 8447.330223285311 8410.942503987417 0
085326 085326 8435.0 8435.0 8435.0 8435.0 8447.765750249742 8411.052431568438 0
085326 085328 8435.0 8435.0 8435.0 8435.0 8448.085715152063 8411.096103029757 0
085326 085330 8435.0 8435.0 8435.0 8435.0 8447.981854043357 8411.109055047551 0
085326 085331 8435.0 8435.0 8435.0 8435.0 8447.87735761004 8411.12264238996 0
085326 085334 8435.0 8435.0 8435.0 8435.0 8447.772219708737 8411.136871200355 0
085326 085338 8435.0 8435.0 8435.0 8435.0 8447.66643404856 8411.15174776962 0
085326 085401 8435.0 8435.0 8434.0 8434.0 8447.462916728306 8411.173446908058 0
085326 085403 8435.0 8436.0 8434.0 8436.0 8447.462916728306 8411.173446908058 0
085326 085403 8435.0 8436.0 8434.0 8436.0 8447.66643404856 8411.15174776962 0
085326 085404 8435.0 8436.0 8434.0 8436.0 8447.86746134782 8411.13253865218 0
085326 085412 8435.0 8437.0 8434.0 8437.0 8448.179144192252 8411.093583080476 0
085326 085420 8435.0 8437.0 8434.0 8437.0 8447.334227863374 8414.483953954807 0
085326 085421 8435.0 8437.0 8434.0 8437.0 8445.701317414561 8418.662318949075 0
085328 085428 8435.0 8439.0 8434.0 8439.0 8446.313695443949 8418.686304556051 0
085338 085438 8435.0 8439.0 8434.0 8435.0 8446.486804450426 8418.785922822302 0
085412 085512 8437.0 8439.0 8435.0 8437.0 8446.78745151519 8418.848912121173 0
085428 085524 8439.0 8439.0 8434.0 8434.0 8441.046052605694 8427.226674667034 0
085428 085524 8439.0 8439.0 8434.0 8434.0 8440.625659181265 8428.283431727827 0
085428 085524 8439.0 8439.0 8434.0 8434.0 8440.027398551498 8429.518055993958 0
085428 085524 8439.0 8439.0 8434.0 8434.0 8439.132020140163 8431.049798041657 0
085428 085526 8439.0 8439.0 8434.0 8439.0 8438.585394380365 8432.596423801455 0
085438 085537 8435.0 8439.0 8434.0 8434.0 8438.585394380365 8432.596423801455 0
085512 085601 8437.0 8439.0 8434.0 8438.0 8438.87120299378 8432.583342460764 0
085537 085636 8434.0 8438.0 8434.0 8436.0 8438.90216626874 8432.643288276717 0
085537 085636 8434.0 8438.0 8434.0 8436.0 8438.930407776113 8432.70595586025 0
085537 085637 8434.0 8438.0 8434.0 8436.0 8438.955882063945 8432.771390663327 0
085636 085703 8436.0 8437.0 8436.0 8437.0 8439.057463302886 8432.851627606206 0
085636 085735 8436.0 8437.0 8436.0 8436.0 8439.074824459143 8432.925175540857 0
085636 085735 8436.0 8437.0 8436.0 8436.0 8439.039504498223 8433.142313683597 0
085735 085835 8436.0 8439.0 8436.0 8439.0 8439.414281480536 8433.040263974008 0
085835 085839 8439.0 8439.0 8439.0 8439.0 8439.750533820035 8432.976738907237 0
085835 085841 8439.0 8440.0 8439.0 8440.0 8440.24937250681 8432.841536584097 0
085835 085841 8439.0 8440.0 8439.0 8440.0 8440.653827686356 8432.70980867728 0
085835 085844 8439.0 8440.0 8439.0 8440.0 8441.023648547716 8432.612715088648 0
085835 085844 8439.0 8440.0 8439.0 8440.0 8441.364339212958 8432.544751696134 0
085835 085844 8439.0 8440.0 8439.0 8440.0 8441.512608598543 8432.487391401457 0
085835 085845 8439.0 8440.0 8439.0 8440.0 8441.817056567768 8432.637488886776 0
085835 085847 8439.0 8441.0 8439.0 8441.0 8442.258049219306 8432.560132598874 0
085835 085848 8439.0 8441.0 8439.0 8441.0 8442.558301911122 8432.896243543422 0
085835 085848 8439.0 8441.0 8439.0 8441.0 8442.773601317798 8433.31730777311 0
085835 085852 8439.0 8442.0 8439.0 8442.0 8443.066795802708 8433.751386015472 0
085835 085852 8439.0 8442.0 8439.0 8442.0 8443.242090383012 8434.303364162444 0
085835 085853 8439.0 8442.0 8439.0 8442.0 8443.576544601088 8434.241637217092 0
085835 085855 8439.0 8442.0 8439.0 8442.0 8443.586840188256 8434.9586143572 0
085835 085859 8439.0 8442.0 8439.0 8441.0 8443.743271796748 8435.074910021433 0
085835 085906 8439.0 8442.0 8439.0 8441.0 8443.750439454177 8435.52228781855 0
085835 085907 8439.0 8442.0 8439.0 8441.0 8443.69154604935 8436.035726677923 0
085835 085913 8439.0 8442.0 8437.0 8437.0 8443.572625759929 8436.245556058251 0
085835 085913 8439.0 8442.0 8437.0 8437.0 8443.572625759929 8436.245556058251 0
085835 085916 8439.0 8442.0 8437.0 8441.0 8443.400240558367 8436.872486714361 0
085835 085918 8439.0 8442.0 8437.0 8441.0 8443.096962977887 8437.630309749386 0
085835 085923 8439.0 8442.0 8437.0 8441.0 8443.132894520484 8437.776196388608 0
085844 085942 8440.0 8442.0 8411.0 8411.0 8451.753595573136 8426.6100407905 -1
085847 085946 8441.0 8442.0 8411.0 8442.0 8451.89567633288 8426.649778212575 0
085852 085949 8442.0 8442.0 8411.0 8441.0 8451.95846897885 8426.677894657514 0
085852 085949 8442.0 8442.0 8411.0 8441.0 8452.020584933787 8426.706687793485 0
085852 085950 8442.0 8442.0 8411.0 8442.0 8452.157118890698 8426.751972018394 0
085852 085950 8442.0 8442.0 8411.0 8442.0 8452.290896122415 8426.800012968493 0
085852 085952 8442.0 8442.0 8411.0 8442.0 8452.421944357637 8426.850782915091 0
085852 085952 8442.0 8442.0 8411.0 8442.0 8452.493550924417 8426.87008543922 0
085906 090000 8441.0 8442.0 8411.0 8442.0 8452.564460442256 8426.890085012288 0
085906 090000 8441.0 8442.0 8411.0 8442.0 8452.63467704973 8426.910777495727 0
085906 090000 8441.0 8442.0 8411.0 8442.0 8452.63467704973 8426.910777495727 0
085906 090000 8441.0 8442.0 8411.0 8442.0 8452.63467704973 8426.910777495727 0
085906 090000 8441.0 8442.0 8411.0 8442.0 8452.63467704973 8426.910777495727 0
085906 090001 8441.0 8442.0 8411.0 8442.0 8452.63467704973 8426.910777495727 0
085906 090003 8441.0 8442.0 8411.0 8435.0 8452.5 8426.5 0
085906 090004 8441.0 8442.0 8411.0 8439.0 8452.393824475286 8426.424357342894 0
085906 090004 8441.0 8442.0 8411.0 8439.0 8452.285081828122 8426.351281808242 0
085906 090004 8441.0 8442.0 8411.0 8439.0 8452.337693321206 8426.480488496974 0
085906 090004 8441.0 8442.0 8411.0 8439.0 8452.387626200776 8426.612373799224 0
085906 090004 8441.0 8442.0 8411.0 8439.0 8452.281317401661 8426.53686441652 0
085906 090004 8441.0 8442.0 8411.0 8439.0 8452.172418666734 8426.46394496963 0
085906 090004 8441.0 8442.0 8411.0 8439.0 8452.06091910462 8426.393626349924 0
085906 090004 8441.0 8442.0 8411.0 8439.0 8444.155630775069 8436.844369224931 0
085906 090004 8441.0 8442.0 8411.0 8439.0 8444.009079573774 8436.718193153498 0
085906 090006 8441.0 8442.0 8411.0 8437.0 8444.072897192551 8436.290739171085 0
085907 090007 8441.0 8442.0 8411.0 8437.0 8444.089898865164 8435.910101134836 0
085918 090017 8441.0 8442.0 8411.0 8439.0 8443.877043646298 8435.850229080974 0
085918 090017 8441.0 8442.0 8411.0 8439.0 8443.64375622337 8435.810789231175 0
085918 090017 8441.0 8442.0 8411.0 8439.0 8443.388472468037 8435.793345713782 0
085923 090020 8441.0 8442.0 8411.0 8442.0 8443.388472468037 8435.793345713782 0
085923 090020 8441.0 8442.0 8411.0 8442.0 8443.388472468037 8435.793345713782 0
